user_id,method,sample_interval_min,interpolation_method,codebook_size,tolerance_km,num_points,predictability,entropy_rate_bits,actual_distortion_km,reconstruction_rmse_km
abboip,direct_ctw,15,linear,,5.0,2014.0,0.8921007548334616,0.974716052785363,1.592103909639261,1.7489958745078333
abboip,direct_ctw,15,nearest,,5.0,221.0,0.8456550785049001,0.9092064181880498,1.6010385492295103,1.7839426072402933
abboip,markov_order_1,15,linear,,5.0,2014.0,0.8560640623029185,1.2363270528497068,1.592103909639261,1.7489958745078333
abboip,markov_order_1,15,nearest,,5.0,221.0,0.7221674938851368,1.3770907077004528,1.6010385492295103,1.7839426072402933
abboip,markov_order_2,15,linear,,5.0,2014.0,0.8441874666598261,1.319032356352178,1.592103909639261,1.7489958745078333
abboip,markov_order_2,15,nearest,,5.0,221.0,0.720994459877162,1.381705387330573,1.6010385492295103,1.7839426072402933
abboip,vq_ctw,15,linear,256.0,5.0,2014.0,0.9999999999980905,0.04078066613529685,3.614151514773763,3.614151514773763
abboip,vq_ctw,15,nearest,256.0,5.0,221.0,0.9847334614029646,0.179664457060727,4.093709360908628,4.093709360908628
abboip,vq_ctw,15,linear,512.0,5.0,2014.0,0.9914065273905357,0.09127083832993445,3.598800717374398,3.598800717374398
abboip,vq_ctw,15,nearest,512.0,5.0,221.0,0.999999999999421,0.05918575184041578,4.078181469018581,4.078181469018581
abboip,vq_ctw,15,linear,1024.0,5.0,2014.0,0.9977610894992771,0.026484136593906336,3.7489810194958033,3.7489810194958033
abboip,vq_ctw,15,nearest,1024.0,5.0,221.0,0.9999999999997236,0.03909995629351672,4.209174475051694,4.209174475051694
abcoij,direct_ctw,15,linear,,5.0,1147.0,0.9885112697219717,0.1171843672539904,2.122961560741805,2.206757431318134
abcoij,markov_order_1,15,linear,,5.0,1147.0,0.9834630652612184,0.15992526121938574,2.122961560741805,2.206757431318134
abcoij,markov_order_2,15,linear,,5.0,1147.0,0.9839188644245366,0.1561711000204056,2.122961560741805,2.206757431318134
abcoij,vq_ctw,15,linear,256.0,5.0,1147.0,1.0,0.0,2.880444512964951,2.880444512964951
abcoij,vq_ctw,15,linear,512.0,5.0,1147.0,1.0,0.0,3.326166266068698,3.326166266068698
abcoij,vq_ctw,15,linear,1024.0,5.0,1147.0,1.0,0.0,3.031798991404746,3.031798991404746
abdrem,direct_ctw,15,linear,,5.0,2006.0,0.836036815190947,1.5278485438334857,1.6554963932020164,1.8092681263082866
abdrem,markov_order_1,15,linear,,5.0,2006.0,0.7556509111013273,2.119806014811421,1.6554963932020164,1.8092681263082866
abdrem,markov_order_2,15,linear,,5.0,2006.0,0.7209848283669217,2.3586438113484065,1.6554963932020164,1.8092681263082866
abdrem,vq_ctw,15,linear,256.0,5.0,2006.0,0.9849071519265032,0.13684242042940098,5.686813438812646,5.686813438812646
abdrem,vq_ctw,15,linear,512.0,5.0,2006.0,0.9686504491391765,0.30049100797233425,5.3343413661975845,5.3343413661975845
abdrem,vq_ctw,15,linear,1024.0,5.0,2006.0,0.9856957241999516,0.14135006098258762,5.7149200747250175,5.7149200747250175
abgibo,direct_ctw,15,linear,,5.0,2015.0,0.8566775335923154,1.339506053013225,1.6591871082282619,1.8174135276461338
abgibo,direct_ctw,15,nearest,,5.0,153.0,0.8488120601274969,0.933635978463617,1.7614844342474536,1.9301562903178842
abgibo,markov_order_1,15,linear,,5.0,2015.0,0.7927659557602567,1.8157384331743887,1.6591871082282619,1.8174135276461338
abgibo,markov_order_1,15,nearest,,5.0,153.0,0.6784571378371834,1.6159873963704279,1.7614844342474536,1.9301562903178842
abgibo,markov_order_2,15,linear,,5.0,2015.0,0.7576176559081736,2.061659157564987,1.6591871082282619,1.8174135276461338
abgibo,markov_order_2,15,nearest,,5.0,153.0,0.6798839625416475,1.6051799086002543,1.7614844342474536,1.9301562903178842
abgibo,vq_ctw,15,linear,256.0,5.0,2015.0,0.9894353569533666,0.09507818965944767,4.771954288835697,4.771954288835697
abgibo,vq_ctw,15,nearest,256.0,5.0,153.0,0.9999999999985273,0.1661763642374934,4.8528261063343034,4.8528261063343034
abgibo,vq_ctw,15,linear,512.0,5.0,2015.0,0.9772332132988145,0.22061987621927126,4.506216285568864,4.506216285568864
abgibo,vq_ctw,15,nearest,512.0,5.0,153.0,1.0,0.0,4.709214856802724,4.709214856802724
abgibo,vq_ctw,15,linear,1024.0,5.0,2015.0,0.9896651894513736,0.1036742564054195,4.9121589733979425,4.9121589733979425
abgibo,vq_ctw,15,nearest,1024.0,5.0,153.0,0.9999999999995008,0.07375035305134131,4.733758375005238,4.733758375005238
abjool,direct_ctw,15,linear,,5.0,2015.0,0.9661113317842819,0.35748984549075935,1.7377793708881646,1.8773129130775106
abjool,direct_ctw,15,nearest,,5.0,73.0,0.824987229147327,1.0090195509564028,1.5801411258445135,1.753816515372797
abjool,markov_order_1,15,linear,,5.0,2015.0,0.943840371560349,0.5505695857333018,1.7377793708881646,1.8773129130775106
abjool,markov_order_1,15,nearest,,5.0,73.0,0.6696329008463936,1.5726847527238197,1.5801411258445135,1.753816515372797
abjool,markov_order_2,15,linear,,5.0,2015.0,0.9423373582240195,0.5630424623914911,1.7377793708881646,1.8773129130775106
abjool,markov_order_2,15,nearest,,5.0,73.0,0.6757751314048903,1.5534963667317923,1.5801411258445135,1.753816515372797
abjool,vq_ctw,15,linear,256.0,5.0,2015.0,0.9988191177243635,0.015059466413922189,2.685061740405148,2.685061740405148
abjool,vq_ctw,15,nearest,256.0,5.0,73.0,0.9371763816994023,0.4201224941750098,5.100871818930612,5.100871818930612
abjool,vq_ctw,15,linear,512.0,5.0,2015.0,0.9963255383326292,0.04603473098991796,2.6979147746596217,2.6979147746596217
abjool,vq_ctw,15,nearest,512.0,5.0,73.0,0.9999999999990321,0.09174789719157642,4.179381318407268,4.179381318407268
abjool,vq_ctw,15,linear,1024.0,5.0,2015.0,0.9988478663571214,0.015212011981158713,2.6274902475323065,2.6274902475323065
