user_id,sample_interval_min,interpolation_method,tolerance_km,predictability_direct_ctw,predictability_markov_order_1,predictability_markov_order_2,predictability_vq_ctw_K1024,predictability_vq_ctw_K256,predictability_vq_ctw_K512,entropy_rate_bits_direct_ctw,entropy_rate_bits_markov_order_1,entropy_rate_bits_markov_order_2,entropy_rate_bits_vq_ctw_K1024,entropy_rate_bits_vq_ctw_K256,entropy_rate_bits_vq_ctw_K512
abboip,15,linear,5.0,0.8921007548334616,0.8560640623029185,0.8441874666598261,0.9977610894992771,0.9999999999980905,0.9914065273905357,0.974716052785363,1.2363270528497068,1.319032356352178,0.026484136593906336,0.04078066613529685,0.09127083832993445
abboip,15,nearest,5.0,0.8456550785049001,0.7221674938851368,0.720994459877162,0.9999999999997236,0.9847334614029646,0.999999999999421,0.9092064181880498,1.3770907077004528,1.381705387330573,0.03909995629351672,0.179664457060727,0.05918575184041578
abcoij,15,linear,5.0,0.9885112697219717,0.9834630652612184,0.9839188644245366,1.0,1.0,1.0,0.1171843672539904,0.15992526121938574,0.1561711000204056,0.0,0.0,0.0
abdrem,15,linear,5.0,0.836036815190947,0.7556509111013273,0.7209848283669217,0.9856957241999516,0.9849071519265032,0.9686504491391765,1.5278485438334857,2.119806014811421,2.3586438113484065,0.14135006098258762,0.13684242042940098,0.30049100797233425
abgibo,15,linear,5.0,0.8566775335923154,0.7927659557602567,0.7576176559081736,0.9896651894513736,0.9894353569533666,0.9772332132988145,1.339506053013225,1.8157384331743887,2.061659157564987,0.1036742564054195,0.09507818965944767,0.22061987621927126
abgibo,15,nearest,5.0,0.8488120601274969,0.6784571378371834,0.6798839625416475,0.9999999999995008,0.9999999999985273,1.0,0.933635978463617,1.6159873963704279,1.6051799086002543,0.07375035305134131,0.1661763642374934,0.0
abjool,15,linear,5.0,0.9661113317842819,0.943840371560349,0.9423373582240195,0.9988478663571214,0.9988191177243635,0.9963255383326292,0.35748984549075935,0.5505695857333018,0.5630424623914911,0.015212011981158713,0.015059466413922189,0.04603473098991796
abjool,15,nearest,5.0,0.824987229147327,0.6696329008463936,0.6757751314048903,1.0,0.9371763816994023,0.9999999999990321,1.0090195509564028,1.5726847527238197,1.5534963667317923,0.0,0.4201224941750098,0.09174789719157642
abmuya,15,linear,5.0,0.8799400862764419,0.8343431128589734,0.8127615730330147,0.9958143499378909,0.99479445713124,0.9859139582831008,1.1243334424129139,1.468369220836287,1.6232745083633606,0.04572808718676624,0.05218384516151422,0.1432133282878545
abmuya,15,nearest,5.0,0.8331320401302388,0.7023472559592084,0.702782948867242,0.9868709747251598,0.9858796614279963,0.9999999999994169,0.9514166322775327,1.4518882904164645,1.4485516402681318,0.09467526127917966,0.16083394126896058,0.07310703716432009
abniar,15,linear,5.0,0.8630864033177218,0.8029477441444521,0.7716405209497703,0.9940293989192592,0.9941781046499394,0.9862520704763762,1.2997418001677508,1.7574937167955191,1.9821122239611548,0.06463944487634739,0.0608256787487688,0.14830302741792087
abniar,15,nearest,5.0,0.8447148037601818,0.7284015661201628,0.7142947811081596,0.9999999999995974,0.969738810314335,1.0,0.9520131644007576,1.4210240266202605,1.4723316298613385,0.03664583073139634,0.283477050375964,0.0
abnovk,15,linear,5.0,0.8874106756403745,0.8419022446316814,0.8273416554141296,0.9962538549870339,0.9999999999980905,0.9870024105757048,1.030525707576459,1.3639225374761648,1.4655504887440607,0.04152725157029267,0.04390495790212019,0.13366529887662246
abnovk,15,nearest,5.0,0.8281864833501053,0.6834540839522739,0.6803075879221334,0.9796933690360345,0.9736461716758396,0.9999999999995839,1.0201237865440271,1.5578812392344883,1.5749662623590581,0.12960146710956746,0.2415634252091226,0.12464685316772371
abtyff,15,linear,5.0,0.8815712153147259,0.8412378350033118,0.8264915625907472,0.9994134887519083,0.9999999999980905,0.9954183615035713,1.0678190646030277,1.3592585924762668,1.461197689446884,0.0077289428634964895,0.013546138246997252,0.05135698644375867
abtyff,15,nearest,5.0,0.8365867083187002,0.5893661887383164,0.5797166459959269,0.9350361452662067,0.8853587121112947,0.9612581299143,1.0648302883263734,2.038305083263774,2.06800231467188,0.44980751502085675,0.695460818464651,0.2752355424134816
abwecn,15,linear,5.0,0.8869060913122204,0.8377487821264888,0.8143129991361173,0.9928601047130688,0.9912183408732015,0.9796116171336919,1.079668409363496,1.4581271735654344,1.629039714441587,0.07545022772681816,0.08652213104620378,0.20478083165291394
abwecn,15,nearest,5.0,0.8739002021604191,0.7787754015292985,0.7468983397115673,1.0,0.9439253932205465,1.0,0.7988436044655407,1.204846485067721,1.322360550534037,0.0,0.3677359454754907,0.0
abyalw,15,linear,5.0,0.8993730322100617,0.8682206424120434,0.8667776243521015,0.9999999999980905,0.9999999999980905,0.9973914913706778,0.8822888812976708,1.1009411917823704,1.1107513052939813,0.006237434371790093,0.006676424961649426,0.03028043767066275
abyalw,15,nearest,5.0,0.8218083401689131,0.7423164849404386,0.7387354128069777,0.9999999999989279,0.9820165670548424,0.9792245387024292,0.9301256325650691,1.264163079134078,1.275538070499099,0.10585895600126344,0.2512334303309674,0.13547129795151197
acdiyi,15,linear,5.0,0.9030473110898254,0.8527878814777288,0.8300794728268321,0.9963862524299734,0.9955268868933765,0.9842072167074868,0.9202598642868223,1.3027964936048737,1.4654759373315136,0.04024752154694233,0.04843903366793162,0.15794040005299786
acdiyi,15,nearest,5.0,0.8168378341231142,0.6811503564618959,0.6775405083960511,1.0,0.9840662812151415,0.9999999999993635,0.9766170418456763,1.4042772904010288,1.4180238004265757,0.0,0.1082610393483166,0.0522718098430129
acduou,15,linear,5.0,0.8866670535200225,0.8404234290349009,0.8215915193716616,0.9930695412903476,0.9940106189450614,0.9837713195292382,1.0765527266458272,1.4311784698900343,1.5686253906409817,0.0735357543441691,0.06232972671876817,0.16526622947657613
acduou,15,nearest,5.0,0.809741128657308,0.6479207732532324,0.658610232448029,1.0,0.999999999998686,1.0,1.0353237144008776,1.5693216470635591,1.5404039748938303,0.0,0.12296129879883541,0.0
acgerl,15,linear,5.0,0.8974787989856177,0.8580956478246776,0.8451536046334157,0.99822129576833,0.9972753520695791,0.9927526567470671,0.9200262997655725,1.202504899004523,1.2910716727388616,0.021631411469812116,0.02986334645319329,0.08228011341593189
acgerl,15,nearest,5.0,0.917032323544011,0.8562734361614426,0.8383112267467878,1.0,1.0,1.0,0.544051277080759,0.8217169678336624,0.8946050151367302,0.0,0.0,0.0
acitva,15,linear,5.0,0.8668276716482008,0.7986406202247447,0.7719346292427891,0.9807001302241978,0.9999999999980905,0.9537338293585,1.2258364181419175,1.7222124336752849,1.9045041536213336,0.1680808339672004,0.15662229415693182,0.38991532924060324
acitva,15,nearest,5.0,0.8629263180766447,0.8086777391138833,0.7857175571838267,1.0,0.9999999999980905,1.0,0.7135971226531751,0.8955516076376122,0.9638715677650445,0.0,0.3119796733575135,0.0
ackgri,15,linear,5.0,0.8729517134044543,0.7783975175547201,0.7377151174873481,0.9818263395563376,0.9813216420870425,0.9580504963514546,1.2299549717505256,1.9503296368102647,2.2353796529624277,0.16740690085108312,0.1526325427726647,0.38413706191126784
acpegh,15,linear,5.0,0.863714283709851,0.8159600242500392,0.7920424194011119,0.9953460491659923,0.99489070114115,0.9866792293896013,1.2431672617562008,1.5918997266500292,1.7579856453886087,0.05206217037370925,0.051356945917198894,0.13947615102705513
acpegh,15,nearest,5.0,0.8383888355998079,0.7101133253355025,0.7083916558862546,0.9968850422350112,0.9779689129844413,0.9999999999994734,0.9533441680505298,1.4203527408194723,1.4272703703009573,0.07195839085096843,0.20774229802665334,0.050439464488077235
acvebr,15,linear,5.0,0.8806759468272165,0.8284920237195161,0.8089663725980432,0.9939104963695298,0.9999999999980905,0.9853178515613151,1.1070887335202217,1.4943252811418881,1.6316664589207484,0.06322558435146886,0.0611478585179421,0.14838964777501482
acvebr,15,nearest,5.0,0.8401930479031268,0.6786566765648288,0.679095889009835,1.0,0.9920357791850455,0.9999999999997575,0.9678236658057195,1.59677766162041,1.5992678313861057,0.0,0.09262904724053582,0.025672089698604687
adkavy,15,linear,5.0,0.8765700918731198,0.7883156306482906,0.7431111698965337,0.9856077969879444,0.9839383751959174,0.95533839915788,1.2321634412799805,1.933236350773886,2.26437143339965,0.1458764099209944,0.14417311701413388,0.41163423817133804
