scenario_subdir,user_id,method,sample_interval_min,interpolation_method,codebook_size,tolerance_km,num_points,predictability,entropy_rate_bits,actual_distortion_km,reconstruction_rmse_km
tol_10km_int_5min,abniar,direct_ctw,5,nearest,,10.0,79.0,0.9566181315705414,0.4620834290391191,4.412371947971054,4.499900352589906
tol_10km_int_5min,abniar,markov_order_1,5,nearest,,10.0,79.0,0.9199223432155184,0.6157086297658719,4.412371947971054,4.499900352589906
tol_10km_int_5min,abniar,markov_order_2,5,nearest,,10.0,79.0,0.9224180062851266,0.619676202660906,4.412371947971054,4.499900352589906
tol_10km_int_5min,abniar,vq_ctw,5,nearest,256.0,10.0,79.0,1.0,0.0,7.969437595341998,7.969437595341998
tol_10km_int_5min,abniar,vq_ctw,5,nearest,512.0,10.0,79.0,1.0,0.0,9.251674958391334,9.251674958391334
tol_10km_int_5min,abniar,vq_ctw,5,nearest,1024.0,10.0,79.0,1.0,0.0,8.711097848671818,8.711097848671818
tol_10km_int_5min,abnovk,direct_ctw,5,nearest,,10.0,50.0,0.9060432371951784,0.6219119330050282,4.489867483675798,4.6255010664243805
tol_10km_int_5min,abnovk,markov_order_1,5,nearest,,10.0,50.0,0.837231423136744,0.8857119958123932,4.489867483675798,4.6255010664243805
tol_10km_int_5min,abnovk,markov_order_2,5,nearest,,10.0,50.0,0.8238826574189513,0.931698601059147,4.489867483675798,4.6255010664243805
tol_10km_int_5min,abnovk,vq_ctw,5,nearest,256.0,10.0,50.0,1.0,0.0,8.462362596672975,8.462362596672975
tol_10km_int_5min,abnovk,vq_ctw,5,nearest,512.0,10.0,50.0,1.0,0.0,10.1863159204797,10.1863159204797
tol_10km_int_5min,abnovk,vq_ctw,5,nearest,1024.0,10.0,50.0,1.0,0.0,9.771301076314709,9.771301076314709
tol_10km_int_5min,abtyff,direct_ctw,5,nearest,,10.0,74.0,0.9700553559000348,0.3704860760068008,4.522116205714406,4.614923771922435
tol_10km_int_5min,abtyff,markov_order_1,5,nearest,,10.0,74.0,0.9431422159592956,0.5030244337031083,4.522116205714406,4.614923771922435
tol_10km_int_5min,abtyff,markov_order_2,5,nearest,,10.0,74.0,0.945955185511114,0.5169435052743655,4.522116205714406,4.614923771922435
tol_10km_int_5min,abtyff,vq_ctw,5,nearest,256.0,10.0,74.0,1.0,0.0,8.1190254322923,8.1190254322923
tol_10km_int_5min,abtyff,vq_ctw,5,nearest,512.0,10.0,74.0,1.0,0.0,9.150189123971336,9.150189123971336
tol_10km_int_5min,abtyff,vq_ctw,5,nearest,1024.0,10.0,74.0,1.0,0.0,8.561018625873071,8.561018625873071
tol_10km_int_5min,abwecn,direct_ctw,5,nearest,,10.0,71.0,0.9469608507983102,0.4833870131694942,4.37641491292614,4.491914590735646
tol_10km_int_5min,abwecn,markov_order_1,5,nearest,,10.0,71.0,0.9085782578200898,0.64298946744906,4.37641491292614,4.491914590735646
tol_10km_int_5min,abwecn,markov_order_2,5,nearest,,10.0,71.0,0.910014886001653,0.6465316337211289,4.37641491292614,4.491914590735646
tol_10km_int_5min,abwecn,vq_ctw,5,nearest,256.0,10.0,71.0,1.0,0.0,7.853656931430306,7.853656931430306
tol_10km_int_5min,abwecn,vq_ctw,5,nearest,512.0,10.0,71.0,1.0,0.0,9.282501841652396,9.282501841652396
tol_10km_int_5min,abwecn,vq_ctw,5,nearest,1024.0,10.0,71.0,1.0,0.0,8.539980304902336,8.539980304902336
tol_10km_int_5min,abyalw,direct_ctw,5,nearest,,10.0,103.0,0.9783564888139972,0.4391305464669224,4.093761736883918,4.167593779639111
tol_10km_int_5min,abyalw,markov_order_1,5,nearest,,10.0,103.0,0.967503529898544,0.5673851595063052,4.093761736883918,4.167593779639111
tol_10km_int_5min,abyalw,markov_order_2,5,nearest,,10.0,103.0,0.9619254423789628,0.5512797439075219,4.093761736883918,4.167593779639111
tol_10km_int_5min,abyalw,vq_ctw,5,nearest,256.0,10.0,103.0,1.0,0.0,7.337192245523989,7.337192245523989
tol_10km_int_5min,abyalw,vq_ctw,5,nearest,512.0,10.0,103.0,1.0,0.0,8.816641641251225,8.816641641251225
tol_10km_int_5min,abyalw,vq_ctw,5,nearest,1024.0,10.0,103.0,1.0,0.0,8.066243320696659,8.066243320696659
tol_10km_int_5min,acdiyi,direct_ctw,5,nearest,,10.0,59.0,0.8689361232664887,0.6902634304457999,4.694220798624177,4.808013939802636
tol_10km_int_5min,acdiyi,markov_order_1,5,nearest,,10.0,59.0,0.7940419478221615,0.9891962560591314,4.694220798624177,4.808013939802636
tol_10km_int_5min,acdiyi,markov_order_2,5,nearest,,10.0,59.0,0.7775875978004476,1.0272164662811447,4.694220798624177,4.808013939802636
tol_10km_int_5min,acdiyi,vq_ctw,5,nearest,256.0,10.0,59.0,1.0,0.0,8.728155256997505,8.728155256997505
tol_10km_int_5min,acdiyi,vq_ctw,5,nearest,512.0,10.0,59.0,1.0,0.0,8.80451574786514,8.80451574786514
tol_10km_int_5min,acdiyi,vq_ctw,5,nearest,1024.0,10.0,59.0,1.0,0.0,9.23105587342978,9.23105587342978
tol_10km_int_5min,acduou,direct_ctw,5,nearest,,10.0,121.0,0.8551274582944358,0.7388348306270026,4.937097233322352,5.041049320902241
tol_10km_int_5min,acduou,markov_order_1,5,nearest,,10.0,121.0,0.7820784604913988,1.0781155035018637,4.937097233322352,5.041049320902241
tol_10km_int_5min,acduou,markov_order_2,5,nearest,,10.0,121.0,0.7769610049314878,1.0780626787489418,4.937097233322352,5.041049320902241
tol_10km_int_5min,acduou,vq_ctw,5,nearest,256.0,10.0,121.0,1.0,0.0,9.032403925642509,9.032403925642509
tol_10km_int_5min,acduou,vq_ctw,5,nearest,512.0,10.0,121.0,1.0,0.0,9.947347200775836,9.947347200775836
tol_10km_int_5min,acduou,vq_ctw,5,nearest,1024.0,10.0,121.0,1.0,0.0,9.502849017111323,9.502849017111323
tol_10km_int_5min,acgerl,direct_ctw,5,nearest,,10.0,20.0,0.8307651084026226,0.9241824954031967,5.299343210473092,5.391914515955457
tol_10km_int_5min,acgerl,markov_order_1,5,nearest,,10.0,20.0,0.6090897679093906,1.6107638162828963,5.299343210473092,5.391914515955457
tol_10km_int_5min,acgerl,markov_order_2,5,nearest,,10.0,20.0,0.665639584243432,1.449268214671247,5.299343210473092,5.391914515955457
tol_10km_int_5min,acgerl,vq_ctw,5,nearest,256.0,10.0,20.0,1.0,0.0,8.632095099972656,8.632095099972656
tol_10km_int_5min,acgerl,vq_ctw,5,nearest,512.0,10.0,20.0,1.0,0.0,9.778048128366574,9.778048128366574
tol_10km_int_5min,acgerl,vq_ctw,5,nearest,1024.0,10.0,20.0,1.0,0.0,9.57444206982769,9.57444206982769
tol_10km_int_5min,acitva,direct_ctw,5,nearest,,10.0,112.0,0.9831912456942536,0.463964000760509,4.2504720072241176,4.3234628768840855
tol_10km_int_5min,acitva,markov_order_1,5,nearest,,10.0,112.0,0.9712088107048004,0.5926368687923,4.2504720072241176,4.3234628768840855
tol_10km_int_5min,acitva,markov_order_2,5,nearest,,10.0,112.0,0.967595046929098,0.6002589550077165,4.2504720072241176,4.3234628768840855
tol_10km_int_5min,acitva,vq_ctw,5,nearest,256.0,10.0,112.0,1.0,0.0,7.948355327302372,7.948355327302372
tol_10km_int_5min,acitva,vq_ctw,5,nearest,512.0,10.0,112.0,1.0,0.0,8.878408019263425,8.878408019263425
tol_10km_int_5min,acitva,vq_ctw,5,nearest,1024.0,10.0,112.0,1.0,0.0,8.242284733128502,8.242284733128502
tol_10km_int_5min,acpegh,direct_ctw,5,nearest,,10.0,262.0,0.945892686525195,0.4698751860103936,4.367645095113397,4.4687580346503335
tol_10km_int_5min,acpegh,markov_order_1,5,nearest,,10.0,262.0,0.924630999074302,0.6072205248584283,4.367645095113397,4.4687580346503335
tol_10km_int_5min,acpegh,markov_order_2,5,nearest,,10.0,262.0,0.9199261383607582,0.6128125273149887,4.367645095113397,4.4687580346503335
tol_10km_int_5min,acpegh,vq_ctw,5,nearest,256.0,10.0,262.0,1.0,0.0,8.158299176579028,8.158299176579028
tol_10km_int_5min,acpegh,vq_ctw,5,nearest,512.0,10.0,262.0,1.0,0.0,9.080772217765912,9.080772217765912
tol_10km_int_5min,acpegh,vq_ctw,5,nearest,1024.0,10.0,262.0,1.0,0.0,8.615943626041984,8.615943626041984
tol_10km_int_5min,acvebr,direct_ctw,5,nearest,,10.0,207.0,0.873260166600139,0.6699465424782752,4.737603889662172,4.824558349485666
tol_10km_int_5min,acvebr,markov_order_1,5,nearest,,10.0,207.0,0.7963977140363381,0.9364245067036044,4.737603889662172,4.824558349485666
tol_10km_int_5min,acvebr,markov_order_2,5,nearest,,10.0,207.0,0.8129198278028366,0.8744329152903165,4.737603889662172,4.824558349485666
tol_10km_int_5min,acvebr,vq_ctw,5,nearest,256.0,10.0,207.0,1.0,0.0,8.240276291054432,8.240276291054432
tol_10km_int_5min,acvebr,vq_ctw,5,nearest,512.0,10.0,207.0,1.0,0.0,9.448872213286268,9.448872213286268
tol_10km_int_5min,acvebr,vq_ctw,5,nearest,1024.0,10.0,207.0,1.0,0.0,8.77562389036745,8.77562389036745
tol_10km_int_5min,adkavy,direct_ctw,5,nearest,,10.0,86.0,0.8849547954448099,0.662692459139367,5.035434267666372,5.14173362955413
tol_10km_int_5min,adkavy,markov_order_1,5,nearest,,10.0,86.0,0.824654061152166,0.9500646376685346,5.035434267666372,5.14173362955413
tol_10km_int_5min,adkavy,markov_order_2,5,nearest,,10.0,86.0,0.8207216735495989,0.920739247056964,5.035434267666372,5.14173362955413
tol_10km_int_5min,adkavy,vq_ctw,5,nearest,256.0,10.0,86.0,1.0,0.0,8.623665366207742,8.623665366207742
tol_10km_int_5min,adkavy,vq_ctw,5,nearest,512.0,10.0,86.0,1.0,0.0,9.372347994758478,9.372347994758478
tol_10km_int_5min,adkavy,vq_ctw,5,nearest,1024.0,10.0,86.0,1.0,0.0,9.321067736236271,9.321067736236271
tol_10km_int_5min,adners,direct_ctw,5,nearest,,10.0,16.0,0.8620430217990396,0.7975198491727155,5.52981459441684,5.621600644373142
tol_10km_int_5min,adners,markov_order_1,5,nearest,,10.0,16.0,0.7298480320018775,1.2698633549553338,5.52981459441684,5.621600644373142
tol_10km_int_5min,adners,markov_order_2,5,nearest,,10.0,16.0,0.6804440454576282,1.4103821257529436,5.52981459441684,5.621600644373142
tol_10km_int_5min,adners,vq_ctw,5,nearest,256.0,10.0,16.0,1.0,0.0,8.949377477296403,8.949377477296403
tol_10km_int_5min,adners,vq_ctw,5,nearest,512.0,10.0,16.0,1.0,0.0,9.207576510598043,9.207576510598043
tol_10km_int_5min,adners,vq_ctw,5,nearest,1024.0,10.0,16.0,1.0,0.0,9.529232061673516,9.529232061673516
tol_10km_int_5min,adpaif,direct_ctw,5,nearest,,10.0,148.0,0.9163514991192138,0.5339009668981624,4.637207139911365,4.722030891463705
tol_10km_int_5min,adpaif,markov_order_1,5,nearest,,10.0,148.0,0.8541193915502774,0.7750329093678717,4.637207139911365,4.722030891463705
tol_10km_int_5min,adpaif,markov_order_2,5,nearest,,10.0,148.0,0.8400951156206604,0.7879254796600794,4.637207139911365,4.722030891463705
tol_10km_int_5min,adpaif,vq_ctw,5,nearest,256.0,10.0,148.0,1.0,0.0,8.279209773991212,8.279209773991212
tol_10km_int_5min,adpaif,vq_ctw,5,nearest,512.0,10.0,148.0,1.0,0.0,9.528035484720869,9.528035484720869
tol_10km_int_5min,adpaif,vq_ctw,5,nearest,1024.0,10.0,148.0,1.0,0.0,9.02996498396802,9.02996498396802
tol_10km_int_5min,aducri,direct_ctw,5,nearest,,10.0,56.0,0.9247361050021528,0.659372354755721,4.763587071921196,4.834119120265067
tol_10km_int_5min,aducri,markov_order_1,5,nearest,,10.0,56.0,0.879734241599022,0.8627236490965494,4.763587071921196,4.834119120265067
tol_10km_int_5min,aducri,markov_order_2,5,nearest,,10.0,56.0,0.8808322351822638,0.8334579192957188,4.763587071921196,4.834119120265067
tol_10km_int_5min,aducri,vq_ctw,5,nearest,256.0,10.0,56.0,1.0,0.0,8.007383966303006,8.007383966303006
tol_10km_int_5min,aducri,vq_ctw,5,nearest,512.0,10.0,56.0,1.0,0.0,9.289687842559106,9.289687842559106
tol_10km_int_5min,aducri,vq_ctw,5,nearest,1024.0,10.0,56.0,1.0,0.0,9.04125490204587,9.04125490204587
tol_10km_int_5min,afmorc,direct_ctw,5,nearest,,10.0,121.0,0.9120682052306278,0.6153295818668614,4.542378899764425,4.643317432468788
tol_10km_int_5min,afmorc,markov_order_1,5,nearest,,10.0,121.0,0.8734201410589291,0.8459057366750627,4.542378899764425,4.643317432468788
tol_10km_int_5min,afmorc,markov_order_2,5,nearest,,10.0,121.0,0.8636872572163827,0.8086637963050806,4.542378899764425,4.643317432468788
tol_10km_int_5min,afmorc,vq_ctw,5,nearest,256.0,10.0,121.0,1.0,0.0,8.400728388677122,8.400728388677122
tol_10km_int_5min,afmorc,vq_ctw,5,nearest,512.0,10.0,121.0,1.0,0.0,9.22383157749226,9.22383157749226
tol_10km_int_5min,afmorc,vq_ctw,5,nearest,1024.0,10.0,121.0,1.0,0.0,8.927055433033876,8.927055433033876
tol_10km_int_5min,afpans,direct_ctw,5,nearest,,10.0,49.0,0.8956878361081138,0.6205520831871045,4.379420840501291,4.482873139081021
tol_10km_int_5min,afpans,markov_order_1,5,nearest,,10.0,49.0,0.8129669364133997,0.9450834216484364,4.379420840501291,4.482873139081021
tol_10km_int_5min,afpans,markov_order_2,5,nearest,,10.0,49.0,0.7989626602365891,0.9973630101854544,4.379420840501291,4.482873139081021
tol_10km_int_5min,afpans,vq_ctw,5,nearest,256.0,10.0,49.0,1.0,0.0,7.484307766724526,7.484307766724526
tol_10km_int_5min,afpans,vq_ctw,5,nearest,512.0,10.0,49.0,1.0,0.0,8.388560913790991,8.388560913790991
tol_10km_int_5min,afpans,vq_ctw,5,nearest,1024.0,10.0,49.0,1.0,0.0,8.26093879187027,8.26093879187027
tol_10km_int_5min,afsfat,direct_ctw,5,nearest,,10.0,40.0,0.9453820584911417,0.4521360491087785,4.504786738821268,4.650932141679874
tol_10km_int_5min,afsfat,markov_order_1,5,nearest,,10.0,40.0,0.9231025923147804,0.5499959923295517,4.504786738821268,4.650932141679874
tol_10km_int_5min,afsfat,markov_order_2,5,nearest,,10.0,40.0,0.9180304402822737,0.5857267008944156,4.504786738821268,4.650932141679874
tol_10km_int_5min,afsfat,vq_ctw,5,nearest,256.0,10.0,40.0,1.0,0.0,8.705490561835655,8.705490561835655
tol_10km_int_5min,afsfat,vq_ctw,5,nearest,512.0,10.0,40.0,1.0,0.0,9.355014371945844,9.355014371945844
tol_10km_int_5min,afsfat,vq_ctw,5,nearest,1024.0,10.0,40.0,1.0,0.0,8.911845694443361,8.911845694443361
tol_10km_int_5min,afweka,direct_ctw,5,nearest,,10.0,67.0,0.9690286219795888,0.4236359659920489,4.292192231899718,4.378685089958542
tol_10km_int_5min,afweka,markov_order_1,5,nearest,,10.0,67.0,0.940621402826032,0.613620621126129,4.292192231899718,4.378685089958542
tol_10km_int_5min,afweka,markov_order_2,5,nearest,,10.0,67.0,0.9329606298092952,0.6554346314866423,4.292192231899718,4.378685089958542
tol_10km_int_5min,afweka,vq_ctw,5,nearest,256.0,10.0,67.0,1.0,0.0,7.64902575189173,7.64902575189173
tol_10km_int_5min,afweka,vq_ctw,5,nearest,512.0,10.0,67.0,1.0,0.0,8.649532061214549,8.649532061214549
tol_10km_int_5min,afweka,vq_ctw,5,nearest,1024.0,10.0,67.0,1.0,0.0,8.337737025432322,8.337737025432322
tol_10km_int_5min,agcowk,direct_ctw,5,nearest,,10.0,144.0,0.9553053342817548,0.5046094530786974,4.337154908714139,4.4135407501134445
tol_10km_int_5min,agcowk,markov_order_1,5,nearest,,10.0,144.0,0.9271177814437488,0.658616599310812,4.337154908714139,4.4135407501134445
tol_10km_int_5min,agcowk,markov_order_2,5,nearest,,10.0,144.0,0.9201314929112968,0.6875512832403995,4.337154908714139,4.4135407501134445
tol_10km_int_5min,agcowk,vq_ctw,5,nearest,256.0,10.0,144.0,1.0,0.0,7.9495858904616545,7.9495858904616545
tol_10km_int_5min,agcowk,vq_ctw,5,nearest,512.0,10.0,144.0,1.0,0.0,9.077391519171444,9.077391519171444
tol_10km_int_5min,agcowk,vq_ctw,5,nearest,1024.0,10.0,144.0,1.0,0.0,8.34489838766417,8.34489838766417
tol_10km_int_5min,agdrea,direct_ctw,5,nearest,,10.0,62.0,0.9812380954336466,0.4090212365310995,4.6998230897495805,4.815225590788176
tol_10km_int_5min,agdrea,markov_order_1,5,nearest,,10.0,62.0,0.9672797422599656,0.4989574154382217,4.6998230897495805,4.815225590788176
tol_10km_int_5min,agdrea,markov_order_2,5,nearest,,10.0,62.0,0.962104257960677,0.5478343921647727,4.6998230897495805,4.815225590788176
tol_10km_int_5min,agdrea,vq_ctw,5,nearest,256.0,10.0,62.0,1.0,0.0,8.23549478866123,8.23549478866123
tol_10km_int_5min,agdrea,vq_ctw,5,nearest,512.0,10.0,62.0,1.0,0.0,9.713638925524712,9.713638925524712
tol_10km_int_5min,agdrea,vq_ctw,5,nearest,1024.0,10.0,62.0,1.0,0.0,8.606928810900094,8.606928810900094
tol_10km_int_5min,aggjuo,direct_ctw,5,nearest,,10.0,120.0,0.9594886905304046,0.597039338634055,4.374006425455193,4.46792386897142
tol_10km_int_5min,aggjuo,markov_order_1,5,nearest,,10.0,120.0,0.9363203190833994,0.7643800037943315,4.374006425455193,4.46792386897142
tol_10km_int_5min,aggjuo,markov_order_2,5,nearest,,10.0,120.0,0.9363646537195855,0.7494802233985239,4.374006425455193,4.46792386897142
tol_10km_int_5min,aggjuo,vq_ctw,5,nearest,256.0,10.0,120.0,1.0,0.0,7.937925285682146,7.937925285682146
tol_10km_int_5min,aggjuo,vq_ctw,5,nearest,512.0,10.0,120.0,1.0,0.0,9.4613090229928,9.4613090229928
tol_10km_int_5min,aggjuo,vq_ctw,5,nearest,1024.0,10.0,120.0,1.0,0.0,8.397511751207082,8.397511751207082
tol_10km_int_5min,agivle,direct_ctw,5,nearest,,10.0,77.0,0.931223731640938,0.5964671241703071,4.433451458211455,4.532311299532586
tol_10km_int_5min,agivle,markov_order_1,5,nearest,,10.0,77.0,0.8923428173999642,0.7431570752519825,4.433451458211455,4.532311299532586
tol_10km_int_5min,agivle,markov_order_2,5,nearest,,10.0,77.0,0.8906705168732284,0.7493138006795145,4.433451458211455,4.532311299532586
tol_10km_int_5min,agivle,vq_ctw,5,nearest,256.0,10.0,77.0,1.0,0.0,8.12155829482936,8.12155829482936
tol_10km_int_5min,agivle,vq_ctw,5,nearest,512.0,10.0,77.0,1.0,0.0,9.192838447900709,9.192838447900709
tol_10km_int_5min,agivle,vq_ctw,5,nearest,1024.0,10.0,77.0,1.0,0.0,8.644782717134861,8.644782717134861
tol_10km_int_5min,agjitf,direct_ctw,5,nearest,,10.0,123.0,0.9999999999989287,0.1559869022962006,3.925739800274616,4.028002482011184
tol_10km_int_5min,agjitf,markov_order_1,5,nearest,,10.0,123.0,0.9999999999989287,0.1630710302856024,3.925739800274616,4.028002482011184
tol_10km_int_5min,agjitf,markov_order_2,5,nearest,,10.0,123.0,0.9999999999989287,0.1756530905543951,3.925739800274616,4.028002482011184
tol_10km_int_5min,agjitf,vq_ctw,5,nearest,256.0,10.0,123.0,1.0,0.0,7.813509645769291,7.813509645769291
tol_10km_int_5min,agjitf,vq_ctw,5,nearest,512.0,10.0,123.0,1.0,0.0,8.632764701355006,8.632764701355006
tol_10km_int_5min,agjitf,vq_ctw,5,nearest,1024.0,10.0,123.0,1.0,0.0,8.088864954170447,8.088864954170447
tol_10km_int_5min,agsuec,direct_ctw,5,nearest,,10.0,33.0,0.9387035076079484,0.3626308622956837,4.394802823444741,4.477448037257445
tol_10km_int_5min,agsuec,markov_order_1,5,nearest,,10.0,33.0,0.8952873831216992,0.5309303441489209,4.394802823444741,4.477448037257445
tol_10km_int_5min,agsuec,markov_order_2,5,nearest,,10.0,33.0,0.8791887169193415,0.5841917335025351,4.394802823444741,4.477448037257445
tol_10km_int_5min,agsuec,vq_ctw,5,nearest,256.0,10.0,33.0,1.0,0.0,8.306491801924532,8.306491801924532
tol_10km_int_5min,agsuec,vq_ctw,5,nearest,512.0,10.0,33.0,1.0,0.0,9.002035230469493,9.002035230469493
tol_10km_int_5min,agsuec,vq_ctw,5,nearest,1024.0,10.0,33.0,1.0,0.0,8.764094754403063,8.764094754403063
tol_10km_int_5min,agvexp,direct_ctw,5,nearest,,10.0,19.0,0.8856192326049059,0.694279110322816,4.721181224124138,4.801900126634674
tol_10km_int_5min,agvexp,markov_order_1,5,nearest,,10.0,19.0,0.7620809691137981,1.168655282909681,4.721181224124138,4.801900126634674
tol_10km_int_5min,agvexp,markov_order_2,5,nearest,,10.0,19.0,0.7414643574734046,1.2342978861517824,4.721181224124138,4.801900126634674
tol_10km_int_5min,agvexp,vq_ctw,5,nearest,256.0,10.0,19.0,1.0,0.0,8.652108492785207,8.652108492785207
tol_10km_int_5min,agvexp,vq_ctw,5,nearest,512.0,10.0,19.0,1.0,0.0,9.79995552558928,9.79995552558928
tol_10km_int_5min,agvexp,vq_ctw,5,nearest,1024.0,10.0,19.0,1.0,0.0,8.661590526227315,8.661590526227315
tol_10km_int_5min,aichas,direct_ctw,5,nearest,,10.0,36.0,0.9999999999991512,0.3358160419633169,4.508195637330437,4.556814047977084
tol_10km_int_5min,aichas,markov_order_1,5,nearest,,10.0,36.0,0.9999999999991512,0.3729411998199929,4.508195637330437,4.556814047977084
tol_10km_int_5min,aichas,markov_order_2,5,nearest,,10.0,36.0,0.9999999999991512,0.3362188523197087,4.508195637330437,4.556814047977084
tol_10km_int_5min,aichas,vq_ctw,5,nearest,256.0,10.0,36.0,1.0,0.0,7.746086796015542,7.746086796015542
tol_10km_int_5min,aichas,vq_ctw,5,nearest,512.0,10.0,36.0,1.0,0.0,9.329239891286862,9.329239891286862
tol_10km_int_5min,aichas,vq_ctw,5,nearest,1024.0,10.0,36.0,1.0,0.0,8.937404541614459,8.937404541614459
tol_10km_int_5min,ailbcu,direct_ctw,5,nearest,,10.0,119.0,0.8940819721232346,0.6349061835090035,4.510316333274705,4.595421661950459
tol_10km_int_5min,ailbcu,markov_order_1,5,nearest,,10.0,119.0,0.8387653955857942,0.8371047101211162,4.510316333274705,4.595421661950459
tol_10km_int_5min,ailbcu,markov_order_2,5,nearest,,10.0,119.0,0.8281292221995166,0.8669084379873861,4.510316333274705,4.595421661950459
tol_10km_int_5min,ailbcu,vq_ctw,5,nearest,256.0,10.0,119.0,1.0,0.0,8.150103239348335,8.150103239348335
tol_10km_int_5min,ailbcu,vq_ctw,5,nearest,512.0,10.0,119.0,1.0,0.0,8.875579335457152,8.875579335457152
tol_10km_int_5min,ailbcu,vq_ctw,5,nearest,1024.0,10.0,119.0,1.0,0.0,8.887858699311224,8.887858699311224
tol_10km_int_5min,aimidd,direct_ctw,5,nearest,,10.0,143.0,0.9677893841752268,0.5623925252711509,4.4590843389459165,4.555789882245641
tol_10km_int_5min,aimidd,markov_order_1,5,nearest,,10.0,143.0,0.9428299368749546,0.7248475120480651,4.4590843389459165,4.555789882245641
tol_10km_int_5min,aimidd,markov_order_2,5,nearest,,10.0,143.0,0.9428299368749546,0.7203870953306342,4.4590843389459165,4.555789882245641
tol_10km_int_5min,aimidd,vq_ctw,5,nearest,256.0,10.0,143.0,1.0,0.0,7.757657436393671,7.757657436393671
