user_id,sample_interval_min,interpolation_method,tolerance_km,predictability_direct_ctw,predictability_markov_order_1,predictability_markov_order_2,predictability_vq_ctw_K1024,predictability_vq_ctw_K256,predictability_vq_ctw_K512,entropy_rate_bits_direct_ctw,entropy_rate_bits_markov_order_1,entropy_rate_bits_markov_order_2,entropy_rate_bits_vq_ctw_K1024,entropy_rate_bits_vq_ctw_K256,entropy_rate_bits_vq_ctw_K512
abboip,30,linear,10.0,0.8266367507742705,0.7841960513318327,0.7908579118369383,1.0,1.0,1.0,1.1520331124918286,1.3582695595059542,1.326975740098026,0.0,0.0,0.0
abboip,30,nearest,10.0,0.8179282960766622,0.6173791408132081,0.6753512647636649,1.0,1.0,1.0,1.0246187503016753,1.6583933776505553,1.5074296900238333,0.0,0.0,0.0
abcoij,30,linear,10.0,0.9799860288903296,0.9755089170930243,0.9772204310274452,1.0,1.0,1.0,0.17324037276329743,0.20478083215197784,0.19287950999391024,0.0,0.0,0.0
abdrem,30,linear,10.0,0.7848626195913071,0.7155517294591173,0.6935835483014436,1.0,1.0,1.0,1.6117380960741026,1.9992343994295296,2.1146592746034965,0.0,0.0,0.0
abdrem,30,nearest,10.0,0.8044626150515354,0.6086650808940968,0.6391329847431719,1.0,1.0,1.0,1.0635727428030386,1.7215310520148108,1.6073122177596664,0.0,0.0,0.0
abgibo,30,linear,10.0,0.7940679012093399,0.7414130387182641,0.7242722765072421,1.0,1.0,1.0,1.4718936517304373,1.7516311424101112,1.8380375696515732,0.0,0.0,0.0
abgibo,30,nearest,10.0,0.819671284232115,0.6473901993592116,0.6518728649240675,1.0,1.0,1.0,1.0414530568751108,1.6415968583776264,1.628638567302429,0.0,0.0,0.0
abjool,30,linear,10.0,0.9512767466940273,0.9241169797888391,0.9243040018764686,1.0,1.0,1.0,0.42711823255055786,0.6151530251448055,0.6139171547227545,0.0,0.0,0.0
abjool,30,nearest,10.0,0.8225043201230535,0.6417362591016066,0.6564868164711296,1.0,1.0,1.0,1.0295591247936673,1.6577600009457978,1.6151673372859672,0.0,0.0,0.0
abmuya,30,linear,10.0,0.8187365367187331,0.7732902979181736,0.7639338900911932,1.0,1.0,1.0,1.3099018009076286,1.556518042530621,1.605091489675445,0.0,0.0,0.0
abniar,30,linear,10.0,0.8136469211888746,0.7593772635440743,0.7378390523367461,1.0,1.0,1.0,1.4218408272177383,1.7361610418077402,1.8542239365502629,0.0,0.0,0.0
abniar,30,nearest,10.0,0.8242244788497086,0.6684959492861743,0.6882984413545694,1.0,0.9999999999998057,1.0,1.0003348886212182,1.5561899810533364,1.5127610442280457,0.0,0.01921710625780091,0.0
abnovk,30,linear,10.0,0.8389088797841894,0.7925970749341619,0.7887614440399966,1.0,1.0,1.0,1.1720466005234988,1.4254667138417598,1.4455628275068741,0.0,0.0,0.0
abnovk,30,nearest,10.0,0.8333451648423258,0.6728371371141374,0.6484973517052783,1.0,1.0,1.0,1.0094957527829325,1.6136358650359117,1.6978099289644208,0.0,0.0,0.0
abtyff,30,linear,10.0,0.8104605910187432,0.7663509953703527,0.7619157526345808,1.0,1.0,1.0,1.2691251711656042,1.4852653170029477,1.5060926509635968,0.0,0.0,0.0
abtyff,30,nearest,10.0,0.816062701114663,0.6590003043163792,0.6598156050353008,1.0,1.0,1.0,1.052737066431649,1.5879907439633303,1.5936825081460575,0.0,0.0,0.0
abwecn,30,linear,10.0,0.8498519674460392,0.8118758737685441,0.8003002040780662,1.0,1.0,1.0,1.1484856985284626,1.3719486801368646,1.4372435601335365,0.0,0.0,0.0
abwecn,30,nearest,10.0,0.818704907753299,0.6848205594803638,0.6868929842320576,1.0,1.0,1.0,1.0407063127588092,1.5162798756906843,1.5126261244435908,0.0,0.0,0.0
abyalw,30,linear,10.0,0.8481373226088493,0.8153430708910551,0.8209832070563554,1.0,1.0,1.0,1.0070414188494559,1.1674906223252843,1.1406731210598025,0.0,0.0,0.0
abyalw,30,nearest,10.0,0.8221575184199249,0.6854204415821332,0.6859966916324289,1.0,1.0,1.0,1.0265219088980213,1.5249284035773512,1.5227318166264403,0.0,0.0,0.0
acdiyi,30,linear,10.0,0.8572651659480601,0.8099227792693623,0.802497096504644,1.0,1.0,1.0,1.0851379248307504,1.3591921191329195,1.4001534904583373,0.0,0.0,0.0
acduou,30,linear,10.0,0.830892649071095,0.7840232325537504,0.7785728859884216,1.0,1.0,1.0,1.2406740130850888,1.4999097138559552,1.528776782514966,0.0,0.0,0.0
acduou,30,nearest,10.0,0.8093427264443321,0.676625647749667,0.7018728190334953,1.0,1.0,1.0,0.9913085589600239,1.4944411437700904,1.3633273518295692,0.0,0.0,0.0
acgerl,30,linear,10.0,0.8525111269839043,0.8131135055148767,0.8055130264250039,1.0,1.0,1.0,1.071049033540619,1.2873287908250008,1.3272731769457384,0.0,0.0,0.0
acgerl,30,nearest,10.0,0.8503222118590472,0.770672945770825,0.7863144976430434,1.0,1.0,1.0,0.8462670630255056,1.1403111435415711,1.087152142302532,0.0,0.0,0.0
acitva,30,linear,10.0,0.8226973325065869,0.7704095011571601,0.7525202486717214,1.0,1.0,1.0,1.3302384242873595,1.626882568568047,1.7230430349782657,0.0,0.0,0.0
ackgri,30,linear,10.0,0.837280648235954,0.7546860722063138,0.7320223817946406,1.0,1.0,1.0,1.2916530051641522,1.7850217497526837,1.9104581260477653,0.0,0.0,0.0
ackgri,30,nearest,10.0,0.8259940679411404,0.6436525077730804,0.6761470067427696,1.0,1.0,1.0,1.0059354640520233,1.6434316796461843,1.5512206117744936,0.0,0.0,0.0
acpegh,30,linear,10.0,0.8046773506788032,0.7621005180985081,0.7551764677331801,1.0,1.0,1.0,1.3613219722910317,1.5818146799047588,1.616256218683547,0.0,0.0,0.0
acpegh,30,nearest,10.0,0.8200784666381544,0.6438553338268264,0.64556208590404,1.0,1.0,1.0,1.0555287408251552,1.6773907873123342,1.6763123896633239,0.0,0.0,0.0
acvebr,30,linear,10.0,0.8264028131664256,0.7805063732079207,0.7775997930433638,1.0,1.0,1.0,1.2425452061799815,1.488383847422824,1.503323551740877,0.0,0.0,0.0
acvebr,30,nearest,10.0,0.8142184532082716,0.6365838639981789,0.655445692779434,1.0,1.0,1.0,1.065151878262876,1.6734128691188774,1.6265944889830777,0.0,0.0,0.0
adkavy,30,linear,10.0,0.843994946916831,0.7868825291219483,0.7580402687594257,1.0,1.0,1.0,1.2873642881642742,1.6527071341636457,1.8261114831493819,0.0,0.0,0.0
adkavy,30,nearest,10.0,0.8453232587773897,0.6839236525698612,0.7001515860898142,1.0,1.0,1.0,0.9307746328223092,1.5322161800253506,1.4808023505228163,0.0,0.0,0.0
adners,30,linear,10.0,0.7896329160715714,0.7315290208784889,0.7193126329798522,1.0,1.0,1.0,1.4699343634484199,1.7680190147749948,1.827404459038063,0.0,0.0,0.0
