dominant_mode,method,sample_interval_min,interpolation_method,codebook_size,tolerance_km,num_points,predictability,entropy_rate_bits,actual_distortion_km,reconstruction_rmse_km
taxi,direct_ctw,5,nearest,,10.0,48768.0,0.9399242152096108,0.5090330993159654,4.434474992939048,4.533848470055167
taxi,markov_order_1,5,nearest,,10.0,48768.0,0.9015480795543367,0.6850591614695335,4.434474992939048,4.533848470055167
taxi,markov_order_2,5,nearest,,10.0,48768.0,0.8983534772555416,0.6895910213067018,4.434474992939048,4.533848470055167
taxi,vq_ctw,5,nearest,256.0,10.0,48768.0,1.0,0.0,8.126322456799894,8.126322456799894
taxi,vq_ctw,5,nearest,512.0,10.0,48768.0,1.0,0.0,9.156565937455602,9.156565937455602
taxi,vq_ctw,5,nearest,1024.0,10.0,48768.0,1.0,0.0,8.715145620115246,8.715145620115246
