user_id,sample_interval_min,interpolation_method,tolerance_km,predictability_direct_ctw,predictability_markov_order_1,predictability_markov_order_2,predictability_vq_ctw_K1024,predictability_vq_ctw_K256,predictability_vq_ctw_K512,entropy_rate_bits_direct_ctw,entropy_rate_bits_markov_order_1,entropy_rate_bits_markov_order_2,entropy_rate_bits_vq_ctw_K1024,entropy_rate_bits_vq_ctw_K256,entropy_rate_bits_vq_ctw_K512
eedigk,5,nearest,10.0,0.9875855278510758,0.9766120941479137,0.9724366018224737,1.0,1.0,1.0,0.29122127026155437,0.3394053051428405,0.3465409395722757,0.0,0.0,0.0
eefayb,5,nearest,10.0,0.9430812203782131,0.889939201412874,0.8790575700688046,1.0,1.0,1.0,0.3720089816710241,0.6101601165018014,0.6530062274605939,0.0,0.0,0.0
eegcef,5,nearest,10.0,0.9999999999980904,0.9999999999980904,0.9999999999980904,1.0,1.0,1.0,0.2606128466080923,0.20985550383088886,0.19868861387395137,0.0,0.0,0.0
eemafb,5,nearest,10.0,0.9999999999980905,0.9999999999980905,0.9999999999980905,1.0,1.0,1.0,0.3755555946185118,0.4803029698781259,0.4784610429589666,0.0,0.0,0.0
eersdo,5,nearest,10.0,0.9318082707046834,0.8883326582234362,0.8795429014708718,1.0,1.0,1.0,0.5911138021053448,0.7831514148483129,0.809463707836162,0.0,0.0,0.0
eesbaj,5,nearest,10.0,0.9493185654331704,0.9351813177752012,0.9361117609512837,1.0,1.0,1.0,0.4835088318284418,0.5790445225764957,0.5320217798199929,0.0,0.0,0.0
efcati,5,nearest,10.0,0.9572769928864839,0.9454615253218998,0.9443567201231248,1.0,1.0,1.0,0.5882129076739837,0.6875606736511829,0.6739818105571097,0.0,0.0,0.0
effneo,5,nearest,10.0,0.9197114470059061,0.8817647166504778,0.8847071849973017,1.0,1.0,1.0,0.4228309667013935,0.6099359254052197,0.5903062084993753,0.0,0.0,0.0
efghak,5,nearest,10.0,0.9099141272762898,0.8346459693275066,0.8263268590681483,1.0,1.0,1.0,0.6117460489902079,0.9123868962460229,0.9661501422939779,0.0,0.0,0.0
efgoak,5,nearest,10.0,0.9443208634071492,0.9082184887654275,0.9111193424997558,1.0,1.0,1.0,0.4969780486746173,0.6551350551979513,0.665317417970593,0.0,0.0,0.0
efmymo,5,nearest,10.0,0.9083531202623835,0.8134941402525424,0.817346055118198,1.0,1.0,1.0,0.5871999965604274,0.9897092868774774,0.9753482490567551,0.0,0.0,0.0
efonve,5,nearest,10.0,0.9652637838438113,0.9313837826842707,0.9229269616055249,1.0,1.0,1.0,0.5700581346164512,0.7471929879348171,0.7581129839485816,0.0,0.0,0.0
efsphe,5,nearest,10.0,0.8833532773125236,0.7823492932942637,0.777130951056634,1.0,1.0,1.0,0.636078944330588,0.9735052087799185,0.996988655878761,0.0,0.0,0.0
eggfri,5,nearest,10.0,0.9726517251550931,0.9515501086475548,0.9484555454372281,1.0,1.0,1.0,0.4213720044266617,0.5549926244263189,0.580959548951992,0.0,0.0,0.0
eghanw,5,nearest,10.0,0.9519243361425889,0.912506741588953,0.9048992645887164,1.0,1.0,1.0,0.3696848042748685,0.5350337084778265,0.5726493739313797,0.0,0.0,0.0
egloha,5,nearest,10.0,0.9999999999980905,0.9999999999980905,0.9999999999980905,1.0,1.0,1.0,0.34215981351934166,0.42882222350427773,0.42701608914203615,0.0,0.0,0.0
egnata,5,nearest,10.0,0.9134861581419287,0.8443538169796738,0.8373269865227365,1.0,1.0,1.0,0.5750598260117867,0.8391795459776143,0.8450438553120246,0.0,0.0,0.0
egteir,5,nearest,10.0,0.9534046497821247,0.9300248797554481,0.9185487847778168,1.0,1.0,1.0,0.4799647226523655,0.5915309501592423,0.6443830923069009,0.0,0.0,0.0
egwicj,5,nearest,10.0,0.8885322111883811,0.801801869004827,0.8021781875280207,1.0,1.0,1.0,0.6809997048774301,1.0324462913892754,1.0310904255966442,0.0,0.0,0.0
eiboid,5,nearest,10.0,0.9676296841930727,0.9491123546561708,0.9490201194464751,1.0,1.0,1.0,0.5628197286977832,0.6779042330618733,0.7014920168438561,0.0,0.0,0.0
eifvid,5,nearest,10.0,0.9426590995417632,0.9014512252503522,0.8963113688269022,1.0,1.0,1.0,0.39305533174806234,0.636706838513113,0.6352894388979484,0.0,0.0,0.0
eincuf,5,nearest,10.0,0.8893366336698307,0.7938690317672388,0.7791477404529235,1.0,1.0,1.0,0.6125770009195607,0.9401528111063094,0.9825729129881878,0.0,0.0,0.0
eitpem,5,nearest,10.0,0.8471617649185978,0.7729078048136215,0.7729078048136215,1.0,1.0,1.0,0.7697358830135895,1.0999363406998994,1.1658948996550027,0.0,0.0,0.0
ejcrur,5,nearest,10.0,0.919155558709887,0.8669484238904839,0.8644356933426869,1.0,1.0,1.0,0.5620937113226044,0.7816110286190077,0.8017655986744359,0.0,0.0,0.0
