scenario_subdir,user_id,method,sample_interval_min,interpolation_method,codebook_size,tolerance_km,num_points,predictability,entropy_rate_bits,actual_distortion_km,reconstruction_rmse_km
tol_7p5km_int_15min,abniar,markov_order_1,15,linear,,7.5,2015.0,0.911641249548752,0.8306639656920682,2.2497787643958143,2.4563021008427186
tol_7p5km_int_15min,abniar,markov_order_1,15,nearest,,7.5,185.0,0.9015668295636304,0.5881497859749409,2.0667563896232397,2.2765178029838937
tol_7p5km_int_15min,abniar,markov_order_2,15,linear,,7.5,2015.0,0.897685517032301,0.9391155899868152,2.2497787643958143,2.4563021008427186
tol_7p5km_int_15min,abniar,markov_order_2,15,nearest,,7.5,185.0,0.9061106480056402,0.5656962916509619,2.0667563896232397,2.2765178029838937
tol_7p5km_int_15min,abniar,vq_ctw,15,linear,256.0,7.5,2015.0,1.0,0.0,6.805825752508485,6.805825752508485
tol_7p5km_int_15min,abniar,vq_ctw,15,nearest,256.0,7.5,185.0,1.0,0.0,5.937594753343767,5.937594753343767
tol_7p5km_int_15min,abniar,vq_ctw,15,linear,512.0,7.5,2015.0,1.0,0.0,6.665291694073162,6.665291694073162
tol_7p5km_int_15min,abniar,vq_ctw,15,nearest,512.0,7.5,185.0,1.0,0.0,5.632777976793268,5.632777976793268
tol_7p5km_int_15min,abniar,vq_ctw,15,linear,1024.0,7.5,2015.0,1.0,0.0,6.6573726173015135,6.6573726173015135
tol_7p5km_int_15min,abniar,vq_ctw,15,nearest,1024.0,7.5,185.0,1.0,0.0,6.1311217656087615,6.1311217656087615
tol_7p5km_int_15min,abnovk,direct_ctw,15,linear,,7.5,1990.0,0.9429931890181488,0.5434739046064152,2.375633658740244,2.5738957520690158
tol_7p5km_int_15min,abnovk,direct_ctw,15,nearest,,7.5,156.0,0.9640238655236144,0.3994837856690955,2.2568595997332928,2.435528809879865
tol_7p5km_int_15min,abnovk,markov_order_1,15,linear,,7.5,1990.0,0.926837980280708,0.6702624878092904,2.375633658740244,2.5738957520690158
tol_7p5km_int_15min,abnovk,markov_order_1,15,nearest,,7.5,156.0,0.9531857653108368,0.4619539542561883,2.2568595997332928,2.435528809879865
tol_7p5km_int_15min,abnovk,markov_order_2,15,linear,,7.5,1990.0,0.9216645568513492,0.7096284639147334,2.375633658740244,2.5738957520690158
tol_7p5km_int_15min,abnovk,markov_order_2,15,nearest,,7.5,156.0,0.9457677531613746,0.4943645673334144,2.2568595997332928,2.435528809879865
tol_7p5km_int_15min,abnovk,vq_ctw,15,linear,256.0,7.5,1990.0,1.0,0.0,5.4080314457440455,5.4080314457440455
tol_7p5km_int_15min,abnovk,vq_ctw,15,nearest,256.0,7.5,156.0,1.0,0.0,6.218907185191843,6.218907185191843
tol_7p5km_int_15min,abnovk,vq_ctw,15,linear,512.0,7.5,1990.0,1.0,0.0,5.275968156348288,5.275968156348288
tol_7p5km_int_15min,abnovk,vq_ctw,15,nearest,512.0,7.5,156.0,1.0,0.0,6.413403321626794,6.413403321626794
tol_7p5km_int_15min,abnovk,vq_ctw,15,linear,1024.0,7.5,1990.0,1.0,0.0,5.271587753836932,5.271587753836932
tol_7p5km_int_15min,abnovk,vq_ctw,15,nearest,1024.0,7.5,156.0,1.0,0.0,6.742321246546687,6.742321246546687
tol_7p5km_int_15min,abtyff,direct_ctw,15,linear,,7.5,2013.0,0.9492261933619486,0.492770209185342,2.046181945708747,2.261056218157988
tol_7p5km_int_15min,abtyff,direct_ctw,15,nearest,,7.5,34.0,0.8710811155025876,0.7587973469028128,2.5257121085978955,2.704910945769117
tol_7p5km_int_15min,abtyff,markov_order_1,15,linear,,7.5,2013.0,0.936787992904137,0.5929136097106139,2.046181945708747,2.261056218157988
tol_7p5km_int_15min,abtyff,markov_order_1,15,nearest,,7.5,34.0,0.802330038742489,1.0305429451670982,2.5257121085978955,2.704910945769117
tol_7p5km_int_15min,abtyff,markov_order_2,15,linear,,7.5,2013.0,0.9300236008994528,0.6457411672458016,2.046181945708747,2.261056218157988
tol_7p5km_int_15min,abtyff,markov_order_2,15,nearest,,7.5,34.0,0.7992812633741249,1.0414949119049042,2.5257121085978955,2.704910945769117
tol_7p5km_int_15min,abtyff,vq_ctw,15,linear,256.0,7.5,2013.0,1.0,0.0,5.000476814423004,5.000476814423004
tol_7p5km_int_15min,abtyff,vq_ctw,15,nearest,256.0,7.5,34.0,1.0,0.0,6.750058262185035,6.750058262185035
tol_7p5km_int_15min,abtyff,vq_ctw,15,linear,512.0,7.5,2013.0,1.0,0.0,4.672711568586903,4.672711568586903
tol_7p5km_int_15min,abtyff,vq_ctw,15,nearest,512.0,7.5,34.0,1.0,0.0,7.798244822312972,7.798244822312972
tol_7p5km_int_15min,abtyff,vq_ctw,15,linear,1024.0,7.5,2013.0,1.0,0.0,4.639105043765445,4.639105043765445
tol_7p5km_int_15min,abtyff,vq_ctw,15,nearest,1024.0,7.5,34.0,1.0,0.0,8.769801078332492,8.769801078332492
tol_7p5km_int_15min,abwecn,direct_ctw,15,linear,,7.5,2015.0,0.9384069891230282,0.6084062061632987,2.1753359580702103,2.387611589265158
tol_7p5km_int_15min,abwecn,direct_ctw,15,nearest,,7.5,36.0,0.9541474561838198,0.3143630405521208,2.356071223484625,2.4553959860411023
tol_7p5km_int_15min,abwecn,markov_order_1,15,linear,,7.5,2015.0,0.9147857813214504,0.8002974445241573,2.1753359580702103,2.387611589265158
tol_7p5km_int_15min,abwecn,markov_order_1,15,nearest,,7.5,36.0,0.9278749727519052,0.44592928707418,2.356071223484625,2.4553959860411023
tol_7p5km_int_15min,abwecn,markov_order_2,15,linear,,7.5,2015.0,0.9068550523944444,0.8622545512791951,2.1753359580702103,2.387611589265158
tol_7p5km_int_15min,abwecn,markov_order_2,15,nearest,,7.5,36.0,0.9139787293962304,0.5090692857994584,2.356071223484625,2.4553959860411023
tol_7p5km_int_15min,abwecn,vq_ctw,15,linear,256.0,7.5,2015.0,1.0,0.0,7.359914237512681,7.359914237512681
tol_7p5km_int_15min,abwecn,vq_ctw,15,nearest,256.0,7.5,36.0,1.0,0.0,7.359285763080051,7.359285763080051
tol_7p5km_int_15min,abwecn,vq_ctw,15,linear,512.0,7.5,2015.0,1.0,0.0,7.22470275043043,7.22470275043043
tol_7p5km_int_15min,abwecn,vq_ctw,15,nearest,512.0,7.5,36.0,1.0,0.0,6.923905386984627,6.923905386984627
tol_7p5km_int_15min,abwecn,vq_ctw,15,linear,1024.0,7.5,2015.0,1.0,0.0,7.220504283359858,7.220504283359858
tol_7p5km_int_15min,abwecn,vq_ctw,15,nearest,1024.0,7.5,36.0,1.0,0.0,6.577168827832397,6.577168827832397
tol_7p5km_int_15min,abyalw,direct_ctw,15,linear,,7.5,2014.0,0.96796598497801,0.3109066537253525,2.0245010270462838,2.159073752780882
tol_7p5km_int_15min,abyalw,direct_ctw,15,nearest,,7.5,187.0,0.9642066331686848,0.407116871227348,2.43392469680568,2.5868776820712216
tol_7p5km_int_15min,abyalw,markov_order_1,15,linear,,7.5,2014.0,0.960409953752776,0.3719246859813515,2.0245010270462838,2.159073752780882
tol_7p5km_int_15min,abyalw,markov_order_1,15,nearest,,7.5,187.0,0.9387469601959992,0.557731356177006,2.43392469680568,2.5868776820712216
tol_7p5km_int_15min,abyalw,markov_order_2,15,linear,,7.5,2014.0,0.9588141538542831,0.3845194989109689,2.0245010270462838,2.159073752780882
tol_7p5km_int_15min,abyalw,markov_order_2,15,nearest,,7.5,187.0,0.9382024883062908,0.5562507726980098,2.43392469680568,2.5868776820712216
tol_7p5km_int_15min,abyalw,vq_ctw,15,linear,256.0,7.5,2014.0,1.0,0.0,4.739222635091056,4.739222635091056
tol_7p5km_int_15min,abyalw,vq_ctw,15,nearest,256.0,7.5,187.0,1.0,0.0,7.033944264315705,7.033944264315705
tol_7p5km_int_15min,abyalw,vq_ctw,15,linear,512.0,7.5,2014.0,1.0,0.0,4.343436861071782,4.343436861071782
tol_7p5km_int_15min,abyalw,vq_ctw,15,nearest,512.0,7.5,187.0,1.0,0.0,6.990401435249451,6.990401435249451
tol_7p5km_int_15min,abyalw,vq_ctw,15,linear,1024.0,7.5,2014.0,1.0,0.0,4.3174234978105535,4.3174234978105535
tol_7p5km_int_15min,abyalw,vq_ctw,15,nearest,1024.0,7.5,187.0,1.0,0.0,7.500216999010378,7.500216999010378
tol_7p5km_int_15min,acdiyi,direct_ctw,15,linear,,7.5,2014.0,0.937680728412522,0.5913112848841708,2.5244567319078834,2.7924799893703183
tol_7p5km_int_15min,acdiyi,direct_ctw,15,nearest,,7.5,99.0,0.9792474892058556,0.2080696773227747,1.878377839298896,2.049871075453199
tol_7p5km_int_15min,acdiyi,markov_order_1,15,linear,,7.5,2014.0,0.9140142547977026,0.7743904219492692,2.5244567319078834,2.7924799893703183
tol_7p5km_int_15min,acdiyi,markov_order_1,15,nearest,,7.5,99.0,0.9782833967561846,0.228634576743577,1.878377839298896,2.049871075453199
tol_7p5km_int_15min,acdiyi,markov_order_2,15,linear,,7.5,2014.0,0.903124455710998,0.8549875108516426,2.5244567319078834,2.7924799893703183
tol_7p5km_int_15min,acdiyi,markov_order_2,15,nearest,,7.5,99.0,0.9782776374767856,0.2277818341240877,1.878377839298896,2.049871075453199
tol_7p5km_int_15min,acdiyi,vq_ctw,15,linear,256.0,7.5,2014.0,1.0,0.0,9.428798807486396,9.428798807486396
tol_7p5km_int_15min,acdiyi,vq_ctw,15,nearest,256.0,7.5,99.0,1.0,0.0,6.105746935065048,6.105746935065048
tol_7p5km_int_15min,acdiyi,vq_ctw,15,linear,512.0,7.5,2014.0,1.0,0.0,9.191463303297716,9.191463303297716
tol_7p5km_int_15min,acdiyi,vq_ctw,15,nearest,512.0,7.5,99.0,1.0,0.0,5.957377723340411,5.957377723340411
tol_7p5km_int_15min,acdiyi,vq_ctw,15,linear,1024.0,7.5,2014.0,1.0,0.0,9.197351221580211,9.197351221580211
tol_7p5km_int_15min,acdiyi,vq_ctw,15,nearest,1024.0,7.5,99.0,1.0,0.0,6.665845469160311,6.665845469160311
tol_7p5km_int_15min,acduou,direct_ctw,15,linear,,7.5,2015.0,0.9537807892766088,0.4664498276214613,2.2630831101855304,2.4614913877438087
tol_7p5km_int_15min,acduou,direct_ctw,15,nearest,,7.5,109.0,0.950768608034796,0.4362087086562066,2.187287614070226,2.3886515595019726
tol_7p5km_int_15min,acduou,markov_order_1,15,linear,,7.5,2015.0,0.9372544898497276,0.6047868856898391,2.2630831101855304,2.4614913877438087
tol_7p5km_int_15min,acduou,markov_order_1,15,nearest,,7.5,109.0,0.9176604126557122,0.5934716422536752,2.187287614070226,2.3886515595019726
tol_7p5km_int_15min,acduou,markov_order_2,15,linear,,7.5,2015.0,0.9311380117133484,0.654183126285177,2.2630831101855304,2.4614913877438087
tol_7p5km_int_15min,acduou,markov_order_2,15,nearest,,7.5,109.0,0.9054321711009572,0.6481356104033658,2.187287614070226,2.3886515595019726
tol_7p5km_int_15min,acduou,vq_ctw,15,linear,256.0,7.5,2015.0,1.0,0.0,5.984779643031217,5.984779643031217
tol_7p5km_int_15min,acduou,vq_ctw,15,nearest,256.0,7.5,109.0,1.0,0.0,5.310653138223636,5.310653138223636
tol_7p5km_int_15min,acduou,vq_ctw,15,linear,512.0,7.5,2015.0,1.0,0.0,5.839727394195142,5.839727394195142
tol_7p5km_int_15min,acduou,vq_ctw,15,nearest,512.0,7.5,109.0,1.0,0.0,5.547126801833612,5.547126801833612
tol_7p5km_int_15min,acduou,vq_ctw,15,linear,1024.0,7.5,2015.0,1.0,0.0,5.832651615044409,5.832651615044409
tol_7p5km_int_15min,acduou,vq_ctw,15,nearest,1024.0,7.5,109.0,1.0,0.0,5.669928965845333,5.669928965845333
tol_7p5km_int_15min,acgerl,direct_ctw,15,linear,,7.5,1373.0,0.9604204728229776,0.3986791132761241,2.0621618239159534,2.2626328898937302
tol_7p5km_int_15min,acgerl,direct_ctw,15,nearest,,7.5,33.0,0.9999999999980904,0.2241735699292273,1.922554733292733,2.0984171577941124
tol_7p5km_int_15min,acgerl,markov_order_1,15,linear,,7.5,1373.0,0.9458715556529746,0.5201957139352662,2.0621618239159534,2.2626328898937302
tol_7p5km_int_15min,acgerl,markov_order_1,15,nearest,,7.5,33.0,0.9999999999980904,0.2718803977297802,1.922554733292733,2.0984171577941124
tol_7p5km_int_15min,acgerl,markov_order_2,15,linear,,7.5,1373.0,0.9394897315933426,0.5715082464044218,2.0621618239159534,2.2626328898937302
tol_7p5km_int_15min,acgerl,markov_order_2,15,nearest,,7.5,33.0,0.9999999999980904,0.2693303639886024,1.922554733292733,2.0984171577941124
tol_7p5km_int_15min,acgerl,vq_ctw,15,linear,256.0,7.5,1373.0,1.0,0.0,5.7105595976366,5.7105595976366
tol_7p5km_int_15min,acgerl,vq_ctw,15,nearest,256.0,7.5,33.0,1.0,0.0,6.04740221352148,6.04740221352148
tol_7p5km_int_15min,acgerl,vq_ctw,15,linear,512.0,7.5,1373.0,1.0,0.0,5.477609542472136,5.477609542472136
tol_7p5km_int_15min,acgerl,vq_ctw,15,nearest,512.0,7.5,33.0,1.0,0.0,5.164872098818098,5.164872098818098
tol_7p5km_int_15min,acgerl,vq_ctw,15,linear,1024.0,7.5,1373.0,1.0,0.0,5.4525530605366725,5.4525530605366725
tol_7p5km_int_15min,acgerl,vq_ctw,15,nearest,1024.0,7.5,33.0,1.0,0.0,5.876066466181489,5.876066466181489
tol_7p5km_int_15min,acitva,direct_ctw,15,linear,,7.5,2015.0,0.9150779806651254,0.7863159647948638,2.3645008662676865,2.573169407067547
tol_7p5km_int_15min,acitva,direct_ctw,15,nearest,,7.5,32.0,0.9999999999980904,0.3288801090031438,2.186421420151088,2.3628939431426224
tol_7p5km_int_15min,acitva,markov_order_1,15,linear,,7.5,2015.0,0.889161873666257,0.9814732480223286,2.3645008662676865,2.573169407067547
tol_7p5km_int_15min,acitva,markov_order_1,15,nearest,,7.5,32.0,0.9999999999980904,0.3720406484767564,2.186421420151088,2.3628939431426224
tol_7p5km_int_15min,acitva,markov_order_2,15,linear,,7.5,2015.0,0.8781659705847855,1.0611677642397188,2.3645008662676865,2.573169407067547
tol_7p5km_int_15min,acitva,markov_order_2,15,nearest,,7.5,32.0,0.9999999999980904,0.4009634804859123,2.186421420151088,2.3628939431426224
tol_7p5km_int_15min,acitva,vq_ctw,15,linear,256.0,7.5,2015.0,1.0,0.0,7.621269501693524,7.621269501693524
tol_7p5km_int_15min,acitva,vq_ctw,15,nearest,256.0,7.5,32.0,1.0,0.0,6.412500263236414,6.412500263236414
tol_7p5km_int_15min,acitva,vq_ctw,15,linear,512.0,7.5,2015.0,1.0,0.0,7.79280774707881,7.79280774707881
tol_7p5km_int_15min,acitva,vq_ctw,15,nearest,512.0,7.5,32.0,1.0,0.0,6.2896140668214375,6.2896140668214375
tol_7p5km_int_15min,acitva,vq_ctw,15,linear,1024.0,7.5,2015.0,1.0,0.0,7.821929962538141,7.821929962538141
tol_7p5km_int_15min,acitva,vq_ctw,15,nearest,1024.0,7.5,32.0,1.0,0.0,6.295791248742182,6.295791248742182
tol_7p5km_int_15min,ackgri,direct_ctw,15,linear,,7.5,1183.0,0.9215343958049496,0.7611324222828425,2.3123217223753563,2.511017572447777
tol_7p5km_int_15min,ackgri,markov_order_1,15,linear,,7.5,1183.0,0.8799344547143525,1.0871163694560453,2.3123217223753563,2.511017572447777
tol_7p5km_int_15min,ackgri,markov_order_2,15,linear,,7.5,1183.0,0.8624746002307828,1.2163693648326697,2.3123217223753563,2.511017572447777
tol_7p5km_int_15min,ackgri,vq_ctw,15,linear,256.0,7.5,1183.0,1.0,0.0,9.059655302092557,9.059655302092557
tol_7p5km_int_15min,ackgri,vq_ctw,15,linear,512.0,7.5,1183.0,1.0,0.0,9.199225877244784,9.199225877244784
tol_7p5km_int_15min,ackgri,vq_ctw,15,linear,1024.0,7.5,1183.0,1.0,0.0,9.21681399949074,9.21681399949074
tol_7p5km_int_15min,acpegh,direct_ctw,15,linear,,7.5,2014.0,0.9443414039842746,0.5463981387666841,2.098462174092867,2.29127156375027
tol_7p5km_int_15min,acpegh,direct_ctw,15,nearest,,7.5,573.0,0.9505564962563986,0.3731657082665777,2.1863019558773726,2.3606873489706177
tol_7p5km_int_15min,acpegh,markov_order_1,15,linear,,7.5,2014.0,0.9273353714079896,0.6844638281948345,2.098462174092867,2.29127156375027
tol_7p5km_int_15min,acpegh,markov_order_1,15,nearest,,7.5,573.0,0.921551852481474,0.522314830437412,2.1863019558773726,2.3606873489706177
tol_7p5km_int_15min,acpegh,markov_order_2,15,linear,,7.5,2014.0,0.9186934985910552,0.7521502059612377,2.098462174092867,2.29127156375027
tol_7p5km_int_15min,acpegh,markov_order_2,15,nearest,,7.5,573.0,0.9147219656442722,0.5477239238859111,2.1863019558773726,2.3606873489706177
tol_7p5km_int_15min,acpegh,vq_ctw,15,linear,256.0,7.5,2014.0,1.0,0.0,5.763146175142495,5.763146175142495
tol_7p5km_int_15min,acpegh,vq_ctw,15,nearest,256.0,7.5,573.0,1.0,0.0,6.093754281303682,6.093754281303682
tol_7p5km_int_15min,acpegh,vq_ctw,15,linear,512.0,7.5,2014.0,1.0,0.0,5.540092243414737,5.540092243414737
tol_7p5km_int_15min,acpegh,vq_ctw,15,nearest,512.0,7.5,573.0,1.0,0.0,6.076183398790782,6.076183398790782
tol_7p5km_int_15min,acpegh,vq_ctw,15,linear,1024.0,7.5,2014.0,1.0,0.0,5.523859280422241,5.523859280422241
tol_7p5km_int_15min,acpegh,vq_ctw,15,nearest,1024.0,7.5,573.0,1.0,0.0,6.61154948319485,6.61154948319485
tol_7p5km_int_15min,acvebr,direct_ctw,15,linear,,7.5,1988.0,0.9419966064733928,0.5565543288380103,2.246834513495373,2.4454866757099194
tol_7p5km_int_15min,acvebr,direct_ctw,15,nearest,,7.5,252.0,0.9400092787702152,0.4244196194319065,2.2723787220111893,2.414084473691088
tol_7p5km_int_15min,acvebr,markov_order_1,15,linear,,7.5,1988.0,0.920933290034622,0.7220643565235132,2.246834513495373,2.4454866757099194
tol_7p5km_int_15min,acvebr,markov_order_1,15,nearest,,7.5,252.0,0.8999463535444769,0.6208753476005139,2.2723787220111893,2.414084473691088
tol_7p5km_int_15min,acvebr,markov_order_2,15,linear,,7.5,1988.0,0.9162007266414408,0.7579531073980224,2.246834513495373,2.4454866757099194
tol_7p5km_int_15min,acvebr,markov_order_2,15,nearest,,7.5,252.0,0.8928231642796953,0.6532494906025355,2.2723787220111893,2.414084473691088
tol_7p5km_int_15min,acvebr,vq_ctw,15,linear,256.0,7.5,1988.0,1.0,0.0,5.657608827950934,5.657608827950934
tol_7p5km_int_15min,acvebr,vq_ctw,15,nearest,256.0,7.5,252.0,1.0,0.0,6.325977483807811,6.325977483807811
tol_7p5km_int_15min,acvebr,vq_ctw,15,linear,512.0,7.5,1988.0,1.0,0.0,5.501925792362137,5.501925792362137
