user_id,trajectory_id,segment_id,sample_interval_min,interpolation_method,tolerance_km,dominant_mode,num_points,actual_distortion_km,reconstruction_rmse_km,codebook_size,eligible_for_vq,method,entropy_rate_bits,predictability,alphabet_size
abtyff,abtyff,abtyff_seg000,30,linear,5.0,taxi,1007,1.717016801818566,1.8632420949431834,,True,markov_order_1,1.7705381163038345,0.7702500175213625,21.0
abtyff,abtyff,abtyff_seg000,30,linear,5.0,taxi,1007,1.717016801818566,1.8632420949431834,,True,markov_order_2,1.8922389944798679,0.7499189299991944,21.0
abwecn,abwecn,abwecn_seg000,30,linear,5.0,taxi,1007,1.4734354188591836,1.6436538289898932,,True,direct_ctw,1.2675152512483532,0.8576096086464655,28.0
abwecn,abwecn,abwecn_seg000,30,linear,5.0,taxi,1007,1.4734354188591836,1.6436538289898932,,True,markov_order_1,1.7859087079048181,0.7830837824725472,28.0
abwecn,abwecn,abwecn_seg000,30,linear,5.0,taxi,1007,1.4734354188591836,1.6436538289898932,,True,markov_order_2,2.0040398305071676,0.7493625412457291,28.0
abyalw,abyalw,abyalw_seg000,30,linear,5.0,taxi,1007,1.6489442128218967,1.7947895727467806,,True,direct_ctw,1.0462143523387881,0.8728674546575168,16.0
abyalw,abyalw,abyalw_seg000,30,linear,5.0,taxi,1007,1.6489442128218967,1.7947895727467806,,True,markov_order_1,1.3402462683697876,0.8270271758076713,16.0
abyalw,abyalw,abyalw_seg000,30,linear,5.0,taxi,1007,1.6489442128218967,1.7947895727467806,,True,markov_order_2,1.3777781987966482,0.8209082125970729,16.0
acdiyi,acdiyi,acdiyi_seg000,30,linear,5.0,taxi,1007,1.7050569459847806,1.855913544460211,,True,direct_ctw,1.1746369100231029,0.8681697750864172,26.0
acdiyi,acdiyi,acdiyi_seg000,30,linear,5.0,taxi,1007,1.7050569459847806,1.855913544460211,,True,markov_order_1,1.792121822323297,0.7784054244397228,26.0
acdiyi,acdiyi,acdiyi_seg000,30,linear,5.0,taxi,1007,1.7050569459847806,1.855913544460211,,True,markov_order_2,1.99798518482551,0.745856546388913,26.0
acduou,acduou,acduou_seg000,30,linear,5.0,taxi,1007,1.646522161335987,1.8261384280704898,,True,direct_ctw,1.288495469519731,0.8512811217508238,25.0
acduou,acduou,acduou_seg000,30,linear,5.0,taxi,1007,1.646522161335987,1.8261384280704898,,True,markov_order_1,1.7725979661501148,0.7794165993103757,25.0
acduou,acduou,acduou_seg000,30,linear,5.0,taxi,1007,1.646522161335987,1.8261384280704898,,True,markov_order_2,1.914373241684443,0.756962457263794,25.0
acgerl,acgerl,acgerl_seg000,30,linear,5.0,taxi,686,1.5616029712721036,1.7368902865181777,,True,direct_ctw,1.118886748723621,0.8638169581237889,17.0
acgerl,acgerl,acgerl_seg000,30,linear,5.0,taxi,686,1.5616029712721036,1.7368902865181777,,True,markov_order_1,1.5167991368340947,0.800854277388988,17.0
acgerl,acgerl,acgerl_seg000,30,linear,5.0,taxi,686,1.5616029712721036,1.7368902865181777,,True,markov_order_2,1.6292627308464929,0.7818692257855038,17.0
acitva,acitva,acitva_seg000,30,linear,5.0,taxi,1007,1.7767422637951469,1.9147193750615947,,True,direct_ctw,1.5475342343283927,0.8209899208734843,30.0
acitva,acitva,acitva_seg000,30,linear,5.0,taxi,1007,1.7767422637951469,1.9147193750615947,,True,markov_order_1,2.35434348583783,0.6974210305484719,30.0
acitva,acitva,acitva_seg000,30,linear,5.0,taxi,1007,1.7767422637951469,1.9147193750615947,,True,markov_order_2,2.603634916962343,0.6553270638684429,30.0
ackgri,ackgri,ackgri_seg000,30,linear,5.0,taxi,591,1.6449590959409595,1.788778108646739,,True,direct_ctw,1.464524413833422,0.8359005491649999,33.0
ackgri,ackgri,ackgri_seg000,30,linear,5.0,taxi,591,1.6449590959409595,1.788778108646739,,True,markov_order_1,2.456004280602223,0.6879127704010777,33.0
ackgri,ackgri,ackgri_seg000,30,linear,5.0,taxi,591,1.6449590959409595,1.788778108646739,,True,markov_order_2,2.777905597689153,0.6339388170742545,33.0
acpegh,acpegh,acpegh_seg000,30,linear,5.0,taxi,1007,1.60685684356359,1.778110591831699,,True,direct_ctw,1.441866034651879,0.829313202935078,25.0
acpegh,acpegh,acpegh_seg000,30,linear,5.0,taxi,1007,1.60685684356359,1.778110591831699,,True,markov_order_1,1.9101570809822823,0.7576395714126497,25.0
acpegh,acpegh,acpegh_seg000,30,linear,5.0,taxi,1007,1.60685684356359,1.778110591831699,,True,markov_order_2,2.1118176567658398,0.7245979994181708,25.0
acvebr,acvebr,acvebr_seg000,30,linear,5.0,taxi,994,1.6099402442810944,1.7746298796740883,,True,direct_ctw,1.3299402174791242,0.8479093830094233,27.0
acvebr,acvebr,acvebr_seg000,30,linear,5.0,taxi,994,1.6099402442810944,1.7746298796740883,,True,markov_order_1,1.880980325397879,0.7665990100353282,27.0
acvebr,acvebr,acvebr_seg000,30,linear,5.0,taxi,994,1.6099402442810944,1.7746298796740883,,True,markov_order_2,2.041892953540487,0.7411213590525856,27.0
adkavy,adkavy,adkavy_seg000,30,linear,5.0,taxi,1007,1.6813900723802924,1.8460926768512964,,True,direct_ctw,1.4801298909564171,0.838379080173814,38.0
adkavy,adkavy,adkavy_seg000,30,linear,5.0,taxi,1007,1.6813900723802924,1.8460926768512964,,True,markov_order_1,2.43461106579959,0.7014783204354507,38.0
adkavy,adkavy,adkavy_seg000,30,linear,5.0,taxi,1007,1.6813900723802924,1.8460926768512964,,True,markov_order_2,2.812856880525627,0.6408654937983467,38.0
adners,adners,adners_seg000,30,linear,5.0,taxi,1007,1.6935471663125572,1.8353056669965169,,True,direct_ctw,1.5598056910502762,0.8150978816259404,27.0
adners,adners,adners_seg000,30,linear,5.0,taxi,1007,1.6935471663125572,1.8353056669965169,,True,markov_order_1,2.2309077154383483,0.7101570311056438,27.0
adners,adners,adners_seg000,30,linear,5.0,taxi,1007,1.6935471663125572,1.8353056669965169,,True,markov_order_2,2.4400252816224315,0.6745400524811122,27.0
adpaif,adpaif,adpaif_seg000,30,linear,5.0,taxi,991,1.785370397132076,1.9400241132321903,,True,direct_ctw,1.4042451311044453,0.8410118036838413,30.0
adpaif,adpaif,adpaif_seg000,30,linear,5.0,taxi,991,1.785370397132076,1.9400241132321903,,True,markov_order_1,2.027535486548319,0.74972646025658,30.0
adpaif,adpaif,adpaif_seg000,30,linear,5.0,taxi,991,1.785370397132076,1.9400241132321903,,True,markov_order_2,2.2343476661549575,0.7169947320067175,30.0
aducri,aducri,aducri_seg000,30,linear,5.0,taxi,1007,1.7664085668505114,1.9078505204982523,,True,direct_ctw,1.5499935630235255,0.8359573384216321,47.0
aducri,aducri,aducri_seg000,30,linear,5.0,taxi,1007,1.7664085668505114,1.9078505204982523,,True,markov_order_1,2.5598304044985674,0.6968120510569562,47.0
aducri,aducri,aducri_seg000,30,linear,5.0,taxi,1007,1.7664085668505114,1.9078505204982523,,True,markov_order_2,2.962083031397439,0.6351221819347327,47.0
afmorc,afmorc,afmorc_seg000,30,linear,5.0,taxi,1007,1.666449155749098,1.836871638542713,,True,direct_ctw,1.3569346615798452,0.8503871768473159,33.0
afmorc,afmorc,afmorc_seg000,30,linear,5.0,taxi,1007,1.666449155749098,1.836871638542713,,True,markov_order_1,1.9677252275554455,0.7640895683138471,33.0
afmorc,afmorc,afmorc_seg000,30,linear,5.0,taxi,1007,1.666449155749098,1.836871638542713,,True,markov_order_2,2.2258695108583044,0.7246371351352592,33.0
afpans,afpans,afpans_seg000,30,linear,5.0,taxi,1007,1.6203753318616787,1.7746396143361156,,True,direct_ctw,1.2886316068622237,0.822499088011037,12.0
afpans,afpans,afpans_seg000,30,linear,5.0,taxi,1007,1.6203753318616787,1.7746396143361156,,True,markov_order_1,1.5631776391598537,0.7720155772398374,12.0
afpans,afpans,afpans_seg000,30,linear,5.0,taxi,1007,1.6203753318616787,1.7746396143361156,,True,markov_order_2,1.5945733156481219,0.7659715632320651,12.0
afsfat,afsfat,afsfat_seg000,30,linear,5.0,taxi,1002,1.7282702775863559,1.8806757928452928,,True,direct_ctw,1.5065856501082449,0.8267704187594804,30.0
afsfat,afsfat,afsfat_seg000,30,linear,5.0,taxi,1002,1.7282702775863559,1.8806757928452928,,True,markov_order_1,2.206689756108162,0.7214449290181738,30.0
afsfat,afsfat,afsfat_seg000,30,linear,5.0,taxi,1002,1.7282702775863559,1.8806757928452928,,True,markov_order_2,2.479571544655286,0.6765223480757521,30.0
afweka,afweka,afweka_seg000,30,linear,5.0,taxi,1007,1.6888202542780284,1.8625588652326859,,True,direct_ctw,1.3758323038148095,0.8478650201134178,33.0
afweka,afweka,afweka_seg000,30,linear,5.0,taxi,1007,1.6888202542780284,1.8625588652326859,,True,markov_order_1,1.965208491364894,0.7644653684687168,33.0
afweka,afweka,afweka_seg000,30,linear,5.0,taxi,1007,1.6888202542780284,1.8625588652326859,,True,markov_order_2,2.1742746286531682,0.7326673012280374,33.0
agcowk,agcowk,agcowk_seg000,30,linear,5.0,taxi,1007,1.6609014605006183,1.8067366710476311,,True,direct_ctw,1.1396890503586006,0.869649325001944,23.0
agcowk,agcowk,agcowk_seg000,30,linear,5.0,taxi,1007,1.6609014605006183,1.8067366710476311,,True,markov_order_1,1.62315789121933,0.7985520540672437,23.0
agcowk,agcowk,agcowk_seg000,30,linear,5.0,taxi,1007,1.6609014605006183,1.8067366710476311,,True,markov_order_2,1.7383601254991135,0.7804584352119339,23.0
agdrea,agdrea,agdrea_seg000,30,linear,5.0,taxi,1007,1.6334227409072364,1.791265789308479,,True,direct_ctw,1.7043820887922683,0.8082017622649094,38.0
agdrea,agdrea,agdrea_seg000,30,linear,5.0,taxi,1007,1.6334227409072364,1.791265789308479,,True,markov_order_1,2.655684511835986,0.6665210352508746,38.0
agdrea,agdrea,agdrea_seg000,30,linear,5.0,taxi,1007,1.6334227409072364,1.791265789308479,,True,markov_order_2,2.9828694157232065,0.6123229825168464,38.0
aggjuo,aggjuo,aggjuo_seg000,30,linear,5.0,taxi,1008,1.616228459743442,1.7901063783295568,,True,direct_ctw,1.3878226848402426,0.8287793088232112,20.0
aggjuo,aggjuo,aggjuo_seg000,30,linear,5.0,taxi,1008,1.616228459743442,1.7901063783295568,,True,markov_order_1,1.8885550440785708,0.747373253310303,20.0
aggjuo,aggjuo,aggjuo_seg000,30,linear,5.0,taxi,1008,1.616228459743442,1.7901063783295568,,True,markov_order_2,2.024115355787505,0.7236906334287669,20.0
agivle,agivle,agivle_seg000,30,linear,5.0,taxi,1007,1.638451083200572,1.8137642105200604,,True,direct_ctw,1.5006693336412282,0.8206937682401029,25.0
agivle,agivle,agivle_seg000,30,linear,5.0,taxi,1007,1.638451083200572,1.8137642105200604,,True,markov_order_1,2.02795976318059,0.7385015450995301,25.0
agivle,agivle,agivle_seg000,30,linear,5.0,taxi,1007,1.638451083200572,1.8137642105200604,,True,markov_order_2,2.242297394660943,0.7024901047112094,25.0
agjitf,agjitf,agjitf_seg000,30,linear,5.0,taxi,1007,1.6212046722043096,1.7947283507792955,,True,direct_ctw,1.434470050636748,0.8272282523387552,23.0
agjitf,agjitf,agjitf_seg000,30,linear,5.0,taxi,1007,1.6212046722043096,1.7947283507792955,,True,markov_order_1,1.8751897956525423,0.7583835995168846,23.0
agjitf,agjitf,agjitf_seg000,30,linear,5.0,taxi,1007,1.6212046722043096,1.7947283507792955,,True,markov_order_2,2.034977524072511,0.731785088689767,23.0
agsuec,agsuec,agsuec_seg000,30,linear,5.0,taxi,1007,1.6988263949881337,1.8492602164632945,,True,direct_ctw,1.5533298854775777,0.828662515559042,38.0
agsuec,agsuec,agsuec_seg000,30,linear,5.0,taxi,1007,1.6988263949881337,1.8492602164632945,,True,markov_order_1,2.3486760160647284,0.7147234658182495,38.0
agsuec,agsuec,agsuec_seg000,30,linear,5.0,taxi,1007,1.6988263949881337,1.8492602164632945,,True,markov_order_2,2.671722973225484,0.663934238254696,38.0
agvexp,agvexp,agvexp_seg000,30,linear,5.0,taxi,1006,1.6893733759343876,1.8402987172888685,,True,direct_ctw,1.8165934853086372,0.7937562431028291,39.0
agvexp,agvexp,agvexp_seg000,30,linear,5.0,taxi,1006,1.6893733759343876,1.8402987172888685,,True,markov_order_1,2.817638078594423,0.6423497378706878,39.0
agvexp,agvexp,agvexp_seg000,30,linear,5.0,taxi,1006,1.6893733759343876,1.8402987172888685,,True,markov_order_2,3.229925225029096,0.5722078299148426,39.0
agyamk,agyamk,agyamk_seg000,30,linear,5.0,taxi,1004,1.6901061630554421,1.8088673325467612,,True,direct_ctw,1.2400164870248402,0.867993202263452,36.0
agyamk,agyamk,agyamk_seg000,30,linear,5.0,taxi,1004,1.6901061630554421,1.8088673325467612,,True,markov_order_1,1.9390344676777642,0.7727183307282761,36.0
agyamk,agyamk,agyamk_seg000,30,linear,5.0,taxi,1004,1.6901061630554421,1.8088673325467612,,True,markov_order_2,2.2043503711731263,0.7333483854886135,36.0
aichas,aichas,aichas_seg000,30,linear,5.0,taxi,1007,1.551256324222629,1.7203366893306486,,True,direct_ctw,1.4106795056523422,0.8450119286128405,35.0
aichas,aichas,aichas_seg000,30,linear,5.0,taxi,1007,1.551256324222629,1.7203366893306486,,True,markov_order_1,2.216314792972287,0.7298106033117571,35.0
aichas,aichas,aichas_seg000,30,linear,5.0,taxi,1007,1.551256324222629,1.7203366893306486,,True,markov_order_2,2.4790787191806065,0.6885903925281902,35.0
ailbcu,ailbcu,ailbcu_seg000,30,linear,5.0,taxi,1005,1.7043143464122077,1.8574565457705876,,True,direct_ctw,1.2987619736460236,0.8533411344680853,28.0
ailbcu,ailbcu,ailbcu_seg000,30,linear,5.0,taxi,1005,1.7043143464122077,1.8574565457705876,,True,markov_order_1,1.9534159896491352,0.7573151228420412,28.0
ailbcu,ailbcu,ailbcu_seg000,30,linear,5.0,taxi,1005,1.7043143464122077,1.8574565457705876,,True,markov_order_2,2.1657924738888146,0.7234302858701164,28.0
aimidd,aimidd,aimidd_seg000,30,linear,5.0,taxi,1007,1.5860874223663817,1.7659909102491482,,True,direct_ctw,1.338533500747077,0.8545203974929068,35.0
aimidd,aimidd,aimidd_seg000,30,linear,5.0,taxi,1007,1.5860874223663817,1.7659909102491482,,True,markov_order_1,2.0237904096494868,0.7588498100225759,35.0
aimidd,aimidd,aimidd_seg000,30,linear,5.0,taxi,1007,1.5860874223663817,1.7659909102491482,,True,markov_order_2,2.3209646173736007,0.7136171927263879,35.0
ainpli,ainpli,ainpli_seg000,30,linear,5.0,taxi,1007,1.7156498581766269,1.8759236040046867,,True,direct_ctw,1.5978767037218766,0.8163441691133851,32.0
ainpli,ainpli,ainpli_seg000,30,linear,5.0,taxi,1007,1.7156498581766269,1.8759236040046867,,True,markov_order_1,2.251096736071108,0.7186579530821465,32.0
ainpli,ainpli,ainpli_seg000,30,linear,5.0,taxi,1007,1.7156498581766269,1.8759236040046867,,True,markov_order_2,2.537934531890887,0.6719852689417364,32.0
aitpyg,aitpyg,aitpyg_seg000,30,linear,5.0,taxi,1007,1.57034668409337,1.7416472925631845,,True,direct_ctw,1.401317140092434,0.8351934574886972,25.0
aitpyg,aitpyg,aitpyg_seg000,30,linear,5.0,taxi,1007,1.57034668409337,1.7416472925631845,,True,markov_order_1,1.9226566124482822,0.755630466271612,25.0
aitpyg,aitpyg,aitpyg_seg000,30,linear,5.0,taxi,1007,1.57034668409337,1.7416472925631845,,True,markov_order_2,2.1144792241079733,0.7241528464942413,25.0
aivtyt,aivtyt,aivtyt_seg000,30,linear,5.0,taxi,824,1.4806251692738694,1.6541871263305372,,True,direct_ctw,1.3411139482036272,0.8339331779564105,19.0
aivtyt,aivtyt,aivtyt_seg000,30,linear,5.0,taxi,824,1.4806251692738694,1.6541871263305372,,True,markov_order_1,1.799400378565518,0.7593863098003836,19.0
aivtyt,aivtyt,aivtyt_seg000,30,linear,5.0,taxi,824,1.4806251692738694,1.6541871263305372,,True,markov_order_2,1.9677644981093696,0.7299250414939655,19.0
aiwalb,aiwalb,aiwalb_seg000,30,linear,5.0,taxi,1007,1.6724288351649226,1.8361993939905863,,True,direct_ctw,1.6021060502156188,0.8118475566146246,29.0
aiwalb,aiwalb,aiwalb_seg000,30,linear,5.0,taxi,1007,1.6724288351649226,1.8361993939905863,,True,markov_order_1,2.3786084356342303,0.6908123246681319,29.0
aiwalb,aiwalb,aiwalb_seg000,30,linear,5.0,taxi,1007,1.6724288351649226,1.8361993939905863,,True,markov_order_2,2.6317936317913353,0.6473381362153996,29.0
ajixdo,ajixdo,ajixdo_seg000,30,linear,5.0,taxi,817,1.639691564725462,1.7927261570974686,,True,direct_ctw,1.2498283298489583,0.8438174728937555,17.0
ajixdo,ajixdo,ajixdo_seg000,30,linear,5.0,taxi,817,1.639691564725462,1.7927261570974686,,True,markov_order_1,1.7028660607532518,0.7691541914240662,17.0
ajixdo,ajixdo,ajixdo_seg000,30,linear,5.0,taxi,817,1.639691564725462,1.7927261570974686,,True,markov_order_2,1.807778948912294,0.7506262648671044,17.0
ajsips,ajsips,ajsips_seg000,30,linear,5.0,taxi,1007,1.676218667722856,1.8369422110909392,,True,direct_ctw,1.5262961144063936,0.8284920926664905,34.0
ajsips,ajsips,ajsips_seg000,30,linear,5.0,taxi,1007,1.676218667722856,1.8369422110909392,,True,markov_order_1,2.1852127552205842,0.7328103709146381,34.0
ajsips,ajsips,ajsips_seg000,30,linear,5.0,taxi,1007,1.676218667722856,1.8369422110909392,,True,markov_order_2,2.4417761301408505,0.6924423355663537,34.0
ajsned,ajsned,ajsned_seg000,30,linear,5.0,taxi,1007,1.697725652721401,1.8590828079973931,,True,direct_ctw,1.5764869105000439,0.8281507616332222,41.0
ajsned,ajsned,ajsned_seg000,30,linear,5.0,taxi,1007,1.697725652721401,1.8590828079973931,,True,markov_order_1,2.3660496478998048,0.7169343211276309,41.0
ajsned,ajsned,ajsned_seg000,30,linear,5.0,taxi,1007,1.697725652721401,1.8590828079973931,,True,markov_order_2,2.6736687265743093,0.6696048643203786,41.0
ajthof,ajthof,ajthof_seg000,30,linear,5.0,taxi,992,1.5866452985190649,1.754249335019367,,True,direct_ctw,1.2509863872648697,0.8476487596046677,19.0
ajthof,ajthof,ajthof_seg000,30,linear,5.0,taxi,992,1.5866452985190649,1.754249335019367,,True,markov_order_1,1.683963363318076,0.7789297396078716,19.0
ajthof,ajthof,ajthof_seg000,30,linear,5.0,taxi,992,1.5866452985190649,1.754249335019367,,True,markov_order_2,1.7603907806055041,0.7660494756413891,19.0
ajtreo,ajtreo,ajtreo_seg000,30,linear,5.0,taxi,1005,1.7039791357601721,1.8652575751318445,,True,direct_ctw,1.5065763233956544,0.8279537774499466,31.0
ajtreo,ajtreo,ajtreo_seg000,30,linear,5.0,taxi,1005,1.7039791357601721,1.8652575751318445,,True,markov_order_1,2.3121389916507864,0.7066996806238834,31.0
ajtreo,ajtreo,ajtreo_seg000,30,linear,5.0,taxi,1005,1.7039791357601721,1.8652575751318445,,True,markov_order_2,2.555577566160297,0.6663870292828815,31.0
akgicj,akgicj,akgicj_seg000,30,linear,5.0,taxi,1007,1.62103165376418,1.7743385039481603,,True,direct_ctw,1.4369245177931893,0.834121247869248,28.0
akgicj,akgicj,akgicj_seg000,30,linear,5.0,taxi,1007,1.62103165376418,1.7743385039481603,,True,markov_order_1,2.0232360199803834,0.7463267647248889,28.0
akgicj,akgicj,akgicj_seg000,30,linear,5.0,taxi,1007,1.62103165376418,1.7743385039481603,,True,markov_order_2,2.223729319814118,0.7139450959507754,28.0
akvutv,akvutv,akvutv_seg000,30,linear,5.0,taxi,1007,1.5931674146132435,1.769577950929226,,True,direct_ctw,1.3458133037956417,0.8387115219950421,22.0
akvutv,akvutv,akvutv_seg000,30,linear,5.0,taxi,1007,1.5931674146132435,1.769577950929226,,True,markov_order_1,1.7841670773772904,0.7706642339175276,22.0
akvutv,akvutv,akvutv_seg000,30,linear,5.0,taxi,1007,1.5931674146132435,1.769577950929226,,True,markov_order_2,1.9439159574098974,0.744196795072151,22.0
akyeer,akyeer,akyeer_seg000,30,linear,5.0,taxi,990,1.5362805864467732,1.7255450177121883,,True,direct_ctw,1.306980606481031,0.8608402062665905,38.0
akyeer,akyeer,akyeer_seg000,30,linear,5.0,taxi,990,1.5362805864467732,1.7255450177121883,,True,markov_order_1,2.0864793897010636,0.7539886652661529,38.0
akyeer,akyeer,akyeer_seg000,30,linear,5.0,taxi,990,1.5362805864467732,1.7255450177121883,,True,markov_order_2,2.420021083316006,0.7037403964491677,38.0
aldhid,aldhid,aldhid_seg000,30,linear,5.0,taxi,1006,1.7772077778584645,1.9179170547410418,,True,direct_ctw,0.8754578748807839,0.9051466016672831,23.0
aldhid,aldhid,aldhid_seg000,30,linear,5.0,taxi,1006,1.7772077778584645,1.9179170547410418,,True,markov_order_1,1.375052169010716,0.8360129437344413,23.0
aldhid,aldhid,aldhid_seg000,30,linear,5.0,taxi,1006,1.7772077778584645,1.9179170547410418,,True,markov_order_2,1.4355729091104885,0.8270640881667357,23.0
alnihi,alnihi,alnihi_seg000,30,linear,5.0,taxi,1007,1.6056758655374181,1.7746492204462223,,True,direct_ctw,1.3523215309844603,0.8341986362641047,20.0
alnihi,alnihi,alnihi_seg000,30,linear,5.0,taxi,1007,1.6056758655374181,1.7746492204462223,,True,markov_order_1,1.791246041905471,0.7639309629443412,20.0
alnihi,alnihi,alnihi_seg000,30,linear,5.0,taxi,1007,1.6056758655374181,1.7746492204462223,,True,markov_order_2,1.9087838788505844,0.7438852002373676,20.0
alshet,alshet,alshet_seg000,30,linear,5.0,taxi,1006,1.5493761645598105,1.738802231919918,,True,direct_ctw,1.5016517185431029,0.8363686887889892,39.0
alshet,alshet,alshet_seg000,30,linear,5.0,taxi,1006,1.5493761645598105,1.738802231919918,,True,markov_order_1,2.4023787314825102,0.7082002459206179,39.0
alshet,alshet,alshet_seg000,30,linear,5.0,taxi,1006,1.5493761645598105,1.738802231919918,,True,markov_order_2,2.780806938257783,0.6483760643165385,39.0
amciuc,amciuc,amciuc_seg000,30,linear,5.0,taxi,990,1.5955046859618953,1.7554850862000189,,True,direct_ctw,1.3908233269168853,0.8380789950308614,26.0
amciuc,amciuc,amciuc_seg000,30,linear,5.0,taxi,990,1.5955046859618953,1.7554850862000189,,True,markov_order_1,1.9919159415386767,0.7468353241269663,26.0
amciuc,amciuc,amciuc_seg000,30,linear,5.0,taxi,990,1.5955046859618953,1.7554850862000189,,True,markov_order_2,2.2075971616435233,0.7113202100149786,26.0
amknyw,amknyw,amknyw_seg000,30,linear,5.0,taxi,1007,1.8815078357186126,2.0536107107733272,,True,direct_ctw,1.5696877509893037,0.8151247771450535,28.0
amknyw,amknyw,amknyw_seg000,30,linear,5.0,taxi,1007,1.8815078357186126,2.0536107107733272,,True,markov_order_1,2.266182672180414,0.7069277139085397,28.0
amknyw,amknyw,amknyw_seg000,30,linear,5.0,taxi,1007,1.8815078357186126,2.0536107107733272,,True,markov_order_2,2.528797190877051,0.6622177589739687,28.0
amnurg,amnurg,amnurg_seg000,30,linear,5.0,taxi,843,1.5916429527574856,1.775098926121552,,True,direct_ctw,1.1063261691798243,0.8835704808872438,34.0
amnurg,amnurg,amnurg_seg000,30,linear,5.0,taxi,843,1.5916429527574856,1.775098926121552,,True,markov_order_1,1.718805806161477,0.80170178270722,34.0
