user_id,sample_interval_min,interpolation_method,tolerance_km,predictability_direct_ctw,predictability_markov_order_1,predictability_markov_order_2,predictability_vq_ctw_K1024,predictability_vq_ctw_K256,predictability_vq_ctw_K512,entropy_rate_bits_direct_ctw,entropy_rate_bits_markov_order_1,entropy_rate_bits_markov_order_2,entropy_rate_bits_vq_ctw_K1024,entropy_rate_bits_vq_ctw_K256,entropy_rate_bits_vq_ctw_K512
abboip,15,linear,2.5,0.8456151285201849,0.7232141250856413,0.6858280732991182,0.8466256353124098,0.8272652322914658,0.8652162529171591,1.4584387139432828,2.352947726354789,2.602710731423768,1.2810936028477689,1.6485868267865078,1.1213367272169912
abboip,15,nearest,2.5,0.8540344630895377,0.5245228534036066,0.5349081067656886,0.8759651494686131,0.860450833111468,0.8667200984875292,1.066832207861011,2.523096650893378,2.491118703947593,0.9487687194256467,1.043902559622398,0.9883343712396706
abcoij,15,linear,2.5,0.9844349063923206,0.963850630417237,0.9633553245503036,0.9687166594949024,0.9566301621080091,0.9660741116376586,0.17335452001251236,0.3581182189024013,0.36229216026184746,0.2816537354002265,0.43838393105158535,0.3014102547258971
abdrem,15,linear,2.5,0.7908532680297506,0.5701513684178696,0.4697348708578526,0.7896119201899302,0.7767070364492534,0.8158341487281227,2.1383083140744317,3.859936521201463,4.542973495265894,1.7536340566291344,2.1612531872356646,1.61811120242084
abgibo,15,linear,2.5,0.8046354450919626,0.6214929006816717,0.5298556920023969,0.8084173480741099,0.7883766980661365,0.8393739390296593,1.9712825506029654,3.3956806593684545,4.026539752701693,1.5944528136516496,2.0544852974831205,1.43157822834651
abgibo,15,nearest,2.5,0.8695725325618485,0.4922150810887686,0.5099481352078956,0.8573461415724425,0.871328126543655,0.8688127514143673,1.025120644325361,2.8279986400954646,2.767697254022029,1.0534679518293746,1.019767101707482,0.9996067950052165
abjool,15,linear,2.5,0.9574213444129729,0.900327718277476,0.892993857341149,0.955912131640614,0.9473657178014184,0.9597983850971913,0.48359043611863956,1.0054204708929873,1.067830093182974,0.4543786665929864,0.5813042780864084,0.4075384305317934
abjool,15,nearest,2.5,0.8592765748187451,0.4918401389325531,0.517408045330082,0.8794666311603537,0.8823760186369405,0.8826874701401429,1.052296583008266,2.686891983185041,2.6014471557835543,0.9588713327588638,0.9896513249823052,0.9399447775858404
abmuya,15,linear,2.5,0.831508505390294,0.6871230999236909,0.6187140267281748,0.8307935289624516,0.8062453547602914,0.85864460829108,1.6869743526036147,2.8141775509344202,3.2959548444805202,1.421302252460159,1.8294254407504627,1.2358866536478712
abmuya,15,nearest,2.5,0.8484458551909401,0.5134109783610342,0.5209972027504409,0.8601865153511286,0.8602818671429758,0.8642005255723145,1.0904585046795432,2.541735858223351,2.518942687212179,0.9980329846384668,1.0579236895345805,1.016039037166807
