user_id,method,sample_interval_min,interpolation_method,codebook_size,tolerance_km,num_points,predictability,entropy_rate_bits,actual_distortion_km,reconstruction_rmse_km
abniar,vq_ctw,15,nearest,256.0,2.5,185.0,0.8759494887770665,0.9874676256082503,2.1911598897914693,2.1911598897914693
abniar,vq_ctw,15,nearest,512.0,2.5,185.0,0.8750040917476766,0.9643497901550464,2.255813186988622,2.255813186988622
abniar,vq_ctw,15,nearest,1024.0,2.5,185.0,0.8790564382543469,0.9460293584738116,2.348704865460429,2.348704865460429
abnovk,direct_ctw,15,linear,,2.5,1990.0,0.8448609783074441,1.5194671637249484,0.9195249176321212,0.9896372280324766
abnovk,direct_ctw,15,nearest,,2.5,156.0,0.854687868376659,1.08314874544071,0.9940402373490167,1.0590337666759835
abnovk,markov_order_1,15,linear,,2.5,1990.0,0.7038313882363143,2.5888141720776505,0.9195249176321212,0.9896372280324766
abnovk,markov_order_1,15,nearest,,2.5,156.0,0.49153696325234675,2.6941821208378625,0.9940402373490167,1.0590337666759835
abnovk,markov_order_2,15,linear,,2.5,1990.0,0.6528268793769384,2.938650735490789,0.9195249176321212,0.9896372280324766
abnovk,markov_order_2,15,nearest,,2.5,156.0,0.515450233125279,2.6178570795837492,0.9940402373490167,1.0590337666759835
abnovk,vq_ctw,15,linear,256.0,2.5,1990.0,0.8337195000633675,1.6190208628985308,2.4206616069242797,2.4206616069242797
abnovk,vq_ctw,15,linear,512.0,2.5,1990.0,0.8671265136501394,1.148888925260557,1.9856910809299744,1.9856910809299744
abnovk,vq_ctw,15,linear,1024.0,2.5,1990.0,0.8477741125091008,1.2942236069547626,2.5352037892638006,2.5352037892638006
abnovk,vq_ctw,15,nearest,256.0,2.5,156.0,0.8631751977596989,1.0303609214117528,2.375552106951776,2.375552106951776
abnovk,vq_ctw,15,nearest,512.0,2.5,156.0,0.8648874417334833,1.0338243106361147,2.3440887570591964,2.3440887570591964
abnovk,vq_ctw,15,nearest,1024.0,2.5,156.0,0.8542669241289755,1.0732837773864488,2.522980248074033,2.522980248074033
abtyff,direct_ctw,15,linear,,2.5,2013.0,0.8330831027117416,1.6199487790342917,0.9647055651806592,1.0213184937827375
abtyff,direct_ctw,15,nearest,,2.5,34.0,0.872585810953006,0.9910843742707435,0.9809830596219635,1.0492731928688532
abtyff,markov_order_1,15,linear,,2.5,2013.0,0.7005796847511728,2.6194211837665313,0.9647055651806592,1.0213184937827375
abtyff,markov_order_1,15,nearest,,2.5,34.0,0.4747976493090893,2.8150681613568946,0.9809830596219635,1.0492731928688532
abtyff,markov_order_2,15,linear,,2.5,2013.0,0.6453630434695518,2.997643887592753,0.9647055651806592,1.0213184937827375
abtyff,markov_order_2,15,nearest,,2.5,34.0,0.5045819989172651,2.7138041186306565,0.9809830596219635,1.0492731928688532
abtyff,vq_ctw,15,linear,256.0,2.5,2013.0,0.8181237271922333,1.7403845405164005,2.4547742687456924,2.4547742687456924
abtyff,vq_ctw,15,linear,512.0,2.5,2013.0,0.8628850896777313,1.213374787331578,2.058998448152453,2.058998448152453
abtyff,vq_ctw,15,linear,1024.0,2.5,2013.0,0.8283123142021196,1.4271804606098886,2.72810271080324,2.72810271080324
abtyff,vq_ctw,15,nearest,256.0,2.5,34.0,0.8789306926475244,0.9512577554946898,3.859367555927711,3.859367555927711
abtyff,vq_ctw,15,nearest,512.0,2.5,34.0,0.8817942045272142,0.9331062607194052,3.4506695073564764,3.4506695073564764
abtyff,vq_ctw,15,nearest,1024.0,2.5,34.0,0.8769075205483852,0.9470896188872975,4.032161106974328,4.032161106974328
abwecn,direct_ctw,15,linear,,2.5,2015.0,0.8145114706706484,1.840079283082365,0.9563487730061223,1.0240325441461868
abwecn,direct_ctw,15,nearest,,2.5,36.0,0.8437827127047458,1.0637401810526135,0.9489614389691202,1.0090943175506135
abwecn,markov_order_1,15,linear,,2.5,2015.0,0.6675269847907035,2.975382746942508,0.9563487730061223,1.0240325441461868
abwecn,markov_order_1,15,nearest,,2.5,36.0,0.5422531844814394,2.279900248605033,0.9489614389691202,1.0090943175506135
abwecn,markov_order_2,15,linear,,2.5,2015.0,0.5916084268244944,3.50352036982198,0.9563487730061223,1.0240325441461868
abwecn,markov_order_2,15,nearest,,2.5,36.0,0.5574510229051827,2.2328474055300367,0.9489614389691202,1.0090943175506135
abwecn,vq_ctw,15,linear,256.0,2.5,2015.0,0.7944101810274811,1.9844882155788284,2.669018601696456,2.669018601696456
abwecn,vq_ctw,15,linear,512.0,2.5,2015.0,0.8598050152642907,1.279302707423947,2.110076540388087,2.110076540388087
abwecn,vq_ctw,15,linear,1024.0,2.5,2015.0,0.849993365641449,1.28842121131687,2.1589379764082937,2.1589379764082937
abwecn,vq_ctw,15,nearest,256.0,2.5,36.0,0.8974429274668417,0.8447125661764248,1.9951045427561205,1.9951045427561205
abwecn,vq_ctw,15,nearest,512.0,2.5,36.0,0.8824254449274659,0.9438489484466545,2.483310648408642,2.483310648408642
abwecn,vq_ctw,15,nearest,1024.0,2.5,36.0,0.8785703118475499,0.9687774232923486,2.2630258976419118,2.2630258976419118
abyalw,direct_ctw,15,linear,,2.5,2014.0,0.8525527892627222,1.3657059269256682,1.0285078180578033,1.0860064490448589
abyalw,direct_ctw,15,nearest,,2.5,187.0,0.8481219708893887,1.0714937672628402,0.9664567279591524,1.0230639426585866
abyalw,markov_order_1,15,linear,,2.5,2014.0,0.7436962579954198,2.1461884108795872,1.0285078180578033,1.0860064490448589
abyalw,markov_order_1,15,nearest,,2.5,187.0,0.518026257086295,2.458264008858461,0.9664567279591524,1.0230639426585866
abyalw,markov_order_2,15,linear,,2.5,2014.0,0.7234324215382991,2.2805652725348895,1.0285078180578033,1.0860064490448589
abyalw,markov_order_2,15,nearest,,2.5,187.0,0.5498327824431172,2.3606274702786894,0.9664567279591524,1.0230639426585866
abyalw,vq_ctw,15,linear,256.0,2.5,2014.0,0.8285662716364437,1.6184250011483572,2.6089050417982564,2.6089050417982564
abyalw,vq_ctw,15,linear,512.0,2.5,2014.0,0.8801327092216198,0.9853565959453887,1.80104952487441,1.80104952487441
abyalw,vq_ctw,15,linear,1024.0,2.5,2014.0,0.8500750201921894,1.2093524540230247,2.6654207173697797,2.6654207173697797
abyalw,vq_ctw,15,nearest,256.0,2.5,187.0,0.8688307250655762,0.9940866684788277,2.5596731690400327,2.5596731690400327
abyalw,vq_ctw,15,nearest,512.0,2.5,187.0,0.8757266841171064,0.9561072358704586,2.5041347183232725,2.5041347183232725
abyalw,vq_ctw,15,nearest,1024.0,2.5,187.0,0.857596460933316,1.0399197604418917,2.501278418899655,2.501278418899655
acdiyi,direct_ctw,15,linear,,2.5,2014.0,0.8700278795142242,1.366934493778827,0.9746836043420849,1.0341887889263872
acdiyi,direct_ctw,15,nearest,,2.5,99.0,0.8447428370058825,1.0558739674137017,0.9633992497956843,1.0426020135919227
acdiyi,markov_order_1,15,linear,,2.5,2014.0,0.71210282517089,2.659248677818199,0.9746836043420849,1.0341887889263872
acdiyi,markov_order_1,15,nearest,,2.5,99.0,0.5312082371179971,2.307609014579853,0.9633992497956843,1.0426020135919227
acdiyi,markov_order_2,15,linear,,2.5,2014.0,0.6486730931789435,3.1235991199119586,0.9746836043420849,1.0341887889263872
acdiyi,markov_order_2,15,nearest,,2.5,99.0,0.5572439977137233,2.230153935216004,0.9633992497956843,1.0426020135919227
acdiyi,vq_ctw,15,linear,256.0,2.5,2014.0,0.8652590270496119,1.3661986060584859,3.1034658678890343,3.1034658678890343
acdiyi,vq_ctw,15,linear,512.0,2.5,2014.0,0.8802878921843911,1.104031352357948,4.12408692918303,4.12408692918303
acdiyi,vq_ctw,15,linear,1024.0,2.5,2014.0,0.8667411605703761,1.160566987722475,2.615247263459974,2.615247263459974
acdiyi,vq_ctw,15,nearest,256.0,2.5,99.0,0.8753515903067892,0.966825716702225,2.2734780297938824,2.2734780297938824
acdiyi,vq_ctw,15,nearest,512.0,2.5,99.0,0.8677343204801231,0.9407856508590753,2.311633701584316,2.311633701584316
acdiyi,vq_ctw,15,nearest,1024.0,2.5,99.0,0.8465190545582417,1.0177771433790184,2.396813387133124,2.396813387133124
acduou,direct_ctw,15,linear,,2.5,2015.0,0.8306486636277195,1.6976866508102482,0.9596522543537203,1.0211753064106228
acduou,direct_ctw,15,nearest,,2.5,109.0,0.8511490148737189,1.043062054991582,0.9396219089249956,1.0024301354935938
acduou,markov_order_1,15,linear,,2.5,2015.0,0.6889046723368525,2.807591377871724,0.9596522543537203,1.0211753064106228
acduou,markov_order_1,15,nearest,,2.5,109.0,0.5006234183178032,2.4796570155313953,0.9396219089249956,1.0024301354935938
acduou,markov_order_2,15,linear,,2.5,2015.0,0.6183277337111028,3.306402454700949,0.9596522543537203,1.0211753064106228
acduou,markov_order_2,15,nearest,,2.5,109.0,0.5516843035791549,2.3240018757067418,0.9396219089249956,1.0024301354935938
acduou,vq_ctw,15,linear,256.0,2.5,2015.0,0.8085668603301397,1.839799537784994,2.5378811362090476,2.5378811362090476
acduou,vq_ctw,15,linear,512.0,2.5,2015.0,0.855055479594029,1.2783459873723437,2.101198349215198,2.101198349215198
acduou,vq_ctw,15,linear,1024.0,2.5,2015.0,0.8449724973754578,1.3330752101123402,2.4971038464027693,2.4971038464027693
acduou,vq_ctw,15,nearest,256.0,2.5,109.0,0.8645278443820712,1.0260236551262683,2.3197578871069955,2.3197578871069955
acduou,vq_ctw,15,nearest,512.0,2.5,109.0,0.8611023953492867,1.0079019006249006,2.1310775451459256,2.1310775451459256
acduou,vq_ctw,15,nearest,1024.0,2.5,109.0,0.8575944452792508,1.0058780984230713,2.267507732603226,2.267507732603226
acgerl,direct_ctw,15,linear,,2.5,1373.0,0.8448151467011863,1.4540756491840954,0.9973610714228582,1.063134466623717
acgerl,direct_ctw,15,nearest,,2.5,33.0,0.8450646310513923,1.0570130538785685,0.970520198317004,1.0488981830379926
acgerl,markov_order_1,15,linear,,2.5,1373.0,0.7066916632170847,2.4443712522185126,0.9973610714228582,1.063134466623717
acgerl,markov_order_1,15,nearest,,2.5,33.0,0.5487403190926604,2.2599806023669666,0.970520198317004,1.0488981830379926
acgerl,markov_order_2,15,linear,,2.5,1373.0,0.6587744168060916,2.754120485434292,0.9973610714228582,1.063134466623717
acgerl,markov_order_2,15,nearest,,2.5,33.0,0.5691482049877303,2.195713171010979,0.970520198317004,1.0488981830379926
acgerl,vq_ctw,15,linear,256.0,2.5,1373.0,0.8252642332802541,1.6740090660281384,3.139667659243867,3.139667659243867
acgerl,vq_ctw,15,linear,512.0,2.5,1373.0,0.8840563685218108,1.0186874872784537,1.8960117179311327,1.8960117179311327
acgerl,vq_ctw,15,linear,1024.0,2.5,1373.0,0.8638535501369915,1.152397299060871,2.500112203225877,2.500112203225877
acgerl,vq_ctw,15,nearest,256.0,2.5,33.0,0.8913242167028688,0.8718651956885586,2.070308721286996,2.070308721286996
acgerl,vq_ctw,15,nearest,512.0,2.5,33.0,0.9029831420331118,0.7318280443925803,2.3396971948034806,2.3396971948034806
acgerl,vq_ctw,15,nearest,1024.0,2.5,33.0,0.8685932520012916,0.9778331494231909,2.169225775093123,2.169225775093123
acitva,direct_ctw,15,linear,,2.5,2015.0,0.8291423189505406,1.73981300812111,0.9453253525931742,1.014502670095835
acitva,direct_ctw,15,nearest,,2.5,32.0,0.837585783912125,1.0960083189564713,1.0416552883039203,1.1030447879575365
acitva,markov_order_1,15,linear,,2.5,2015.0,0.6346413783609968,3.2568124728819994,0.9453253525931742,1.014502670095835
acitva,markov_order_1,15,nearest,,2.5,32.0,0.49376563850093014,2.421067376406321,1.0416552883039203,1.1030447879575365
acitva,markov_order_2,15,linear,,2.5,2015.0,0.5452964836730647,3.868674649157302,0.9453253525931742,1.014502670095835
acitva,markov_order_2,15,nearest,,2.5,32.0,0.5676547617766584,2.200499022600172,1.0416552883039203,1.1030447879575365
acitva,vq_ctw,15,linear,256.0,2.5,2015.0,0.8199955909506537,1.7796480260901155,2.7067650172778066,2.7067650172778066
acitva,vq_ctw,15,linear,512.0,2.5,2015.0,0.8558894148729609,1.3020385216562942,2.4217070244403667,2.4217070244403667
acitva,vq_ctw,15,linear,1024.0,2.5,2015.0,0.8493502278281373,1.292937551973851,2.3370947921377025,2.3370947921377025
acitva,vq_ctw,15,nearest,256.0,2.5,32.0,0.8350764137569633,0.9758064623811535,1.9442777524372479,1.9442777524372479
acitva,vq_ctw,15,nearest,512.0,2.5,32.0,0.828274020517054,1.0603732765197431,1.7678611486631757,1.7678611486631757
acitva,vq_ctw,15,nearest,1024.0,2.5,32.0,0.8408441378262528,1.0436982145482159,1.830406175847176,1.830406175847176
ackgri,direct_ctw,15,linear,,2.5,1183.0,0.8280009194852744,1.7646668090093143,0.9467542672055034,1.0134782353032143
ackgri,markov_order_1,15,linear,,2.5,1183.0,0.5801435859464834,3.6724108658839483,0.9467542672055034,1.0134782353032143
ackgri,markov_order_2,15,linear,,2.5,1183.0,0.4899899550655591,4.268564620999285,0.9467542672055034,1.0134782353032143
ackgri,vq_ctw,15,linear,256.0,2.5,1183.0,0.819323520175474,1.7775543382690826,2.8820639209544856,2.8820639209544856
ackgri,vq_ctw,15,linear,512.0,2.5,1183.0,0.8509386222569704,1.3594107464195884,2.3832149634749547,2.3832149634749547
ackgri,vq_ctw,15,linear,1024.0,2.5,1183.0,0.8387969343741632,1.3857837710266891,2.7269666312134193,2.7269666312134193
acpegh,direct_ctw,15,linear,,2.5,2014.0,0.8027402592700439,1.9087292225334769,0.9783193156841944,1.042667171280056
acpegh,direct_ctw,15,nearest,,2.5,573.0,0.8485582369024499,1.0896124646440855,0.9809910484734098,1.0493868756601932
acpegh,markov_order_1,15,linear,,2.5,2014.0,0.6560598738139167,3.0074489988789126,0.9783193156841944,1.042667171280056
acpegh,markov_order_1,15,nearest,,2.5,573.0,0.5079404417356971,2.5759731463230047,0.9809910484734098,1.0493868756601932
acpegh,markov_order_2,15,linear,,2.5,2014.0,0.5782621947290207,3.531403698419716,0.9783193156841944,1.042667171280056
acpegh,markov_order_2,15,nearest,,2.5,573.0,0.5294076256876195,2.5061980958346135,0.9809910484734098,1.0493868756601932
acpegh,vq_ctw,15,linear,256.0,2.5,2014.0,0.7859120756760342,2.0569856600823675,2.5186838898608386,2.5186838898608386
acpegh,vq_ctw,15,linear,512.0,2.5,2014.0,0.841723629069064,1.3910607857684294,1.9470241630320522,1.9470241630320522
acpegh,vq_ctw,15,linear,1024.0,2.5,2014.0,0.8199036300059529,1.5166294645423384,2.4818598983783597,2.4818598983783597
acpegh,vq_ctw,15,nearest,256.0,2.5,573.0,0.8659983665093894,1.0241348162890604,2.3399561512538307,2.3399561512538307
acpegh,vq_ctw,15,nearest,512.0,2.5,573.0,0.8565470404508684,1.040445025593211,2.476305515752957,2.476305515752957
acpegh,vq_ctw,15,nearest,1024.0,2.5,573.0,0.8621729532446857,1.0055799426944356,2.386552076706076,2.386552076706076
acvebr,direct_ctw,15,linear,,2.5,1988.0,0.8285609412989994,1.7187523068253627,0.9969741203800483,1.0579587139909976
acvebr,direct_ctw,15,nearest,,2.5,252.0,0.8658481469808963,1.027859358005446,1.0181860771699458,1.0779828232002762
acvebr,markov_order_1,15,linear,,2.5,1988.0,0.6719727967280248,2.936801308243985,0.9969741203800483,1.0579587139909976
acvebr,markov_order_1,15,nearest,,2.5,252.0,0.4986047377252779,2.732946415537909,1.0181860771699458,1.0779828232002762
acvebr,markov_order_2,15,linear,,2.5,1988.0,0.604297978774203,3.4098326431566117,0.9969741203800483,1.0579587139909976
acvebr,markov_order_2,15,nearest,,2.5,252.0,0.5088793553235312,2.69929548061831,1.0181860771699458,1.0779828232002762
acvebr,vq_ctw,15,linear,256.0,2.5,1988.0,0.8090917576331051,1.8355942118837436,2.490572214584322,2.490572214584322
acvebr,vq_ctw,15,linear,512.0,2.5,1988.0,0.8598058456256774,1.2275319992740008,1.9781273802672135,1.9781273802672135
acvebr,vq_ctw,15,linear,1024.0,2.5,1988.0,0.8371301551808379,1.3878832732678668,2.439881344449706,2.439881344449706
acvebr,vq_ctw,15,nearest,256.0,2.5,252.0,0.8700985969685929,0.9872308363029246,2.4913205761984543,2.4913205761984543
acvebr,vq_ctw,15,nearest,512.0,2.5,252.0,0.8660903457373484,0.9961133874432082,2.282622601088008,2.282622601088008
acvebr,vq_ctw,15,nearest,1024.0,2.5,252.0,0.8651858253022079,1.007354318161437,2.282349136818233,2.282349136818233
adkavy,direct_ctw,15,linear,,2.5,2015.0,0.8306404054158274,1.7886607221125856,0.960568161234172,1.0286871422113832
adkavy,direct_ctw,15,nearest,,2.5,33.0,0.8597492119290191,1.0294797060060508,0.9821485017848947,1.040226264307937
adkavy,markov_order_1,15,linear,,2.5,2015.0,0.6049882667428111,3.6092039147923525,0.960568161234172,1.0286871422113832
adkavy,markov_order_1,15,nearest,,2.5,33.0,0.5177847343147376,2.527673394648043,0.9821485017848947,1.040226264307937
adkavy,markov_order_2,15,linear,,2.5,2015.0,0.5090442192449519,4.282540055069612,0.960568161234172,1.0286871422113832
adkavy,markov_order_2,15,nearest,,2.5,33.0,0.5218853602418237,2.514205096161602,0.9821485017848947,1.040226264307937
adkavy,vq_ctw,15,linear,256.0,2.5,2015.0,0.8193358213168702,1.7851194211611912,3.1947372683551922,3.1947372683551922
adkavy,vq_ctw,15,linear,512.0,2.5,2015.0,0.8572807265729483,1.3348056784822213,2.783397333162188,2.783397333162188
adkavy,vq_ctw,15,linear,1024.0,2.5,2015.0,0.8462672166926846,1.3581513487846333,2.9556617084933174,2.9556617084933174
adkavy,vq_ctw,15,nearest,256.0,2.5,33.0,0.8738397650296774,0.9659080089308287,3.0481722099898576,3.0481722099898576
adkavy,vq_ctw,15,nearest,512.0,2.5,33.0,0.8906024089948379,0.9029154234729179,2.5692912684711273,2.5692912684711273
adkavy,vq_ctw,15,nearest,1024.0,2.5,33.0,0.8787154525045182,0.9359405662108485,2.9843201906853345,2.9843201906853345
adners,direct_ctw,15,linear,,2.5,2015.0,0.8103699159685834,1.8550630727598996,0.95930634019106,1.0220481147274463
adners,direct_ctw,15,nearest,,2.5,66.0,0.8482298251837723,1.0795108082326499,0.9468168955290108,1.00993268142434
adners,markov_order_1,15,linear,,2.5,2015.0,0.6316410606375125,3.1917750593210337,0.95930634019106,1.0220481147274463
adners,markov_order_1,15,nearest,,2.5,66.0,0.5288039562768067,2.4505744563934186,0.9468168955290108,1.00993268142434
adners,markov_order_2,15,linear,,2.5,2015.0,0.5539382749701702,3.7069732444321093,0.95930634019106,1.0220481147274463
adners,markov_order_2,15,nearest,,2.5,66.0,0.5501621024696225,2.3797991135784793,0.9468168955290108,1.00993268142434
adners,vq_ctw,15,linear,256.0,2.5,2015.0,0.7903850229916874,1.978918874098155,2.625436735152678,2.625436735152678
