sample_interval_min,interpolation_method,codebook_size,raw_code,num_occurrences,dominant_mode,top_modes,mean_speed_kmh,mean_step_km,mean_radius_of_gyration_km
15,linear,256,156,30,taxi,taxi:30,17.124605178833008,4.281151294708252,6.787639093399048
15,linear,256,161,616,taxi,taxi:616,16.724641799926758,4.1811604499816895,6.9297774064463455
15,linear,256,164,264,taxi,taxi:264,12.836702346801758,3.2091755867004395,6.95304889570583
15,linear,256,168,1,taxi,taxi:1,31.52010154724121,7.880025386810303,6.572181701660156
15,linear,256,174,929,taxi,taxi:929,19.01859474182129,4.754648685455322,6.568324435770961
15,linear,256,175,2001,taxi,taxi:2001,6.9352874755859375,1.7338218688964844,7.050767713043465
15,linear,256,180,37816,taxi,taxi:37816,8.580893516540527,2.145223379135132,5.812114331714442
15,linear,256,184,39691,taxi,taxi:39691,5.877383232116699,1.4693458080291748,5.761734487827738
15,linear,256,187,137676,taxi,taxi:137676,5.874039649963379,1.4685099124908447,5.809506944961996
15,linear,256,189,1863,taxi,taxi:1863,11.455414772033691,2.863853693008423,5.868072471884842
15,linear,256,192,290,taxi,taxi:290,17.955461502075195,4.488865375518799,7.358636907051349
15,linear,256,193,2467,taxi,taxi:2467,10.744293212890625,2.6860733032226562,6.524403922317189
15,linear,256,194,485,taxi,taxi:485,17.707412719726562,4.426853179931641,6.753941108271019
15,linear,256,196,159,taxi,taxi:159,19.001047134399414,4.7502617835998535,7.448607306810295
15,linear,256,198,1789,taxi,taxi:1789,10.85948657989502,2.714871644973755,7.482857072466642
15,linear,256,204,1573,taxi,taxi:1573,23.80847930908203,5.952119827270508,6.882517204266479
15,linear,256,206,8872,taxi,taxi:8872,7.4957404136657715,1.8739351034164429,6.039897681491884
15,linear,256,207,1457,taxi,taxi:1457,18.880279541015625,4.720069885253906,6.381784669487298
15,linear,256,208,6165,taxi,taxi:6165,12.128408432006836,3.032102108001709,6.175490267336707
15,linear,256,214,1086,taxi,taxi:1086,14.081846237182617,3.5204615592956543,6.570037866604701
15,linear,256,217,2082,taxi,taxi:2082,18.63661766052246,4.659154415130615,7.518377263882662
15,linear,256,218,11595,taxi,taxi:11595,3.368849754333496,0.842212438583374,7.012993654735955
15,linear,256,220,128,taxi,taxi:128,18.182823181152344,4.545705795288086,6.482983134686947
15,linear,256,228,2096,taxi,taxi:2096,7.309200286865234,1.8273000717163086,6.847361074490402
15,linear,256,232,677,taxi,taxi:677,16.697978973388672,4.174494743347168,6.1428461055459795
15,linear,256,233,5898,taxi,taxi:5898,8.711653709411621,2.1779134273529053,6.773486698389296
15,linear,256,239,853,taxi,taxi:853,34.083988189697266,8.520997047424316,6.732868815921814
15,linear,256,240,13281,taxi,taxi:13281,4.080446243286133,1.0201115608215332,5.54673886954376
15,linear,256,247,831,taxi,taxi:831,3.3685648441314697,0.8421412110328674,5.735121349708842
15,linear,256,248,349,taxi,taxi:349,16.428903579711914,4.1072258949279785,6.927542512942863
15,linear,256,251,5,taxi,taxi:5,33.41636276245117,8.354090690612793,8.62395782470703
15,linear,256,253,2571,taxi,taxi:2571,16.974830627441406,4.243707656860352,6.683741201180421
15,linear,512,0,18,taxi,taxi:18,35.63676452636719,8.909191131591797,7.488768259684245
15,linear,512,6,87,taxi,taxi:87,35.44540786743164,8.86135196685791,7.482106219763043
15,linear,512,24,806,taxi,taxi:806,15.73477840423584,3.93369460105896,7.39035788245
15,linear,512,26,232,taxi,taxi:232,13.52867603302002,3.382169008255005,6.902240927877097
15,linear,512,33,7,taxi,taxi:7,36.030338287353516,9.007584571838379,8.379985468728202
15,linear,512,44,291865,taxi,taxi:291865,4.986214637756348,1.246553659439087,5.544366570912068
15,linear,512,49,49,taxi,taxi:49,16.83094596862793,4.207736492156982,7.406351011626574
15,linear,512,50,821,taxi,taxi:821,17.047142028808594,4.261785507202148,6.328419501830831
15,linear,512,52,1556,taxi,taxi:1556,26.38840103149414,6.597100257873535,7.499746773114241
15,linear,512,68,4328,taxi,taxi:4328,10.275642395019531,2.568910598754883,6.437160603605665
15,linear,512,75,47,taxi,taxi:47,35.60192108154297,8.900480270385742,7.137784521630469
15,linear,512,84,1057,taxi,taxi:1057,2.5677168369293213,0.6419292092323303,7.163758272028465
15,linear,512,86,2,taxi,taxi:2,36.589107513427734,9.147276878356934,6.941518306732178
15,linear,512,104,38,taxi,taxi:38,39.0606689453125,9.765167236328125,7.472688022412751
15,linear,512,121,41,taxi,taxi:41,20.962068557739258,5.2405171394348145,6.954717577957526
15,linear,512,129,2411,taxi,taxi:2411,18.257226943969727,4.564306735992432,6.440454138655328
15,linear,512,133,15,taxi,taxi:15,13.459614753723145,3.364903688430786,7.787270005544027
15,linear,512,137,998,taxi,taxi:998,17.897451400756836,4.474362850189209,6.367478343193421
15,linear,512,141,1407,taxi,taxi:1407,21.546913146972656,5.386728286743164,7.444769490756459
15,linear,512,161,39,taxi,taxi:39,4.952456951141357,1.2381142377853394,7.158029715220134
15,linear,512,163,155,taxi,taxi:155,34.71947479248047,8.679868698120117,7.290983784583307
15,linear,512,168,142,taxi,taxi:142,20.47435188293457,5.118587970733643,6.580877038794504
15,linear,512,170,61561,taxi,taxi:61561,15.47048568725586,3.867621421813965,6.429560771447169
15,linear,512,178,9,taxi,taxi:9,47.76895523071289,11.942238807678223,8.053250895606148
15,linear,512,206,14395,taxi,taxi:14395,9.516411781311035,2.379102945327759,7.1136590970560425
15,linear,512,208,330298,taxi,taxi:330298,5.988499164581299,1.4971247911453247,5.836614942127162
15,linear,512,211,29950,taxi,taxi:29950,9.67837142944336,2.41959285736084,6.548433702266674
15,linear,512,214,590,taxi,taxi:590,12.047515869140625,3.0118789672851562,6.999877082089246
15,linear,512,225,7,taxi,taxi:7,34.29877853393555,8.574694633483887,8.094475064958845
15,linear,512,228,656,taxi,taxi:656,28.44086456298828,7.11021614074707,7.999361508503193
15,linear,512,229,80425,taxi,taxi:80425,7.332396507263184,1.833099126815796,5.757088968105334
15,linear,512,265,2437,taxi,taxi:2437,9.516626358032227,2.3791565895080566,6.5747322599859475
15,linear,512,273,5106,taxi,taxi:5106,9.340880393981934,2.3352200984954834,7.36014912939053
15,linear,512,277,2420,taxi,taxi:2420,7.3189873695373535,1.8297468423843384,6.668793437697671
15,linear,512,293,60533,taxi,taxi:60533,11.520967483520508,2.880241870880127,6.803244950850774
15,linear,512,295,3,taxi,taxi:3,34.96975326538086,8.742438316345215,8.969536781311035
15,linear,512,296,693,taxi,taxi:693,20.748722076416016,5.187180519104004,6.452516637323223
15,linear,512,297,3,taxi,taxi:3,1.0381582975387573,0.25953957438468933,8.084027290344238
15,linear,512,311,87,taxi,taxi:87,23.06681251525879,5.766703128814697,7.1049515351481825
15,linear,512,319,1,taxi,taxi:1,24.518205642700195,6.129551410675049,6.374122619628906
15,linear,512,330,514,taxi,taxi:514,23.118547439575195,5.779636859893799,7.321682387288906
15,linear,512,338,28,taxi,taxi:28,6.3599419593811035,1.5899854898452759,6.665639792169843
15,linear,512,345,2311,taxi,taxi:2311,19.060436248779297,4.765109062194824,7.073785460908296
15,linear,512,370,4,taxi,taxi:4,53.78040313720703,13.445100784301758,7.219789981842041
15,linear,512,378,7084,taxi,taxi:7084,11.371124267578125,2.8427810668945312,6.037505289900444
15,linear,512,404,731,taxi,taxi:731,11.623774528503418,2.9059436321258545,8.111153313627648
15,linear,512,419,481,taxi,taxi:481,14.079236030578613,3.5198090076446533,7.962873404338305
15,linear,512,424,2781,taxi,taxi:2781,13.909699440002441,3.4774248600006104,6.524629832514324
15,linear,512,426,1815,taxi,taxi:1815,20.31243133544922,5.078107833862305,7.278090425102507
15,linear,512,427,604,taxi,taxi:604,21.60335350036621,5.400838375091553,7.007131004570335
15,linear,512,431,1121,taxi,taxi:1121,22.762405395507812,5.690601348876953,8.159083936599405
15,linear,512,435,76,taxi,taxi:76,8.913863182067871,2.2284657955169678,6.383615779249292
15,linear,512,444,794,taxi,taxi:794,15.259471893310547,3.8148679733276367,7.151510170034557
15,linear,512,458,3594,taxi,taxi:3594,5.972503185272217,1.4931257963180542,7.06398845627763
15,linear,512,460,201,taxi,taxi:201,14.537841796875,3.63446044921875,7.052703348558341
15,linear,512,466,39,taxi,taxi:39,26.065982818603516,6.516495704650879,7.60478217785175
15,linear,512,468,1248,taxi,taxi:1248,20.75343894958496,5.18835973739624,6.231064715064489
15,linear,512,481,1,taxi,taxi:1,50.14774703979492,12.53693675994873,5.04720401763916
15,linear,512,487,3616,taxi,taxi:3616,9.865363121032715,2.4663407802581787,6.203894445722082
15,linear,512,499,85511,taxi,taxi:85511,6.19033670425415,1.5475841760635376,5.797186953329348
15,linear,512,510,11,taxi,taxi:11,32.06740951538086,8.016852378845215,6.805854363874956
15,linear,1024,12,161299,taxi,taxi:161299,5.317081928253174,1.3292704820632935,5.627316452561008
15,linear,1024,49,6011,taxi,taxi:6011,7.29497766494751,1.8237444162368774,6.503223430176302
15,linear,1024,63,88414,taxi,taxi:88414,6.133619785308838,1.5334049463272095,5.5596864552453855
15,linear,1024,68,2146,taxi,taxi:2146,22.32887077331543,5.582217693328857,7.693001569483953
15,linear,1024,123,107,taxi,taxi:107,14.84190845489502,3.710477113723755,7.308829753198356
15,linear,1024,171,30596,taxi,taxi:30596,10.345787048339844,2.586446762084961,6.318224738128576
15,linear,1024,174,134,taxi,taxi:134,22.91019058227539,5.727547645568848,7.265109572837602
15,linear,1024,221,4,taxi,taxi:4,20.706087112426758,5.1765217781066895,7.181665301322937
15,linear,1024,230,4431,taxi,taxi:4431,14.346532821655273,3.5866332054138184,6.754288501111037
15,linear,1024,258,94741,taxi,taxi:94741,7.628237247467041,1.9070593118667603,5.873547807723871
15,linear,1024,261,1,taxi,taxi:1,93.88406372070312,23.47101593017578,5.030366897583008
15,linear,1024,276,15274,taxi,taxi:15274,10.368817329406738,2.5922043323516846,6.136580448992296
15,linear,1024,325,1623,taxi,taxi:1623,13.75941276550293,3.4398531913757324,7.926136469885074
15,linear,1024,346,33674,taxi,taxi:33674,9.638299942016602,2.4095749855041504,6.898868471530963
15,linear,1024,347,1268,taxi,taxi:1268,20.27121353149414,5.067803382873535,7.220004806007121
15,linear,1024,348,14838,taxi,taxi:14838,4.691126346588135,1.1727815866470337,5.430811293002392
15,linear,1024,389,121406,taxi,taxi:121406,7.563838481903076,1.890959620475769,5.754576836286588
15,linear,1024,418,31012,taxi,taxi:31012,14.214666366577148,3.553666591644287,6.514829206548167
15,linear,1024,436,50993,taxi,taxi:50993,10.841475486755371,2.7103688716888428,6.894133362017229
15,linear,1024,438,11,taxi,taxi:11,71.55958557128906,17.889896392822266,6.801325017755682
15,linear,1024,449,1,taxi,taxi:1,3.2046306133270264,0.8011576533317566,7.431712627410889
15,linear,1024,461,45,taxi,taxi:45,48.7092399597168,12.1773099899292,7.1216661135355634
15,linear,1024,466,1164,taxi,taxi:1164,17.654672622680664,4.413668155670166,7.1119832370903895
15,linear,1024,482,1663,taxi,taxi:1663,22.686899185180664,5.671724796295166,7.04122849193167
15,linear,1024,497,1413,taxi,taxi:1413,23.32503890991211,5.831259727478027,6.904665986865611
15,linear,1024,511,107,taxi,taxi:107,6.02839469909668,1.50709867477417,7.214630019998996
15,linear,1024,552,5,taxi,taxi:5,57.61920166015625,14.404800415039062,7.3452982902526855
15,linear,1024,556,12,taxi,taxi:12,53.209774017333984,13.302443504333496,7.721548438072205
15,linear,1024,561,303741,taxi,taxi:303741,5.452927589416504,1.363231897354126,5.785235293572269
15,linear,1024,569,232,taxi,taxi:232,13.064332008361816,3.266083002090454,6.545529694392763
15,linear,1024,656,6272,taxi,taxi:6272,8.981521606445312,2.245380401611328,6.483800440760596
15,linear,1024,678,34,taxi,taxi:34,53.29499816894531,13.323749542236328,6.535311698913574
15,linear,1024,693,1,taxi,taxi:1,31.843191146850586,7.9607977867126465,6.199488162994385
15,linear,1024,695,2818,taxi,taxi:2818,28.68315315246582,7.170788288116455,7.5041696834936475
15,linear,1024,709,2,taxi,taxi:2,9.541104316711426,2.3852760791778564,6.706037998199463
15,linear,1024,735,13,taxi,taxi:13,17.789331436157227,4.447332859039307,7.049558896284837
15,linear,1024,813,1727,taxi,taxi:1727,10.16585636138916,2.54146409034729,6.756308288469298
15,linear,1024,819,2123,taxi,taxi:2123,14.661213874816895,3.6653034687042236,7.1716631096710985
15,linear,1024,832,4487,taxi,taxi:4487,9.781986236572266,2.4454965591430664,6.6413800707898485
15,linear,1024,931,2124,taxi,taxi:2124,16.96584129333496,4.24146032333374,6.452165992078134
15,linear,1024,954,29,taxi,taxi:29,44.02682876586914,11.006707191467285,7.280916608613113
15,linear,1024,969,20773,taxi,taxi:20773,9.588567733764648,2.397141933441162,6.030531820596478
15,linear,1024,989,5,taxi,taxi:5,37.51399230957031,9.378498077392578,8.54506311416626
15,linear,1024,992,1086,taxi,taxi:1086,17.766178131103516,4.441544532775879,7.557093740826812
15,nearest,256,5,2710,taxi,taxi:2710,10.265304565429688,2.566326141357422,4.146633493328446
15,nearest,256,13,1,taxi,taxi:1,17.26337242126465,4.315843105316162,3.0582776069641113
15,nearest,256,15,9,taxi,taxi:9,7.841378211975098,1.9603445529937744,3.9949644141727023
15,nearest,256,18,1810,taxi,taxi:1810,14.928258895874023,3.732064723968506,3.6037800995025844
15,nearest,256,26,3,taxi,taxi:3,5.393089294433594,1.3482723236083984,2.8385585943857827
15,nearest,256,28,1881,taxi,taxi:1881,10.025343894958496,2.506335973739624,5.1489527011285245
15,nearest,256,33,4568,taxi,taxi:4568,15.70543384552002,3.926358461380005,5.786295334585076
15,nearest,256,36,67,taxi,taxi:67,9.727316856384277,2.4318292140960693,3.689552929864001
15,nearest,256,40,9,taxi,taxi:9,7.160341739654541,1.7900854349136353,3.7790389590793185
15,nearest,256,46,2,taxi,taxi:2,7.451269626617432,1.862817406654358,6.549440622329712
15,nearest,256,49,2257,taxi,taxi:2257,16.818017959594727,4.204504489898682,4.8351471642767585
15,nearest,256,51,15,taxi,taxi:15,8.387566566467285,2.0968916416168213,3.8022194703420005
15,nearest,256,56,2086,taxi,taxi:2086,12.645936012268066,3.1614840030670166,3.8788192168749647
15,nearest,256,65,18961,taxi,taxi:18961,7.845701217651367,1.9614253044128418,3.3620584645381197
15,nearest,256,80,2391,taxi,taxi:2391,35.185630798339844,8.796407699584961,5.55730973971234
15,nearest,256,92,3128,taxi,taxi:3128,10.766324043273926,2.6915810108184814,3.6462418388222795
15,nearest,256,125,2273,taxi,taxi:2273,38.345645904541016,9.586411476135254,4.841751431453821
15,nearest,256,133,3210,taxi,taxi:3210,12.746432304382324,3.186608076095581,3.978935555802699
15,nearest,256,137,8,taxi,taxi:8,4.931392669677734,1.2328481674194336,3.361466556787491
15,nearest,256,145,1625,taxi,taxi:1625,10.769161224365234,2.6922903060913086,5.214685123003446
15,nearest,256,148,3,taxi,taxi:3,4.272350788116455,1.0680876970291138,3.4217716058095298
15,nearest,256,156,2,taxi,taxi:2,9.147774696350098,2.2869436740875244,3.309911608695984
15,nearest,256,162,1,taxi,taxi:1,8.947293281555176,2.236823320388794,2.8062100410461426
15,nearest,256,173,146,taxi,taxi:146,7.8071675300598145,1.9517918825149536,3.3344604152522677
15,nearest,256,180,13,taxi,taxi:13,9.437067031860352,2.359266757965088,3.222081734583928
15,nearest,256,183,839,taxi,taxi:839,8.396256446838379,2.0990641117095947,4.966622329298163
15,nearest,256,190,842,taxi,taxi:842,12.527575492858887,3.1318938732147217,4.874981098390249
15,nearest,256,198,2314,taxi,taxi:2314,10.424175262451172,2.606043815612793,5.334659757857294
15,nearest,256,201,11797,taxi,taxi:11797,8.729470252990723,2.1823675632476807,3.808698853001793
15,nearest,256,203,1,taxi,taxi:1,8.567577362060547,2.1418943405151367,2.9050025939941406
15,nearest,256,208,8654,taxi,taxi:8654,10.72725772857666,2.681814432144165,3.431052759981938
15,nearest,256,215,121,taxi,taxi:121,3.4710052013397217,0.8677513003349304,3.38581459088759
15,nearest,256,223,2232,taxi,taxi:2232,8.386788368225098,2.0966970920562744,3.2497416823354675
15,nearest,256,227,1,taxi,taxi:1,0.0,0.0,2.482557773590088
15,nearest,256,234,141,taxi,taxi:141,5.739030838012695,1.4347577095031738,3.617000510506596
15,nearest,256,239,7663,taxi,taxi:7663,7.581344127655029,1.8953360319137573,3.2901359994402446
15,nearest,256,241,786,taxi,taxi:786,9.290619850158691,2.322654962539673,3.7841119939134322
15,nearest,256,244,6271,taxi,taxi:6271,9.351890563964844,2.337972640991211,3.404752854353464
15,nearest,256,255,89,taxi,taxi:89,7.038050174713135,1.7595125436782837,3.3409608133723228
15,nearest,512,2,2669,taxi,taxi:2669,11.690326690673828,2.922581672668457,4.781001343625277
15,nearest,512,55,14775,taxi,taxi:14775,7.797074794769287,1.9492686986923218,3.458419847375447
15,nearest,512,62,2443,taxi,taxi:2443,10.51806926727295,2.6295173168182373,5.346829283105707
15,nearest,512,78,2,taxi,taxi:2,15.385162353515625,3.8462905883789062,2.697035789489746
15,nearest,512,133,329,taxi,taxi:329,8.055983543395996,2.013995885848999,3.6826886681437854
15,nearest,512,153,3,taxi,taxi:3,7.2099456787109375,1.8024864196777344,5.693698247273763
15,nearest,512,167,2789,taxi,taxi:2789,21.511371612548828,5.377842903137207,5.495369259368224
15,nearest,512,174,1,taxi,taxi:1,6.142829418182373,1.5357073545455933,4.876376628875732
15,nearest,512,175,20,taxi,taxi:20,9.385514259338379,2.3463785648345947,4.802715754508972
15,nearest,512,180,103,taxi,taxi:103,7.805649280548096,1.951412320137024,3.5319207096562804
15,nearest,512,182,1791,taxi,taxi:1791,13.733644485473633,3.433411121368408,4.043639967389642
15,nearest,512,191,1445,taxi,taxi:1445,41.345462799072266,10.336365699768066,5.54225717234364
15,nearest,512,213,227,taxi,taxi:227,10.642455101013184,2.660613775253296,4.371053694628409
15,nearest,512,217,6255,taxi,taxi:6255,11.586050987243652,2.896512746810913,3.4905093461584795
15,nearest,512,237,801,taxi,taxi:801,17.92715835571289,4.481789588928223,5.009821660212066
15,nearest,512,244,21189,taxi,taxi:21189,8.012208938598633,2.003052234649658,3.329802993391576
15,nearest,512,250,3854,taxi,taxi:3854,14.52644157409668,3.63161039352417,3.556186762261898
15,nearest,512,258,5468,taxi,taxi:5468,9.634895324707031,2.408723831176758,3.961581830657479
15,nearest,512,266,662,taxi,taxi:662,10.693156242370605,2.6732890605926514,4.183616084994866
15,nearest,512,268,175,taxi,taxi:175,8.469831466674805,2.117457866668701,4.656655949183873
15,nearest,512,273,1,taxi,taxi:1,0.49696436524391174,0.12424109131097794,5.140525817871094
15,nearest,512,293,1341,taxi,taxi:1341,15.948019027709961,3.9870047569274902,5.0422511392347324
15,nearest,512,296,7673,taxi,taxi:7673,11.25134563446045,2.8128364086151123,3.770567277474306
15,nearest,512,337,201,taxi,taxi:201,8.32726001739502,2.081815004348755,3.9529609751345505
15,nearest,512,349,2929,taxi,taxi:2929,11.376633644104004,2.844158411026001,5.8542997013305635
15,nearest,512,355,71,taxi,taxi:71,11.165186882019043,2.7912967205047607,3.7762750471141975
15,nearest,512,379,2935,taxi,taxi:2935,9.524561882019043,2.3811404705047607,3.302302441483259
15,nearest,512,398,1601,taxi,taxi:1601,17.066898345947266,4.266724586486816,5.310711171759582
15,nearest,512,402,1558,taxi,taxi:1558,9.084603309631348,2.271150827407837,5.689510698189937
15,nearest,512,427,4512,taxi,taxi:4512,10.623933792114258,2.6559834480285645,3.4448511025848543
15,nearest,512,465,117,taxi,taxi:117,11.487207412719727,2.8718018531799316,3.6762709332327557
15,nearest,512,486,982,taxi,taxi:982,48.55195999145508,12.13798999786377,5.379665782641005
15,nearest,512,494,1,taxi,taxi:1,11.529928207397461,2.8824820518493652,3.1490166187286377
15,nearest,512,502,7,taxi,taxi:7,12.835126876831055,3.2087817192077637,4.635320663452148
15,nearest,1024,81,357,taxi,taxi:357,12.078426361083984,3.019606590270996,4.247612279336326
15,nearest,1024,91,842,taxi,taxi:842,13.76252555847168,3.44063138961792,4.290927817306156
15,nearest,1024,93,16104,taxi,taxi:16104,7.371865272521973,1.8429663181304932,3.309955246920498
15,nearest,1024,141,1827,taxi,taxi:1827,9.016542434692383,2.2541356086730957,5.7218835687924425
15,nearest,1024,149,4491,taxi,taxi:4491,11.008804321289062,2.7522010803222656,3.404482701232985
15,nearest,1024,158,224,taxi,taxi:224,8.689550399780273,2.1723875999450684,5.493131627993924
15,nearest,1024,159,38,taxi,taxi:38,12.900667190551758,3.2251667976379395,3.949975848197937
15,nearest,1024,172,28,taxi,taxi:28,7.682366847991943,1.9205917119979858,4.668613399778094
15,nearest,1024,214,51,taxi,taxi:51,11.032490730285645,2.758122682571411,3.7801165627498254
15,nearest,1024,226,4591,taxi,taxi:4591,10.083325386047363,2.520831346511841,3.5560886547524433
15,nearest,1024,297,1975,taxi,taxi:1975,20.964916229248047,5.241229057312012,5.640757403796232
15,nearest,1024,311,2423,taxi,taxi:2423,39.452274322509766,9.863068580627441,5.418043217283116
15,nearest,1024,340,21535,taxi,taxi:21535,8.4690580368042,2.11726450920105,3.372259918974147
15,nearest,1024,429,4044,taxi,taxi:4044,11.329002380371094,2.8322505950927734,3.629933631532152
15,nearest,1024,437,827,taxi,taxi:827,11.538897514343262,2.8847243785858154,4.393622889051702
