sample_interval_min,interpolation_method,codebook_size,raw_code,num_occurrences,dominant_mode,top_modes,mean_speed_kmh,mean_step_km,mean_radius_of_gyration_km
5,nearest,256,195,48768,taxi,taxi:48768,12.007552146911621,1.0006294250488281,1.8436748066127515
5,nearest,512,214,16,taxi,taxi:16,17.756431579589844,1.4797027111053467,4.100558370351791
5,nearest,512,248,122,taxi,taxi:122,14.616622924804688,1.2180521488189697,3.112901708141702
5,nearest,512,298,1,taxi,taxi:1,0.0,0.0,3.5580568313598633
5,nearest,512,305,1,taxi,taxi:1,61.95476531982422,5.162897109985352,2.2782599925994873
5,nearest,512,379,7,taxi,taxi:7,7.712016582489014,0.6426680684089661,3.2076191220964705
5,nearest,512,413,48621,taxi,taxi:48621,11.99895191192627,0.9999127388000488,1.839506805205428
5,nearest,1024,90,42403,taxi,taxi:42403,11.884047508239746,0.9903373122215271,1.8209507094082809
5,nearest,1024,360,507,taxi,taxi:507,14.32147216796875,1.1934561729431152,2.29797810598238
5,nearest,1024,587,5506,taxi,taxi:5506,13.194936752319336,1.0995780229568481,1.959818865975336
5,nearest,1024,894,334,taxi,taxi:334,4.510616302490234,0.3758847117424011,2.1128106724002405
5,nearest,1024,963,18,taxi,taxi:18,13.678546905517578,1.1398788690567017,2.0579831931326122
