user_id,trajectory_id,segment_id,sample_interval_min,interpolation_method,tolerance_km,dominant_mode,num_points,actual_distortion_km,reconstruction_rmse_km,codebook_size,eligible_for_vq,method,entropy_rate_bits,predictability,alphabet_size
acduou,acduou,acduou_seg000,30,linear,7.5,taxi,1007,2.265276675582914,2.4713238808255413,,True,markov_order_1,0.8269415629250633,0.9069453964176365,18.0
acduou,acduou,acduou_seg000,30,linear,7.5,taxi,1007,2.265276675582914,2.4713238808255413,,True,markov_order_2,0.8991256155383384,0.8970439543182938,18.0
acgerl,acgerl,acgerl_seg000,30,linear,7.5,taxi,686,2.048631704112775,2.2495198225322133,,True,direct_ctw,0.5595584057110665,0.936677042946976,12.0
acgerl,acgerl,acgerl_seg000,30,linear,7.5,taxi,686,2.048631704112775,2.2495198225322133,,True,markov_order_1,0.6995481724490473,0.9170357096873731,12.0
acgerl,acgerl,acgerl_seg000,30,linear,7.5,taxi,686,2.048631704112775,2.2495198225322133,,True,markov_order_2,0.7598831920791922,0.9082210234474608,12.0
acitva,acitva,acitva_seg000,30,linear,7.5,taxi,1007,2.3702968899412644,2.578121146963904,,True,direct_ctw,1.0912707309602667,0.8711932995931272,19.0
acitva,acitva,acitva_seg000,30,linear,7.5,taxi,1007,2.3702968899412644,2.578121146963904,,True,markov_order_1,1.380057710655645,0.8279112799202984,19.0
acitva,acitva,acitva_seg000,30,linear,7.5,taxi,1007,2.3702968899412644,2.578121146963904,,True,markov_order_2,1.488435654411223,0.8108492974418517,19.0
ackgri,ackgri,ackgri_seg000,30,linear,7.5,taxi,591,2.3227418948239533,2.526562103045273,,True,direct_ctw,0.9966740929935023,0.8881605169728086,22.0
ackgri,ackgri,ackgri_seg000,30,linear,7.5,taxi,591,2.3227418948239533,2.526562103045273,,True,markov_order_1,1.46018595071752,0.8215951148879801,22.0
ackgri,ackgri,ackgri_seg000,30,linear,7.5,taxi,591,2.3227418948239533,2.526562103045273,,True,markov_order_2,1.631681092901589,0.7950882253929659,22.0
acpegh,acpegh,acpegh_seg000,30,linear,7.5,taxi,1007,2.1017108192626055,2.2952710464556407,,True,direct_ctw,0.6901776794181442,0.9222561409542973,15.0
acpegh,acpegh,acpegh_seg000,30,linear,7.5,taxi,1007,2.1017108192626055,2.2952710464556407,,True,markov_order_1,0.8552454466998562,0.89920895182797,15.0
acpegh,acpegh,acpegh_seg000,30,linear,7.5,taxi,1007,2.1017108192626055,2.2952710464556407,,True,markov_order_2,0.9435632570402802,0.8863456964601486,15.0
acvebr,acvebr,acvebr_seg000,30,linear,7.5,taxi,994,2.260547424729507,2.4589185795773436,,True,direct_ctw,0.7326199878601724,0.9175847764118605,16.0
acvebr,acvebr,acvebr_seg000,30,linear,7.5,taxi,994,2.260547424729507,2.4589185795773436,,True,markov_order_1,0.9606890539423912,0.8854988008671647,16.0
acvebr,acvebr,acvebr_seg000,30,linear,7.5,taxi,994,2.260547424729507,2.4589185795773436,,True,markov_order_2,1.0291501203552254,0.875413228873344,16.0
adkavy,adkavy,adkavy_seg000,30,linear,7.5,taxi,1007,2.583626569347734,2.787419625855192,,True,direct_ctw,1.1372747607523082,0.8750860288993637,28.0
adkavy,adkavy,adkavy_seg000,30,linear,7.5,taxi,1007,2.583626569347734,2.787419625855192,,True,markov_order_1,1.674543298291757,0.7997575136535859,28.0
adkavy,adkavy,adkavy_seg000,30,linear,7.5,taxi,1007,2.583626569347734,2.787419625855192,,True,markov_order_2,1.9049575414419848,0.7648555284244298,28.0
adners,adners,adners_seg000,30,linear,7.5,taxi,1007,2.286040426523675,2.5050758806273636,,True,direct_ctw,0.9761030635968998,0.881515252577775,15.0
adners,adners,adners_seg000,30,linear,7.5,taxi,1007,2.286040426523675,2.5050758806273636,,True,markov_order_1,1.213696292288922,0.8447851155353799,15.0
adners,adners,adners_seg000,30,linear,7.5,taxi,1007,2.286040426523675,2.5050758806273636,,True,markov_order_2,1.3032753271799786,0.8302755404140714,15.0
adpaif,adpaif,adpaif_seg000,30,linear,7.5,taxi,991,2.2057695825417527,2.4273438641564766,,True,direct_ctw,0.7221135096185692,0.9200087298805342,17.0
adpaif,adpaif,adpaif_seg000,30,linear,7.5,taxi,991,2.2057695825417527,2.4273438641564766,,True,markov_order_1,0.954984260826841,0.887847548873785,17.0
adpaif,adpaif,adpaif_seg000,30,linear,7.5,taxi,991,2.2057695825417527,2.4273438641564766,,True,markov_order_2,1.0453461340503816,0.874738203360881,17.0
aducri,aducri,aducri_seg000,30,linear,7.5,taxi,1007,2.5595719769213297,2.771131500348406,,True,direct_ctw,1.149386906155424,0.8734823730766754,28.0
aducri,aducri,aducri_seg000,30,linear,7.5,taxi,1007,2.5595719769213297,2.771131500348406,,True,markov_order_1,1.6089601325039693,0.8094067755149077,28.0
aducri,aducri,aducri_seg000,30,linear,7.5,taxi,1007,2.5595719769213297,2.771131500348406,,True,markov_order_2,1.8281571529119434,0.776662890507752,28.0
afmorc,afmorc,afmorc_seg000,30,linear,7.5,taxi,1007,2.2200924075556245,2.413113674330204,,True,direct_ctw,0.7048813877337786,0.9261028403116716,22.0
afmorc,afmorc,afmorc_seg000,30,linear,7.5,taxi,1007,2.2200924075556245,2.413113674330204,,True,markov_order_1,0.9792048754503803,0.890521553606178,22.0
afmorc,afmorc,afmorc_seg000,30,linear,7.5,taxi,1007,2.2200924075556245,2.413113674330204,,True,markov_order_2,1.1002652341089474,0.8739348713708548,22.0
afpans,afpans,afpans_seg000,30,linear,7.5,taxi,1007,2.0907583916167702,2.274035097037606,,True,direct_ctw,0.5518829051104757,0.9335501406740574,9.0
afpans,afpans,afpans_seg000,30,linear,7.5,taxi,1007,2.0907583916167702,2.274035097037606,,True,markov_order_1,0.6377926666762951,0.920671732687947,9.0
afpans,afpans,afpans_seg000,30,linear,7.5,taxi,1007,2.0907583916167702,2.274035097037606,,True,markov_order_2,0.6565133252457215,0.9177954723118831,9.0
afsfat,afsfat,afsfat_seg000,30,linear,7.5,taxi,1002,2.56070831373736,2.7803826507317897,,True,direct_ctw,1.1654789358059456,0.8567816776041722,17.0
afsfat,afsfat,afsfat_seg000,30,linear,7.5,taxi,1002,2.56070831373736,2.7803826507317897,,True,markov_order_1,1.4528488790291614,0.811413871123764,17.0
afsfat,afsfat,afsfat_seg000,30,linear,7.5,taxi,1002,2.56070831373736,2.7803826507317897,,True,markov_order_2,1.5551505128809449,0.7944398596294855,17.0
afweka,afweka,afweka_seg000,30,linear,7.5,taxi,1007,2.1795749512559266,2.374161669845465,,True,direct_ctw,0.7722481483250164,0.9176328599561036,22.0
afweka,afweka,afweka_seg000,30,linear,7.5,taxi,1007,2.1795749512559266,2.374161669845465,,True,markov_order_1,1.0316989461138601,0.883393617025974,22.0
afweka,afweka,afweka_seg000,30,linear,7.5,taxi,1007,2.1795749512559266,2.374161669845465,,True,markov_order_2,1.143317805585287,0.8679108000644109,22.0
agcowk,agcowk,agcowk_seg000,30,linear,7.5,taxi,1007,2.212999428677004,2.397717532962753,,True,direct_ctw,0.5756263410776448,0.937451178483605,15.0
agcowk,agcowk,agcowk_seg000,30,linear,7.5,taxi,1007,2.212999428677004,2.397717532962753,,True,markov_order_1,0.7617946703313829,0.9124191156289209,15.0
agcowk,agcowk,agcowk_seg000,30,linear,7.5,taxi,1007,2.212999428677004,2.397717532962753,,True,markov_order_2,0.8314521632731092,0.902611879747487,15.0
agdrea,agdrea,agdrea_seg000,30,linear,7.5,taxi,1007,2.3320001917097204,2.536143017625624,,True,direct_ctw,1.291252311133855,0.8482022967357209,23.0
agdrea,agdrea,agdrea_seg000,30,linear,7.5,taxi,1007,2.3320001917097204,2.536143017625624,,True,markov_order_1,1.6990361177483542,0.7866848706611287,23.0
agdrea,agdrea,agdrea_seg000,30,linear,7.5,taxi,1007,2.3320001917097204,2.536143017625624,,True,markov_order_2,1.8312968909812746,0.7655346281239108,23.0
aggjuo,aggjuo,aggjuo_seg000,30,linear,7.5,taxi,1008,2.3963649251118646,2.6224971541796167,,True,direct_ctw,0.9793019547775947,0.871643943536749,11.0
aggjuo,aggjuo,aggjuo_seg000,30,linear,7.5,taxi,1008,2.3963649251118646,2.6224971541796167,,True,markov_order_1,1.1494311523842178,0.842860006988527,11.0
aggjuo,aggjuo,aggjuo_seg000,30,linear,7.5,taxi,1008,2.3963649251118646,2.6224971541796167,,True,markov_order_2,1.2150456455297103,0.8313152760377046,11.0
agivle,agivle,agivle_seg000,30,linear,7.5,taxi,1007,2.1994293884674465,2.394658765698913,,True,direct_ctw,0.8368718899579797,0.9055963226120258,18.0
agivle,agivle,agivle_seg000,30,linear,7.5,taxi,1007,2.1994293884674465,2.394658765698913,,True,markov_order_1,1.0614242736447754,0.8739943708634906,18.0
agivle,agivle,agivle_seg000,30,linear,7.5,taxi,1007,2.1994293884674465,2.394658765698913,,True,markov_order_2,1.1633887873229605,0.858969408843414,18.0
agjitf,agjitf,agjitf_seg000,30,linear,7.5,taxi,1007,2.157158745067023,2.347136804236678,,True,direct_ctw,0.6541510790929449,0.9297306867657017,18.0
agjitf,agjitf,agjitf_seg000,30,linear,7.5,taxi,1007,2.157158745067023,2.347136804236678,,True,markov_order_1,0.8219310848738892,0.9076244935559804,18.0
agjitf,agjitf,agjitf_seg000,30,linear,7.5,taxi,1007,2.157158745067023,2.347136804236678,,True,markov_order_2,0.8992415128538543,0.8970278808839129,18.0
agsuec,agsuec,agsuec_seg000,30,linear,7.5,taxi,1007,2.3748796607934595,2.56600290170005,,True,direct_ctw,0.9801966576691429,0.8939719790061041,26.0
agsuec,agsuec,agsuec_seg000,30,linear,7.5,taxi,1007,2.3748796607934595,2.56600290170005,,True,markov_order_1,1.3663215139247935,0.8415621982414895,26.0
agsuec,agsuec,agsuec_seg000,30,linear,7.5,taxi,1007,2.3748796607934595,2.56600290170005,,True,markov_order_2,1.546575448836714,0.8155057536198966,26.0
agvexp,agvexp,agvexp_seg000,30,linear,7.5,taxi,1006,2.5402448234273916,2.746004767133895,,True,direct_ctw,1.4731520788699282,0.8176719800097103,21.0
agvexp,agvexp,agvexp_seg000,30,linear,7.5,taxi,1006,2.5402448234273916,2.746004767133895,,True,markov_order_1,1.9229936243645176,0.7446941155062285,21.0
agvexp,agvexp,agvexp_seg000,30,linear,7.5,taxi,1006,2.5402448234273916,2.746004767133895,,True,markov_order_2,2.096583146082559,0.7145291314805292,21.0
agyamk,agyamk,agyamk_seg000,30,linear,7.5,taxi,1004,2.7142492050356903,2.9431340207792207,,True,direct_ctw,0.9624547753217216,0.8937314112255391,23.0
agyamk,agyamk,agyamk_seg000,30,linear,7.5,taxi,1004,2.7142492050356903,2.9431340207792207,,True,markov_order_1,1.2958646254489028,0.8475375036643852,23.0
agyamk,agyamk,agyamk_seg000,30,linear,7.5,taxi,1004,2.7142492050356903,2.9431340207792207,,True,markov_order_2,1.4428805800021305,0.8259752941660583,23.0
aichas,aichas,aichas_seg000,30,linear,7.5,taxi,1007,2.3093753249159255,2.5045891461142595,,True,direct_ctw,1.0089660237358797,0.8884780561922032,24.0
aichas,aichas,aichas_seg000,30,linear,7.5,taxi,1007,2.3093753249159255,2.5045891461142595,,True,markov_order_1,1.4177496785138035,0.8313142859836001,24.0
aichas,aichas,aichas_seg000,30,linear,7.5,taxi,1007,2.3093753249159255,2.5045891461142595,,True,markov_order_2,1.5212360224025423,0.8159773966465811,24.0
ailbcu,ailbcu,ailbcu_seg000,30,linear,7.5,taxi,1005,2.5815913904182963,2.7673286747826715,,True,direct_ctw,0.9472367289132865,0.8915797599467068,19.0
ailbcu,ailbcu,ailbcu_seg000,30,linear,7.5,taxi,1005,2.5815913904182963,2.7673286747826715,,True,markov_order_1,1.245630206853863,0.8484541402424236,19.0
ailbcu,ailbcu,ailbcu_seg000,30,linear,7.5,taxi,1005,2.5815913904182963,2.7673286747826715,,True,markov_order_2,1.3470281255444494,0.8330223734949574,19.0
aimidd,aimidd,aimidd_seg000,30,linear,7.5,taxi,1007,2.2396721072827246,2.4631244002498125,,True,direct_ctw,0.8164939115120606,0.9103016926665967,20.0
aimidd,aimidd,aimidd_seg000,30,linear,7.5,taxi,1007,2.2396721072827246,2.4631244002498125,,True,markov_order_1,1.1253858353154929,0.8677470217218719,20.0
aimidd,aimidd,aimidd_seg000,30,linear,7.5,taxi,1007,2.2396721072827246,2.4631244002498125,,True,markov_order_2,1.2515232919056931,0.8493339137341825,20.0
ainpli,ainpli,ainpli_seg000,30,linear,7.5,taxi,1007,2.2795041008365753,2.4896851754499667,,True,direct_ctw,0.9326056300414348,0.8936048675087791,19.0
ainpli,ainpli,ainpli_seg000,30,linear,7.5,taxi,1007,2.2795041008365753,2.4896851754499667,,True,markov_order_1,1.182137220497042,0.8579179382060946,19.0
ainpli,ainpli,ainpli_seg000,30,linear,7.5,taxi,1007,2.2795041008365753,2.4896851754499667,,True,markov_order_2,1.2977255191440136,0.8405745387128728,19.0
aitpyg,aitpyg,aitpyg_seg000,30,linear,7.5,taxi,1007,2.179392637783869,2.381052299108888,,True,direct_ctw,0.7981210118849289,0.9108369018641466,18.0
aitpyg,aitpyg,aitpyg_seg000,30,linear,7.5,taxi,1007,2.179392637783869,2.381052299108888,,True,markov_order_1,1.018320777304802,0.8802205273815743,18.0
aitpyg,aitpyg,aitpyg_seg000,30,linear,7.5,taxi,1007,2.179392637783869,2.381052299108888,,True,markov_order_2,1.1274552749698763,0.8643117166640867,18.0
aivtyt,aivtyt,aivtyt_seg000,30,linear,7.5,taxi,824,2.228699293458256,2.4132299137672466,,True,direct_ctw,0.7819502830492757,0.9119740040906382,17.0
aivtyt,aivtyt,aivtyt_seg000,30,linear,7.5,taxi,824,2.228699293458256,2.4132299137672466,,True,markov_order_1,0.9773266197429256,0.8846382664916329,17.0
aivtyt,aivtyt,aivtyt_seg000,30,linear,7.5,taxi,824,2.228699293458256,2.4132299137672466,,True,markov_order_2,1.113609300157471,0.8646081752660377,17.0
aiwalb,aiwalb,aiwalb_seg000,30,linear,7.5,taxi,1007,2.4428726493884487,2.664328960831059,,True,direct_ctw,1.1215565388051902,0.8682967845226723,20.0
aiwalb,aiwalb,aiwalb_seg000,30,linear,7.5,taxi,1007,2.4428726493884487,2.664328960831059,,True,markov_order_1,1.4584740811468058,0.8178568340365937,20.0
aiwalb,aiwalb,aiwalb_seg000,30,linear,7.5,taxi,1007,2.4428726493884487,2.664328960831059,,True,markov_order_2,1.569743180395591,0.8002833027852281,20.0
ajixdo,ajixdo,ajixdo_seg000,30,linear,7.5,taxi,817,2.276788897851706,2.4734554025270516,,True,direct_ctw,0.6841336266452992,0.9157367880098589,10.0
ajixdo,ajixdo,ajixdo_seg000,30,linear,7.5,taxi,817,2.276788897851706,2.4734554025270516,,True,markov_order_1,0.819311085182173,0.8947090326684084,10.0
ajixdo,ajixdo,ajixdo_seg000,30,linear,7.5,taxi,817,2.276788897851706,2.4734554025270516,,True,markov_order_2,0.8691496675974666,0.8866662824285865,10.0
ajsips,ajsips,ajsips_seg000,30,linear,7.5,taxi,1007,2.257003413364376,2.459323890990717,,True,direct_ctw,0.8584565939098312,0.9056687965631753,21.0
ajsips,ajsips,ajsips_seg000,30,linear,7.5,taxi,1007,2.257003413364376,2.459323890990717,,True,markov_order_1,1.130984618479205,0.8683419399596368,21.0
ajsips,ajsips,ajsips_seg000,30,linear,7.5,taxi,1007,2.257003413364376,2.459323890990717,,True,markov_order_2,1.2520907840395488,0.8508842212024578,21.0
ajsned,ajsned,ajsned_seg000,30,linear,7.5,taxi,1007,2.213623675275012,2.4055943889422884,,True,direct_ctw,0.943114801800399,0.8953641522667846,22.0
ajsned,ajsned,ajsned_seg000,30,linear,7.5,taxi,1007,2.213623675275012,2.4055943889422884,,True,markov_order_1,1.268806572941178,0.8499827904736144,22.0
ajsned,ajsned,ajsned_seg000,30,linear,7.5,taxi,1007,2.213623675275012,2.4055943889422884,,True,markov_order_2,1.376822865008774,0.8341151459601545,22.0
ajthof,ajthof,ajthof_seg000,30,linear,7.5,taxi,992,2.230992118386383,2.4327267269788013,,True,direct_ctw,0.6440175349836214,0.9262690785827205,13.0
ajthof,ajthof,ajthof_seg000,30,linear,7.5,taxi,992,2.230992118386383,2.4327267269788013,,True,markov_order_1,0.8076551109261277,0.9029263980911437,13.0
ajthof,ajthof,ajthof_seg000,30,linear,7.5,taxi,992,2.230992118386383,2.4327267269788013,,True,markov_order_2,0.8540775282291447,0.8960458913635458,13.0
ajtreo,ajtreo,ajtreo_seg000,30,linear,7.5,taxi,1005,2.4240258116399533,2.6256932065736778,,True,direct_ctw,1.1120931955156004,0.8696530685112404,20.0
ajtreo,ajtreo,ajtreo_seg000,30,linear,7.5,taxi,1005,2.4240258116399533,2.6256932065736778,,True,markov_order_1,1.4746941310626456,0.815323432644897,20.0
ajtreo,ajtreo,ajtreo_seg000,30,linear,7.5,taxi,1005,2.4240258116399533,2.6256932065736778,,True,markov_order_2,1.5562940123768878,0.8024316616059286,20.0
akgicj,akgicj,akgicj_seg000,30,linear,7.5,taxi,1007,2.166919503985393,2.3735893898416034,,True,direct_ctw,0.7971827603402838,0.9151806770233516,23.0
akgicj,akgicj,akgicj_seg000,30,linear,7.5,taxi,1007,2.166919503985393,2.3735893898416034,,True,markov_order_1,1.0631904304900366,0.8801775335734092,23.0
akgicj,akgicj,akgicj_seg000,30,linear,7.5,taxi,1007,2.166919503985393,2.3735893898416034,,True,markov_order_2,1.1988185950065098,0.8613745158938448,23.0
akvutv,akvutv,akvutv_seg000,30,linear,7.5,taxi,1007,2.1260299186319833,2.3353314669444565,,True,direct_ctw,0.7052135052933127,0.9202119295651536,15.0
akvutv,akvutv,akvutv_seg000,30,linear,7.5,taxi,1007,2.1260299186319833,2.3353314669444565,,True,markov_order_1,0.874722468402418,0.8964034736264951,15.0
akvutv,akvutv,akvutv_seg000,30,linear,7.5,taxi,1007,2.1260299186319833,2.3353314669444565,,True,markov_order_2,0.9446350885985609,0.886187362571173,15.0
akyeer,akyeer,akyeer_seg000,30,linear,7.5,taxi,990,2.246650577307811,2.4543328224343184,,True,direct_ctw,0.8202059645267566,0.9098124151051696,20.0
akyeer,akyeer,akyeer_seg000,30,linear,7.5,taxi,990,2.246650577307811,2.4543328224343184,,True,markov_order_1,1.167244514423308,0.8617019095683687,20.0
akyeer,akyeer,akyeer_seg000,30,linear,7.5,taxi,990,2.246650577307811,2.4543328224343184,,True,markov_order_2,1.3288335052568296,0.837758756242017,20.0
aldhid,aldhid,aldhid_seg000,30,linear,7.5,taxi,1006,2.3922507509828157,2.578383151709202,,True,direct_ctw,0.41602885398166256,0.9583943451861996,17.0
aldhid,aldhid,aldhid_seg000,30,linear,7.5,taxi,1006,2.3922507509828157,2.578383151709202,,True,markov_order_1,0.603957449356513,0.9353851516198507,17.0
aldhid,aldhid,aldhid_seg000,30,linear,7.5,taxi,1006,2.3922507509828157,2.578383151709202,,True,markov_order_2,0.6687741778680044,0.92703214436102,17.0
alnihi,alnihi,alnihi_seg000,30,linear,7.5,taxi,1007,2.232874524041828,2.418057565029789,,True,direct_ctw,0.6479393043180663,0.9244107798140855,12.0
alnihi,alnihi,alnihi_seg000,30,linear,7.5,taxi,1007,2.232874524041828,2.418057565029789,,True,markov_order_1,0.7776724006298837,0.9055830858988958,12.0
alnihi,alnihi,alnihi_seg000,30,linear,7.5,taxi,1007,2.232874524041828,2.418057565029789,,True,markov_order_2,0.8500668925366289,0.8946672713783592,12.0
alshet,alshet,alshet_seg000,30,linear,7.5,taxi,1006,2.3589834877159146,2.5847941419156215,,True,direct_ctw,1.0671708343034607,0.8760456448646192,20.0
alshet,alshet,alshet_seg000,30,linear,7.5,taxi,1006,2.3589834877159146,2.5847941419156215,,True,markov_order_1,1.4501347628833707,0.819155590229728,20.0
alshet,alshet,alshet_seg000,30,linear,7.5,taxi,1006,2.3589834877159146,2.5847941419156215,,True,markov_order_2,1.6205603351214173,0.7921053805324461,20.0
amciuc,amciuc,amciuc_seg000,30,linear,7.5,taxi,990,2.2996108341145196,2.4813815244445157,,True,direct_ctw,0.8473507152832089,0.9071305763346615,21.0
amciuc,amciuc,amciuc_seg000,30,linear,7.5,taxi,990,2.2996108341145196,2.4813815244445157,,True,markov_order_1,1.1182411138909851,0.8701482898024424,21.0
amciuc,amciuc,amciuc_seg000,30,linear,7.5,taxi,990,2.2996108341145196,2.4813815244445157,,True,markov_order_2,1.244785330689834,0.8519521853588468,21.0
amknyw,amknyw,amknyw_seg000,30,linear,7.5,taxi,1007,2.2735421200694743,2.4647133244247934,,True,direct_ctw,1.0384998155013414,0.8787566740058238,19.0
amknyw,amknyw,amknyw_seg000,30,linear,7.5,taxi,1007,2.2735421200694743,2.4647133244247934,,True,markov_order_1,1.3202315276346368,0.8371385224738865,19.0
amknyw,amknyw,amknyw_seg000,30,linear,7.5,taxi,1007,2.2735421200694743,2.4647133244247934,,True,markov_order_2,1.4537306953497264,0.8163615696533308,19.0
amnurg,amnurg,amnurg_seg000,30,linear,7.5,taxi,843,2.1440629446396198,2.321210856094515,,True,direct_ctw,0.5519873874700818,0.9425592852922153,18.0
amnurg,amnurg,amnurg_seg000,30,linear,7.5,taxi,843,2.1440629446396198,2.321210856094515,,True,markov_order_1,0.778557047899775,0.913458142312348,18.0
amnurg,amnurg,amnurg_seg000,30,linear,7.5,taxi,843,2.1440629446396198,2.321210856094515,,True,markov_order_2,0.8756561188329843,0.9002873067794278,18.0
