user_id,sample_interval_min,interpolation_method,tolerance_km,predictability_direct_ctw,predictability_markov_order_1,predictability_markov_order_2,predictability_vq_ctw_K1024,predictability_vq_ctw_K256,predictability_vq_ctw_K512,entropy_rate_bits_direct_ctw,entropy_rate_bits_markov_order_1,entropy_rate_bits_markov_order_2,entropy_rate_bits_vq_ctw_K1024,entropy_rate_bits_vq_ctw_K256,entropy_rate_bits_vq_ctw_K512
abboip,30,linear,7.5,0.9381641461214135,0.9221284374062377,0.9158115377932387,1.0,1.0,1.0,0.5486067801758595,0.6640260899836729,0.708012454480051,0.0,0.0,0.0
abboip,30,nearest,7.5,0.9325572650103501,0.882291081150543,0.874041060603537,0.9999999999987437,0.931602956098596,0.9715238609587182,0.47566859602500683,0.6939129010435606,0.7325487957975277,0.117844623865212,0.3700799778557967,0.26469889554702236
abcoij,30,linear,7.5,0.9907709663956855,0.9899131287519801,0.9887898409787568,1.0,1.0,1.0,0.08486670281185794,0.09145535926723214,0.09992318368669156,0.0,0.0,0.0
abdrem,30,linear,7.5,0.8615286302221693,0.8048578916926359,0.7841884579096359,1.0,1.0,1.0,1.2151074620567837,1.6068245109044081,1.7419332445842097,0.0,0.0,0.0
abdrem,30,nearest,7.5,0.9017935523308315,0.8415464199718626,0.8429694357293908,0.9910261474287408,0.8693037388320467,0.9799266602398591,0.627108083700285,0.8595317854832476,0.8608634440609838,0.11300250964388227,0.6727754831296612,0.4249273361565717
abgibo,30,linear,7.5,0.8966759728783724,0.8554160927007783,0.8371470198901612,1.0,1.0,1.0,0.9183577870033622,1.2103008509986968,1.3328789656403446,0.0,0.0,0.0
abgibo,30,nearest,7.5,0.8877369000976135,0.7883899826550677,0.8149545967165135,1.0,0.8828354310818742,0.9999999999980906,0.6846374413813769,1.0799429213755403,0.9842810168090003,0.0,0.638319778517989,0.2706659581961876
abjool,30,linear,7.5,0.9748903701829074,0.9656227105578874,0.9637718104049602,1.0,1.0,1.0,0.24456890355347982,0.31902153176694814,0.33340744816795204,0.0,0.0,0.0
abjool,30,nearest,7.5,0.8539865037593896,0.7981688439025169,0.7584425361705431,0.9999999999980905,0.9269119119845175,0.9999999999980905,0.8311994164723816,1.0454701381503095,1.1804802302229855,0.18101612148608312,0.45043161585597263,0.35884581547905053
abmuya,30,linear,7.5,0.9269404359211523,0.9020992495926436,0.8903683686795754,1.0,1.0,1.0,0.6626747105417908,0.8447931079717905,0.9271226355604815,0.0,0.0,0.0
abniar,30,linear,7.5,0.9119707446944577,0.8759255268661703,0.8548309118479844,1.0,1.0,1.0,0.8103134049448201,1.0772014505987282,1.225028083505209,0.0,0.0,0.0
abniar,30,nearest,7.5,0.902636669453657,0.8504827358079201,0.8377491554884018,0.9909157784155611,0.8977329903755219,0.9761602944228108,0.6498298951839604,0.8811985738207181,0.9352881236295737,0.1185229011991173,0.5842822296912413,0.2823609605464765
abnovk,30,linear,7.5,0.9183399482272581,0.8934433644163935,0.8826921666615439,1.0,1.0,1.0,0.7101797441623137,0.8837479633661187,0.9556630485809752,0.0,0.0,0.0
abnovk,30,nearest,7.5,0.9116481635121142,0.8518482037588948,0.825939046096265,0.999999999998979,0.9169406785161348,0.9999999999985546,0.5683970032530316,0.8306958361919515,0.9325514945756497,0.09386325714923828,0.4890446891302138,0.3002390439888623
abtyff,30,linear,7.5,0.9289151032272065,0.907487839634181,0.8981551029129373,1.0,1.0,1.0,0.6406047244592874,0.7970265847495014,0.8625763167508848,0.0,0.0,0.0
abtyff,30,nearest,7.5,0.8849746941745246,0.8201076549296851,0.8052242430351242,0.9908081015886204,0.861876686506555,0.9999999999980906,0.707641382131878,0.982015977353578,1.0444963640125398,0.07124736841360046,0.7157974055463387,0.339985014855698
abwecn,30,linear,7.5,0.9118539431939047,0.8768123880428642,0.8594875934934039,1.0,1.0,1.0,0.8112120536651638,1.070862673889243,1.1928637039230179,0.0,0.0,0.0
abwecn,30,nearest,7.5,0.9084551874080214,0.8626539608858795,0.8506636492088738,0.9877994316469896,0.9016638302486585,0.9685077031292938,0.5883500834723736,0.7872350897468521,0.8447958219472742,0.11661507433499324,0.5697091725106035,0.3231533339269189
abyalw,30,linear,7.5,0.9562874130488095,0.9460135125255139,0.9403948615936603,1.0,1.0,1.0,0.3976283012079584,0.47422888642203,0.5148192864614863,0.0,0.0,0.0
abyalw,30,nearest,7.5,0.9491371331801535,0.9208031984720021,0.9090757293025755,0.9999999999995788,0.9223673063087391,0.9965767122322491,0.40586849273645975,0.5535066211752336,0.6076954746493517,0.03871547277783767,0.4550291508843161,0.18642607787852278
acdiyi,30,linear,7.5,0.9063582787340296,0.8626304124474724,0.8453576407621226,1.0,1.0,1.0,0.8230768758454208,1.1267866753882467,1.2399063363931486,0.0,0.0,0.0
acduou,30,linear,7.5,0.933634876811126,0.9069453964176365,0.8970439543182938,1.0,1.0,1.0,0.6234751713519424,0.8269415629250633,0.8991256155383384,0.0,0.0,0.0
acduou,30,nearest,7.5,0.9344932111203733,0.8928438004872477,0.8819432197052112,0.9999999999994125,0.9336005176505124,0.9999999999987514,0.5514596962034055,0.7555801707472732,0.8068202634436391,0.06220544811584974,0.41726094035788996,0.12611995307102586
acgerl,30,linear,7.5,0.9366770429469758,0.9170357096873732,0.9082210234474607,1.0,1.0,1.0,0.5595584057110665,0.6995481724490473,0.7598831920791922,0.0,0.0,0.0
acgerl,30,nearest,7.5,0.9154935955003441,0.8970250778066902,0.8802713523611272,1.0,0.930017321544305,1.0,0.5023684747192163,0.581330478213688,0.6483090155750875,0.0,0.4358416854581705,0.0
acitva,30,linear,7.5,0.8711932995931272,0.8279112799202984,0.8108492974418517,1.0,1.0,1.0,1.0912707309602667,1.380057710655645,1.488435654411223,0.0,0.0,0.0
ackgri,30,linear,7.5,0.8881605169728087,0.8215951148879801,0.7950882253929659,1.0,1.0,1.0,0.9966740929935023,1.46018595071752,1.631681092901589,0.0,0.0,0.0
ackgri,30,nearest,7.5,0.869191229007982,0.8070492845866509,0.7842511028860597,0.9762141579990408,0.86710049914763,0.9486966991958191,0.7360435468776156,0.9873805989544898,1.0772244582258885,0.1617811869315763,0.6841103488560344,0.5337230583485585
acpegh,30,linear,7.5,0.9222561409542973,0.89920895182797,0.8863456964601486,1.0,1.0,1.0,0.6901776794181442,0.8552454466998562,0.9435632570402802,0.0,0.0,0.0
acpegh,30,nearest,7.5,0.9095849051968451,0.8562230785095177,0.8387459012324906,0.9865100992067675,0.8909136641949515,0.9999999999980906,0.587594403573371,0.8302146275272464,0.9002463339544234,0.08680805564106457,0.5878142694889762,0.2718798221178245
acvebr,30,linear,7.5,0.9175847764118605,0.8854988008671647,0.875413228873344,1.0,1.0,1.0,0.7326199878601724,0.9606890539423912,1.0291501203552254,0.0,0.0,0.0
acvebr,30,nearest,7.5,0.924829303482999,0.8710699763604818,0.8621185805379389,0.9856816837129102,0.934636010986309,0.9901075080055352,0.507170928973747,0.7615532945104821,0.7975123703047893,0.12153121812820683,0.45952911021257126,0.23090309551895116
adkavy,30,linear,7.5,0.8750860288993637,0.7997575136535859,0.7648555284244298,1.0,1.0,1.0,1.1372747607523082,1.674543298291757,1.9049575414419848,0.0,0.0,0.0
adkavy,30,nearest,7.5,0.8414514499593216,0.7522211826284959,0.7474464374822273,0.8843748801147329,0.9203762372190573,0.9999999999980905,0.8821193970449648,1.2004587490246248,1.2155883216007795,0.6322783878520992,0.48047586847828716,0.7162948110183042
adners,30,linear,7.5,0.881515252577775,0.8447851155353799,0.8302755404140714,1.0,1.0,1.0,0.9761030635968998,1.213696292288922,1.3032753271799786,0.0,0.0,0.0
adners,30,nearest,7.5,0.884736014878539,0.8256148301873362,0.7901782833499618,0.9326805809387667,0.8613579835793692,0.9999999999980904,0.6982814371760839,0.9440325001929454,1.073701372369135,0.42315908939244057,0.7193133128595182,0.3451004822136983
adpaif,30,linear,7.5,0.9200087298805342,0.887847548873785,0.874738203360881,1.0,1.0,1.0,0.7221135096185692,0.954984260826841,1.0453461340503816,0.0,0.0,0.0
adpaif,30,nearest,7.5,0.8977465742798899,0.831672059158742,0.8095095133450709,0.9929191775920893,0.9182429106289064,0.9713528979838335,0.6441832192449515,0.9398204756355114,1.0256304164502144,0.11481084555889484,0.4762466096268916,0.22193079335814886
aducri,30,linear,7.5,0.8734823730766754,0.8094067755149077,0.776662890507752,1.0,1.0,1.0,1.149386906155424,1.6089601325039693,1.8281571529119434,0.0,0.0,0.0
aducri,30,nearest,7.5,0.878876494401707,0.8155438885804858,0.8089923801560553,0.9999999999992751,0.9052407829925073,0.9999999999986917,0.7431759001212015,1.0151107974079008,1.0403145979599995,0.1056035588667178,0.5898353414769715,0.21398257554060934
afmorc,30,linear,7.5,0.9261028403116716,0.890521553606178,0.8739348713708548,1.0,1.0,1.0,0.7048813877337786,0.9792048754503803,1.1002652341089474,0.0,0.0,0.0
afmorc,30,nearest,7.5,0.8269603289075176,0.732110900512898,0.7264123162599408,0.9826667977603745,0.9168411300916736,0.9999999999980906,0.9388726349864086,1.2630134691718193,1.2801919792529965,0.14352648710349486,0.4963718883277797,0.4037948056321026
afpans,30,linear,7.5,0.9335501406740574,0.920671732687947,0.9177954723118831,1.0,1.0,1.0,0.5518829051104757,0.6377926666762951,0.6565133252457215,0.0,0.0,0.0
afpans,30,nearest,7.5,0.9271255174894413,0.8918605246665205,0.8789399132878588,1.0,0.9056754484151857,0.9999999999990955,0.47377355131607884,0.6367319173393017,0.6927979841663141,0.0,0.5427283396248419,0.08756326888586635
afsfat,30,linear,7.5,0.8567816776041722,0.811413871123764,0.7944398596294855,1.0,1.0,1.0,1.1654789358059456,1.4528488790291614,1.5551505128809449,0.0,0.0,0.0
afweka,30,linear,7.5,0.9176328599561036,0.883393617025974,0.8679108000644109,1.0,1.0,1.0,0.7722481483250164,1.0316989461138601,1.143317805585287,0.0,0.0,0.0
afweka,30,nearest,7.5,0.9218051713559738,0.8724836574183505,0.8656788628097487,1.0,0.8687582666530719,0.9999999999995127,0.5917115424503487,0.8202911105561583,0.8533046690452175,0.0,0.684820031554662,0.117280100796917
agcowk,30,linear,7.5,0.937451178483605,0.9124191156289209,0.902611879747487,1.0,1.0,1.0,0.5756263410776448,0.7617946703313829,0.8314521632731092,0.0,0.0,0.0
agcowk,30,nearest,7.5,0.9453766455981356,0.9299556666510893,0.9165944851402709,0.9999999999980905,0.9278589458545494,0.9999999999980905,0.36034443545579276,0.4361334058864942,0.49747202303181387,0.18101612148608312,0.44600437612754207,0.18101612148608312
agdrea,30,linear,7.5,0.8482022967357209,0.7866848706611287,0.7655346281239108,1.0,1.0,1.0,1.291252311133855,1.6990361177483542,1.8312968909812746,0.0,0.0,0.0
agdrea,30,nearest,7.5,0.8149778539075736,0.7258651470760954,0.7201532491594806,0.9999999999980904,0.8589516959029522,0.9999999999980904,0.9841944090682108,1.281828979582747,1.298788519818047,0.17345252859266805,0.7280259592978041,0.46321728969491877
aggjuo,30,linear,7.5,0.871643943536749,0.8428600069885269,0.8313152760377046,1.0,1.0,1.0,0.9793019547775947,1.1494311523842178,1.2150456455297103,0.0,0.0,0.0
aggjuo,30,nearest,7.5,0.8862355711767315,0.8206330534565431,0.8089623882264041,0.9999999999996857,0.8787826856292698,0.9801629321543535,0.7313393307518585,1.0204479391569325,1.0673389323765787,0.028060545409486572,0.6563159733560345,0.27749869465918425
agivle,30,linear,7.5,0.9055963226120258,0.8739943708634906,0.858969408843414,1.0,1.0,1.0,0.8368718899579797,1.0614242736447754,1.1633887873229605,0.0,0.0,0.0
agivle,30,nearest,7.5,0.925912545527411,0.8587085277533435,0.866856571810052,0.9999999999980906,0.9160871945196823,0.9999999999980906,0.4984211771467464,0.8115527790344323,0.7770237949193105,0.18485578987016227,0.4997311357799107,0.18485578987016216
