dominant_mode,method,sample_interval_min,interpolation_method,codebook_size,tolerance_km,num_points,predictability,entropy_rate_bits,actual_distortion_km,reconstruction_rmse_km
taxi,direct_ctw,15,linear,,2.5,9197.0,0.8665012278995073,1.3452374416237325,0.9639531408327144,1.021741885438396
taxi,markov_order_1,15,linear,,2.5,9197.0,0.7363577376601046,2.366081304443464,0.9639531408327144,1.021741885438396
taxi,markov_order_2,15,linear,,2.5,9197.0,0.6845228106721453,2.722166857874176,0.9639531408327144,1.021741885438396
taxi,vq_ctw,15,linear,256.0,2.5,9197.0,0.862577162506964,1.0610188679646626,2.7599385710704962,2.7599385710704962
